Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Law Tsz Ting,34134.0,Hong Kong Football Club L3B,Chan Tsz Yan Joyce,34063.0,Hong Kong Football Club L3C,07/03/2025,Hong Kong Football Club,1,0-3,Loss,Home
Chan Tsz Yan Joyce,34063.0,Hong Kong Football Club L3C,Law Tsz Ting,34134.0,Hong Kong Football Club L3B,07/03/2025,Hong Kong Football Club,1,3-0,Win,Away
Tang Genevieve,32151.0,Hong Kong Football Club L3B,Wong Javy Ki Ling,26016.0,Hong Kong Football Club L3C,07/03/2025,Hong Kong Football Club,2,0-3,Loss,Home
Wong Javy Ki Ling,26016.0,Hong Kong Football Club L3C,Tang Genevieve,32151.0,Hong Kong Football Club L3B,07/03/2025,Hong Kong Football Club,2,3-0,Win,Away
Unknown,,Hong Kong Football Club L3B,Chui Jennifer,33819.0,Hong Kong Football Club L3C,07/03/2025,Hong Kong Football Club,3,CR,Loss,Home
Chui Jennifer,33819.0,Hong Kong Football Club L3C,Unknown,,Hong Kong Football Club L3B,07/03/2025,Hong Kong Football Club,3,CR,Win,Away
Wei Mia Lynn,34140.0,Hong Kong Football Club L3A,Wong Yu,32644.0,JESSICA L3,07/03/2025,Hong Kong Football Club,1,1-3,Loss,Home
Wong Yu,32644.0,JESSICA L3,Wei Mia Lynn,34140.0,Hong Kong Football Club L3A,07/03/2025,Hong Kong Football Club,1,3-1,Win,Away
Wan Esther,33570.0,Hong Kong Football Club L3A,Lau Hiu Wing,33470.0,JESSICA L3,07/03/2025,Hong Kong Football Club,2,0-3,Loss,Home
Lau Hiu Wing,33470.0,JESSICA L3,Wan Esther,33570.0,Hong Kong Football Club L3A,07/03/2025,Hong Kong Football Club,2,3-0,Win,Away
Jue Lauren Kai Xin,34590.0,Hong Kong Football Club L3A,Lee Rachel Wing Yan,26973.0,JESSICA L3,07/03/2025,Hong Kong Football Club,3,0-3,Loss,Home
Lee Rachel Wing Yan,26973.0,JESSICA L3,Jue Lauren Kai Xin,34590.0,Hong Kong Football Club L3A,07/03/2025,Hong Kong Football Club,3,3-0,Win,Away
Yip Hoi Yiu,31330.0,i-Mask Advance Squash Club L3,Chung King Long Jacqueline,33463.0,Hong Kong Cricket Club Rockettes,07/03/2025,Cornwall Street Squash Centre,1,0-3,Loss,Home
Chung King Long Jacqueline,33463.0,Hong Kong Cricket Club Rockettes,Yip Hoi Yiu,31330.0,i-Mask Advance Squash Club L3,07/03/2025,Cornwall Street Squash Centre,1,3-0,Win,Away
Lee Kit Ying,32725.0,i-Mask Advance Squash Club L3,Chan Suk Ting,33646.0,Hong Kong Cricket Club Rockettes,07/03/2025,Cornwall Street Squash Centre,2,3-2,Win,Home
Chan Suk Ting,33646.0,Hong Kong Cricket Club Rockettes,Lee Kit Ying,32725.0,i-Mask Advance Squash Club L3,07/03/2025,Cornwall Street Squash Centre,2,2-3,Loss,Away
Cheng Kathy Ka Wai,29962.0,i-Mask Advance Squash Club L3,Ho Si Nuo,32068.0,Hong Kong Cricket Club Rockettes,07/03/2025,Cornwall Street Squash Centre,3,2-3,Loss,Home
Ho Si Nuo,32068.0,Hong Kong Cricket Club Rockettes,Cheng Kathy Ka Wai,29962.0,i-Mask Advance Squash Club L3,07/03/2025,Cornwall Street Squash Centre,3,3-2,Win,Away
