Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Kumar Raj,34915,Hong Kong Cricket Club M3,Fu Ivan Fuk Cheong,27126,Titlows Squash Team,06/03/2025,Hong Kong Cricket Club,1,0-3,Loss,Home
Fu Ivan Fuk Cheong,27126,Titlows Squash Team,Kumar Raj,34915,Hong Kong Cricket Club M3,06/03/2025,Hong Kong Cricket Club,1,3-0,Win,Away
Dickson Robert,30938,Hong Kong Cricket Club M3,Chan Raymond Tsan Fai,23067,Titlows Squash Team,06/03/2025,Hong Kong Cricket Club,2,3-0,Win,Home
Chan Raymond Tsan Fai,23067,Titlows Squash Team,Dickson Robert,30938,Hong Kong Cricket Club M3,06/03/2025,Hong Kong Cricket Club,2,0-3,Loss,Away
Griffiths John David,33926,Hong Kong Cricket Club M3,Au Ming Chung Sampson,27153,Titlows Squash Team,06/03/2025,Hong Kong Cricket Club,3,0-3,Loss,Home
Au Ming Chung Sampson,27153,Titlows Squash Team,Griffiths John David,33926,Hong Kong Cricket Club M3,06/03/2025,Hong Kong Cricket Club,3,3-0,Win,Away
Poole-Wilson Michael,34983,Hong Kong Cricket Club M3,Lo Wai Kiu Bobby,23640,Titlows Squash Team,06/03/2025,Hong Kong Cricket Club,4,3-0,Win,Home
Lo Wai Kiu Bobby,23640,Titlows Squash Team,Poole-Wilson Michael,34983,Hong Kong Cricket Club M3,06/03/2025,Hong Kong Cricket Club,4,0-3,Loss,Away
Koeman Arthur,22974,Hong Kong Cricket Club M3,Yung Kai Sing,32148,Titlows Squash Team,06/03/2025,Hong Kong Cricket Club,5,3-1,Win,Home
Yung Kai Sing,32148,Titlows Squash Team,Koeman Arthur,22974,Hong Kong Cricket Club M3,06/03/2025,Hong Kong Cricket Club,5,1-3,Loss,Away
Tanner Julian,28057,Hong Kong Football Club M3B,Kundamal Dhiraj,28381,Kowloon Cricket Club M3,06/03/2025,Hong Kong Football Club,1,3-0,Win,Home
Kundamal Dhiraj,28381,Kowloon Cricket Club M3,Tanner Julian,28057,Hong Kong Football Club M3B,06/03/2025,Hong Kong Football Club,1,0-3,Loss,Away
Padgaonkar Ashwin,30116,Hong Kong Football Club M3B,Detaramani Sunil,30548,Kowloon Cricket Club M3,06/03/2025,Hong Kong Football Club,2,1-3,Loss,Home
Detaramani Sunil,30548,Kowloon Cricket Club M3,Padgaonkar Ashwin,30116,Hong Kong Football Club M3B,06/03/2025,Hong Kong Football Club,2,3-1,Win,Away
Mulchand Rajesh,30396,Hong Kong Football Club M3B,Bachani Vinay Suresh,32772,Kowloon Cricket Club M3,06/03/2025,Hong Kong Football Club,3,3-0,Win,Home
Bachani Vinay Suresh,32772,Kowloon Cricket Club M3,Mulchand Rajesh,30396,Hong Kong Football Club M3B,06/03/2025,Hong Kong Football Club,3,0-3,Loss,Away
Robinson Lee,30117,Hong Kong Football Club M3B,Wan Pauline Yuen Ping,26325,Kowloon Cricket Club M3,06/03/2025,Hong Kong Football Club,4,2-3,Loss,Home
Wan Pauline Yuen Ping,26325,Kowloon Cricket Club M3,Robinson Lee,30117,Hong Kong Football Club M3B,06/03/2025,Hong Kong Football Club,4,3-2,Win,Away
Laracy Damien,31512,Hong Kong Football Club M3B,Choy Yuk Kwong Donnie,3206,Kowloon Cricket Club M3,06/03/2025,Hong Kong Football Club,5,1-3,Loss,Home
Choy Yuk Kwong Donnie,3206,Kowloon Cricket Club M3,Laracy Damien,31512,Hong Kong Football Club M3B,06/03/2025,Hong Kong Football Club,5,3-1,Win,Away
Bidal Jay,32927,United Services Recreation Club M3,Ho Yiu Wah Hendry,29182,Royal Hong Kong Yacht Club M3,06/03/2025,United Services Recreation Club,1,0-3,Loss,Home
Ho Yiu Wah Hendry,29182,Royal Hong Kong Yacht Club M3,Bidal Jay,32927,United Services Recreation Club M3,06/03/2025,United Services Recreation Club,1,3-0,Win,Away
Mohammad Gull Ilyas,27045,United Services Recreation Club M3,Cheng Victor Kwok Wai,20440,Royal Hong Kong Yacht Club M3,06/03/2025,United Services Recreation Club,2,2-3,Loss,Home
Cheng Victor Kwok Wai,20440,Royal Hong Kong Yacht Club M3,Mohammad Gull Ilyas,27045,United Services Recreation Club M3,06/03/2025,United Services Recreation Club,2,3-2,Win,Away
Freeman Neil,33713,United Services Recreation Club M3,Sly Lester George,33695,Royal Hong Kong Yacht Club M3,06/03/2025,United Services Recreation Club,3,0-3,Loss,Home
Sly Lester George,33695,Royal Hong Kong Yacht Club M3,Freeman Neil,33713,United Services Recreation Club M3,06/03/2025,United Services Recreation Club,3,3-0,Win,Away
Cheng Jonathan Yee Fung,24154,United Services Recreation Club M3,Le Hong Quang,33531,Royal Hong Kong Yacht Club M3,06/03/2025,United Services Recreation Club,4,3-1,Win,Home
Le Hong Quang,33531,Royal Hong Kong Yacht Club M3,Cheng Jonathan Yee Fung,24154,United Services Recreation Club M3,06/03/2025,United Services Recreation Club,4,1-3,Loss,Away
Leung Chung Yin,30467,United Services Recreation Club M3,Lowth Simon,31970,Royal Hong Kong Yacht Club M3,06/03/2025,United Services Recreation Club,5,3-1,Win,Home
Lowth Simon,31970,Royal Hong Kong Yacht Club M3,Leung Chung Yin,30467,United Services Recreation Club M3,06/03/2025,United Services Recreation Club,5,1-3,Loss,Away
Leung Dick Kan Fai,16988,Old Squash Fellows,Ng Adrian,27119,Hong Kong Football Club M3A,06/03/2025,Masters - HK Squash Centre,1,3-0,Win,Home
