Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Sha Steven,30809.0,Ladies Recreation Club M2B,Buckland Paul Edwin Kim,32216.0,Hong Kong Cricket Club M2A,26/03/2025,Ladies Recreation Club,1,3-2,Win,Home
Buckland Paul Edwin Kim,32216.0,Hong Kong Cricket Club M2A,Sha Steven,30809.0,Ladies Recreation Club M2B,26/03/2025,Ladies Recreation Club,1,2-3,Loss,Away
Joel Neoh Eu Jin,34942.0,Ladies Recreation Club M2B,Stearn Nicholas,29504.0,Hong Kong Cricket Club M2A,26/03/2025,Ladies Recreation Club,2,1-3,Loss,Home
Stearn Nicholas,29504.0,Hong Kong Cricket Club M2A,Joel Neoh Eu Jin,34942.0,Ladies Recreation Club M2B,26/03/2025,Ladies Recreation Club,2,3-1,Win,Away
Unknown,,Ladies Recreation Club M2B,Unknown,,Hong Kong Cricket Club M2A,26/03/2025,Ladies Recreation Club,3,0-3,Loss,Home
Unknown,,Hong Kong Cricket Club M2A,Unknown,,Ladies Recreation Club M2B,26/03/2025,Ladies Recreation Club,3,3-0,Win,Away
Unknown,,Ladies Recreation Club M2B,Unknown,,Hong Kong Cricket Club M2A,26/03/2025,Ladies Recreation Club,4,WO,Loss,Home
Unknown,,Hong Kong Cricket Club M2A,Unknown,,Ladies Recreation Club M2B,26/03/2025,Ladies Recreation Club,4,WO,Win,Away
Wei Stephen J.,33719.0,Hong Kong Football Club M2A,Skinn Christopher Andrew,31975.0,Hong Kong Cricket Club M2B,26/03/2025,Hong Kong Football Club,1,0-3,Loss,Home
Skinn Christopher Andrew,31975.0,Hong Kong Cricket Club M2B,Wei Stephen J.,33719.0,Hong Kong Football Club M2A,26/03/2025,Hong Kong Football Club,1,3-0,Win,Away
Mountford Graham,32160.0,Hong Kong Football Club M2A,Janes Gareth,28987.0,Hong Kong Cricket Club M2B,26/03/2025,Hong Kong Football Club,2,1-3,Loss,Home
Janes Gareth,28987.0,Hong Kong Cricket Club M2B,Mountford Graham,32160.0,Hong Kong Football Club M2A,26/03/2025,Hong Kong Football Club,2,3-1,Win,Away
Ho Simon Man Kai,29660.0,Hong Kong Football Club M2A,Heritage Jonathan Paul,32639.0,Hong Kong Cricket Club M2B,26/03/2025,Hong Kong Football Club,3,3-1,Win,Home
Heritage Jonathan Paul,32639.0,Hong Kong Cricket Club M2B,Ho Simon Man Kai,29660.0,Hong Kong Football Club M2A,26/03/2025,Hong Kong Football Club,3,1-3,Loss,Away
Ladharam Sunesh,30483.0,Hong Kong Football Club M2A,Unknown,,Hong Kong Cricket Club M2B,26/03/2025,Hong Kong Football Club,4,CR,Win,Home
Unknown,,Hong Kong Cricket Club M2B,Ladharam Sunesh,30483.0,Hong Kong Football Club M2A,26/03/2025,Hong Kong Football Club,4,CR,Loss,Away
Gates Stuart,32455.0,Hong Kong Football Club M2B,Soo Euan Tsung Liang,27573.0,Ladies Recreation Club M2A,26/03/2025,Hong Kong Football Club,1,0-3,Loss,Home
Soo Euan Tsung Liang,27573.0,Ladies Recreation Club M2A,Gates Stuart,32455.0,Hong Kong Football Club M2B,26/03/2025,Hong Kong Football Club,1,3-0,Win,Away
Cross David,28751.0,Hong Kong Football Club M2B,Leung Chi On,31982.0,Ladies Recreation Club M2A,26/03/2025,Hong Kong Football Club,2,3-2,Win,Home
Leung Chi On,31982.0,Ladies Recreation Club M2A,Cross David,28751.0,Hong Kong Football Club M2B,26/03/2025,Hong Kong Football Club,2,2-3,Loss,Away
Derouet Yann,33109.0,Hong Kong Football Club M2B,Shahani Dilip,22008.0,Ladies Recreation Club M2A,26/03/2025,Hong Kong Football Club,3,3-0,Win,Home
Shahani Dilip,22008.0,Ladies Recreation Club M2A,Derouet Yann,33109.0,Hong Kong Football Club M2B,26/03/2025,Hong Kong Football Club,3,0-3,Loss,Away
Scheepers Bradley,32491.0,Hong Kong Football Club M2B,Unknown,,Ladies Recreation Club M2A,26/03/2025,Hong Kong Football Club,4,CR,Win,Home
Unknown,,Ladies Recreation Club M2A,Scheepers Bradley,32491.0,Hong Kong Football Club M2B,26/03/2025,Hong Kong Football Club,4,CR,Loss,Away
