Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Hau Venus,32176.0,Kowloon Cricket Club L2,Yeung Yurisa,29542.0,Hong Kong Football Club L2B,01/04/2025,Kowloon Cricket Club,1,3-0,Win,Home
Yeung Yurisa,29542.0,Hong Kong Football Club L2B,Hau Venus,32176.0,Kowloon Cricket Club L2,01/04/2025,Kowloon Cricket Club,1,0-3,Loss,Away
Wong Suet Ling,32543.0,Kowloon Cricket Club L2,Unknown,,Hong Kong Football Club L2B,01/04/2025,Kowloon Cricket Club,2,3-1,Win,Home
Unknown,,Hong Kong Football Club L2B,Wong Suet Ling,32543.0,Kowloon Cricket Club L2,01/04/2025,Kowloon Cricket Club,2,1-3,Loss,Away
Unknown,,Kowloon Cricket Club L2,Unknown,,Hong Kong Football Club L2B,01/04/2025,Kowloon Cricket Club,3,0-3,Loss,Home
Unknown,,Hong Kong Football Club L2B,Unknown,,Kowloon Cricket Club L2,01/04/2025,Kowloon Cricket Club,3,3-0,Win,Away
Unknown,,Kowloon Cricket Club L2,Unknown,,Hong Kong Football Club L2B,01/04/2025,Kowloon Cricket Club,4,3-0,Win,Home
Unknown,,Hong Kong Football Club L2B,Unknown,,Kowloon Cricket Club L2,01/04/2025,Kowloon Cricket Club,4,0-3,Loss,Away
Wong Jessica Po Sze,29770.0,Hong Kong Cricket Club L2,Mishra Ipsa,34129.0,Hong Kong Football Club L2A,01/04/2025,HK Squash Centre,1,0-3,Loss,Home
Mishra Ipsa,34129.0,Hong Kong Football Club L2A,Wong Jessica Po Sze,29770.0,Hong Kong Cricket Club L2,01/04/2025,HK Squash Centre,1,3-0,Win,Away
Kwong Sarah Wing Yan,29759.0,Hong Kong Cricket Club L2,Unknown,,Hong Kong Football Club L2A,01/04/2025,HK Squash Centre,2,1-3,Loss,Home
Unknown,,Hong Kong Football Club L2A,Kwong Sarah Wing Yan,29759.0,Hong Kong Cricket Club L2,01/04/2025,HK Squash Centre,2,3-1,Win,Away
Tam Ka Yi,33184.0,Hong Kong Cricket Club L2,Unknown,,Hong Kong Football Club L2A,01/04/2025,HK Squash Centre,3,0-3,Loss,Home
Unknown,,Hong Kong Football Club L2A,Tam Ka Yi,33184.0,Hong Kong Cricket Club L2,01/04/2025,HK Squash Centre,3,3-0,Win,Away
Leung Kam Yan,32041.0,Hong Kong Cricket Club L2,Unknown,,Hong Kong Football Club L2A,01/04/2025,HK Squash Centre,4,0-3,Loss,Home
Unknown,,Hong Kong Football Club L2A,Leung Kam Yan,32041.0,Hong Kong Cricket Club L2,01/04/2025,HK Squash Centre,4,3-0,Win,Away
Leung Tsz Shan,32764.0,Hong Kong Football Club L2C,Unknown,,JESSICA L2,01/04/2025,Hong Kong Football Club,1,0-3,Loss,Home
Unknown,,JESSICA L2,Leung Tsz Shan,32764.0,Hong Kong Football Club L2C,01/04/2025,Hong Kong Football Club,1,3-0,Win,Away
Cassidy Makaela Lin,33732.0,Hong Kong Football Club L2C,Unknown,,JESSICA L2,01/04/2025,Hong Kong Football Club,2,3-2,Win,Home
Unknown,,JESSICA L2,Cassidy Makaela Lin,33732.0,Hong Kong Football Club L2C,01/04/2025,Hong Kong Football Club,2,2-3,Loss,Away
Unknown,,Hong Kong Football Club L2C,Unknown,,JESSICA L2,01/04/2025,Hong Kong Football Club,3,CR,Loss,Home
Unknown,,JESSICA L2,Unknown,,Hong Kong Football Club L2C,01/04/2025,Hong Kong Football Club,3,CR,Win,Away
Unknown,,Hong Kong Football Club L2C,Unknown,,JESSICA L2,01/04/2025,Hong Kong Football Club,4,CR,Loss,Home
Unknown,,JESSICA L2,Unknown,,Hong Kong Football Club L2C,01/04/2025,Hong Kong Football Club,4,CR,Win,Away
