Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Lam Ka Lok Gary,Hong Kong Football Club 7B,26.59,585,22,22,0,7,1.0
2,Cassidy Cameron Michael,Hong Kong Football Club 7A,24.71,420,17,15,2,7,0.8823529411764706
3,Kwan Wan Lok,X-Alpha 3,24.0,432,18,15,3,7,0.8333333333333334
4,Tam Thomas Siu Ying,Physical Chess 1,21.95,417,19,19,0,7,1.0
5,Li Sum Yin,Kowloon Cricket Club 7,21.14,465,22,13,9,7,0.5909090909090909
6,Appan Janak,Hong Kong Football Club 7B,20.67,372,18,15,3,7,0.8333333333333334
7,Law Ka To,Happy Squash 2,20.5,123,6,3,3,7,0.5
8,Cheuk Chun Hei,Physical Chess 1,20.44,327,16,16,0,7,1.0
9,Yeung Kai San,The Squash Club 1,20.29,345,17,9,8,7,0.5294117647058824
10,Bai Aaron Hao Ren,Hong Kong Football Club 7A,19.94,339,17,13,4,7,0.7647058823529411
11,Lee Hei Nam,Physical Chess 1,19.76,336,17,11,6,7,0.6470588235294118
12,Liang Chun Wai,i-Mask Advance Squash Club 2,19.62,255,13,7,6,7,0.5384615384615384
13,Hung Wai Kwan,X-Alpha 3,19.5,156,8,6,2,7,0.75
14,Lui Ka Ho Vincent,Hong Kong Football Club 7A,19.38,252,13,10,3,7,0.7692307692307693
15,Chan Terence Yiu Ki,Twister 1,19.17,345,18,16,2,7,0.8888888888888888
16,Leung Chun Ho,Happy Squash 2,18.71,393,21,15,6,7,0.7142857142857143
17,Yu Wang Chi,X-Alpha 3,18.71,318,17,12,5,7,0.7058823529411765
18,Gray Jonathan,Twister 1,18.67,336,18,12,6,7,0.6666666666666666
19,Fung Stephen Tsz Pan,Twister 1,18.0,342,19,7,12,7,0.3684210526315789
20,Leung Nok Hei,Friend Club 2,18.0,144,8,4,4,7,0.5
21,Lau Kwai Hong,Friend Club 2,17.75,213,12,5,7,7,0.4166666666666667
22,Chan Anson Chi Him,Happy Squash 2,17.43,366,21,8,13,7,0.38095238095238093
23,Leung Kwan Ching,Physical Chess 1,17.4,174,10,10,0,7,1.0
24,Ng Elise Jia Yunn,Kowloon Cricket Club 7,17.14,120,7,5,2,7,0.7142857142857143
25,Wong Chun Fai,The Squash Club 1,16.77,369,22,13,9,7,0.5909090909090909
26,Fung King To,The Squash Club 1,16.5,264,16,7,9,7,0.4375
27,Chu Ho Ching,i-Mask Advance Squash Club 2,16.29,228,14,6,8,7,0.42857142857142855
28,Yeung Yurisa,Hong Kong Football Club 7B,16.26,309,19,15,4,7,0.7894736842105263
29,Lai Alvin Ka Kit,Physical Chess 1,16.15,210,13,8,5,7,0.6153846153846154
30,Ho Yiu Wah Hendry,Kowloon Cricket Club 7,16.14,339,21,8,13,7,0.38095238095238093
31,Shum Peter,Hong Kong Football Club 7A,15.5,279,18,11,7,7,0.6111111111111112
32,Tang Wai Hong,i-Mask Advance Squash Club 2,15.33,138,9,7,2,7,0.7777777777777778
33,Tung Wing Yan,Fusion Squash Club 1,15.3,153,10,3,7,7,0.3
34,Lam Jillian,Fusion Squash Club 1,15.3,153,10,2,8,7,0.2
35,Cheng Victor Kwok Wai,Kowloon Cricket Club 7,15.29,321,21,15,6,7,0.7142857142857143
36,Amjad Zain,Hong Kong Football Club 7A,15.25,183,12,10,2,7,0.8333333333333334
37,Wei Stephen J.,Hong Kong Football Club 7A,14.45,159,11,8,3,7,0.7272727272727273
38,Law Tom Kwok Keung,Twister 1,14.29,300,21,15,6,7,0.7142857142857143
39,Leung Adco,Hong Kong Football Club 7B,14.25,171,12,9,3,7,0.75
40,Lau Ka Leung,Friend Club 2,14.17,255,18,6,12,7,0.3333333333333333
41,Lam Yan Kiu,Hong Kong Racketlon Association 1,14.14,297,21,1,20,7,0.047619047619047616
42,Cheung Chi Yan,Happy Squash 2,13.8,138,10,7,3,7,0.7
43,Lambert Jack Masaki,Hong Kong Football Club 7B,13.8,69,5,5,0,7,1.0
44,Choi Ho Laam,Physical Chess 1,13.67,246,18,15,3,7,0.8333333333333334
45,Chan Olivia,Hong Kong Football Club 7B,13.5,81,6,2,4,7,0.3333333333333333
46,Cheng August Huan-Chen,Fusion Squash Club 1,13.09,144,11,3,8,7,0.2727272727272727
47,Kwong Sarah Wing Yan,Physical Chess 1,13.0,195,15,10,5,7,0.6666666666666666
48,Cheung Dickson Yuk Kuen,Kowloon Cricket Club 7,13.0,117,9,5,4,7,0.5555555555555556
49,Lui Jason Chun Shing,The Squash Club 1,12.82,141,11,5,6,7,0.45454545454545453
50,Lai Ming Chak Marco,X-Alpha 3,12.71,216,17,13,4,7,0.7647058823529411
51,Bai Ethan Hao Wen,Hong Kong Football Club 7A,12.33,111,9,6,3,7,0.6666666666666666
