Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Ko Toby Ho Yin,HKPF Squash Team,25.83,594,23,22,1,14,0.9565217391304348
2,Lin Chun Wah,Alpha CUHK,23.14,486,21,18,3,14,0.8571428571428571
3,Lau Shing Chung Simon,HKPF Squash Team,22.26,423,19,19,0,14,1.0
4,Li Chung Him Samuel,Craigengower Cricket Club,22.0,330,15,11,4,14,0.7333333333333333
5,Tse Edmund Chun Ming,Sha Tin Squash Rackets Club 4,20.25,324,16,9,7,14,0.5625
6,Pau Andy Chun Hung,Star River 1,20.2,303,15,13,2,14,0.8666666666666667
7,Leung Kwok Wai,Star River 1,19.88,318,16,9,7,14,0.5625
8,Chan Ting Fung,Sea Bear,19.5,195,10,5,5,14,0.5
9,Ho Gary Ming Fai,North District Sports Association 1,18.18,309,17,9,8,14,0.5294117647058824
10,Yip Edmund Kin Man,Star River 1,17.45,192,11,4,7,14,0.36363636363636365
11,Wu Ka Ho,North District Sports Association 1,17.36,243,14,3,11,14,0.21428571428571427
12,Wong Gary Ming Ho,Sha Tin Squash Rackets Club 4,17.32,381,22,10,12,14,0.45454545454545453
13,Tam Chiu Wai,HKPF Squash Team,17.14,120,7,5,2,14,0.7142857142857143
14,Tsang Yan Kiu,North District Sports Association 1,17.12,291,17,13,4,14,0.7647058823529411
15,Luk Jeffery Chi Heng,Sea Bear,16.59,282,17,6,11,14,0.35294117647058826
16,Lo Tien Yue,Craigengower Cricket Club,16.41,279,17,9,8,14,0.5294117647058824
17,Chow Kar Wah,Hong Kong Racketlon Association 2,16.33,294,18,6,12,14,0.3333333333333333
18,Wong Bryant Shun Yuen,Sha Tin Squash Rackets Club 4,16.31,261,16,10,6,14,0.625
19,Lee Leo Chi Kin,North District Sports Association 1,16.0,288,18,15,3,14,0.8333333333333334
20,Lee Dominic Ho Chi,Alpha CUHK,15.88,270,17,12,5,14,0.7058823529411765
21,Chan Tsz Yan Joyce,Hong Kong Racketlon Association 2,15.8,237,15,6,9,14,0.4
22,Yeung Karic Ying Ho,Sea Bear,15.5,186,12,6,6,14,0.5
23,Yiu Cheuk Hei,Sha Tin Squash Rackets Club 4,15.46,201,13,9,4,14,0.6923076923076923
24,Lam Wilson Koon Fung,Craigengower Cricket Club,15.0,285,19,13,6,14,0.6842105263157895
25,Au Shuk Ting,Sea Bear,14.7,147,10,6,4,14,0.6
26,Li Keung Shing,North District Sports Association 1,14.6,219,15,5,10,14,0.3333333333333333
27,Chan Ho Lam,North District Sports Association 1,14.4,216,15,13,2,14,0.8666666666666667
28,Li Jacky Yan Fung,Sha Tin Squash Rackets Club 4,14.0,84,6,5,1,14,0.8333333333333334
29,Mok Sui Kei,Alpha CUHK,13.85,180,13,9,4,14,0.6923076923076923
30,Leung Ka Lau,Alpha CUHK,13.5,270,20,5,15,14,0.25
31,Lam Chi Chris,North District Sports Association 1,12.75,153,12,10,2,14,0.8333333333333334
32,Tiu Man Kit,Sea Bear,12.55,138,11,3,8,14,0.2727272727272727
33,Chui Horace,Craigengower Cricket Club,12.19,195,16,4,12,14,0.25
34,Wan Wan Lung,Sea Bear,12.0,144,12,9,3,14,0.75
34,Tang Bobby Kwong Hing,Star River 1,12.0,192,16,9,7,14,0.5625
36,Leung Lilian Wai Shan,Sea Bear,12.0,96,8,2,6,14,0.25
37,Leung Man Wah,HKPF Squash Team,11.25,225,20,7,13,14,0.35
38,Leung Siu Lun,Sha Tin Squash Rackets Club 4,10.95,219,20,14,6,14,0.7
39,Chan Po Sing,HKPF Squash Team,10.67,96,9,7,2,14,0.7777777777777778
40,Ching Tsz Pan,North District Sports Association 1,10.5,63,6,4,2,14,0.6666666666666666
41,Lam Francis Fu Yuen,Alpha CUHK,10.2,102,10,5,5,14,0.5
42,Ho Yu Hin Kenneth,Star River 1,10.15,132,13,8,5,14,0.6153846153846154
43,Lau Chi Wai,Alpha CUHK,10.0,120,12,6,6,14,0.5
44,Wong Shing Yin,Hong Kong Racketlon Association 2,9.9,99,10,2,8,14,0.2
45,Chan Bill Kwok Ming,HKPF Squash Team,9.69,126,13,6,7,14,0.46153846153846156
46,Chan Kar Wai Cynthia,Craigengower Cricket Club,9.6,48,5,2,3,14,0.4
47,Kan Alvin Ho Yin,Sha Tin Squash Rackets Club 4,9.43,132,14,6,8,14,0.42857142857142855
48,Wong Cho Kit,Craigengower Cricket Club,9.0,81,9,5,4,14,0.5555555555555556
49,Ho Cho Ming Jonathan,Hong Kong Racketlon Association 2,9.0,45,5,1,4,14,0.2
50,Feng Da Wei,Hong Kong Racketlon Association 2,9.0,54,6,0,6,14,0.0
51,Wong Bao Kwong Chi,Star River 1,8.85,177,20,3,17,14,0.15
52,Siu William Chak Man,HKPF Squash Team,8.8,132,15,6,9,14,0.4
53,Chen Wai Man,Alpha CUHK,7.91,87,11,4,7,14,0.36363636363636365
54,Tse Chun Kit,Hong Kong Racketlon Association 2,7.25,87,12,2,10,14,0.16666666666666666
55,Yu Ming Chi,Sea Bear,6.27,69,11,4,7,14,0.36363636363636365
56,Kong Yuk Ki,Sea Bear,5.67,51,9,1,8,14,0.1111111111111111
57,Chan Simon,Craigengower Cricket Club,5.0,30,6,0,6,14,0.0
58,Mak Derek Kam Yuen,HKPF Squash Team,4.71,33,7,2,5,14,0.2857142857142857
59,Man Kwan Wun,Craigengower Cricket Club,4.2,21,5,1,4,14,0.2
60,Cheng Hilda Shun San,Star River 1,4.0,48,12,2,10,14,0.16666666666666666
61,Chan Pui Lam Angus,Hong Kong Racketlon Association 2,3.86,27,7,0,7,14,0.0
62,Ho Suet Ying,Hong Kong Racketlon Association 2,2.75,33,12,2,10,14,0.16666666666666666
63,Chan Yue Hung Henry,Hong Kong Racketlon Association 2,2.0,12,6,0,6,14,0.0
,Kong Bryan Yiu Kai,HKPF Squash Team,18.0,18,1,1,0,14,1.0
,So Shi Wang Oscar,Sha Tin Squash Rackets Club 4,17.25,69,4,3,1,14,0.75
,Chan Connal Tak Kay,Star River 1,15.0,15,1,1,0,14,1.0
,Wai Veronica Chi Man,Star River 1,15.0,15,1,1,0,14,1.0
,Tang Wai Lam,North District Sports Association 1,15.0,15,1,1,0,14,1.0
,Wong Alan Yuk Lun,Sha Tin Squash Rackets Club 4,13.5,27,2,2,0,14,1.0
,Chiu Chi Shing,Alpha CUHK,13.5,27,2,2,0,14,1.0
,Lee Hoi Yu,HKPF Squash Team,12.0,12,1,1,0,14,1.0
,Fung Wing Hing,Sha Tin Squash Rackets Club 4,12.0,12,1,1,0,14,1.0
,Yam Ken Luen Kai,Craigengower Cricket Club,11.25,45,4,3,1,14,0.75
,Tse Wing Fai,Hong Kong Racketlon Association 2,10.0,30,3,0,3,14,0.0
,Choy Siu Sang,Sea Bear,8.25,33,4,1,3,14,0.25
,Wong Henry Chi Hang,Hong Kong Racketlon Association 2,6.0,24,4,0,4,14,0.0
,So Stephanie Yuen Ting,Craigengower Cricket Club,3.0,12,4,1,3,14,0.25
,Huang Victor,Craigengower Cricket Club,3.0,9,3,0,3,14,0.0
,Ma Chi Him,Hong Kong Racketlon Association 2,3.0,6,2,0,2,14,0.0
,Cheung Lap Man,Craigengower Cricket Club,0.0,0,1,0,1,14,0.0
,Ha Henry Kam Bo,Alpha CUHK,0.0,0,3,0,3,14,0.0
,Luk Thomas Yun Tong,Alpha CUHK,0.0,0,1,0,1,14,0.0
,Lau Stephen Wai Ki,Craigengower Cricket Club,0.0,0,0,0,0,14,
,Tsang Ricky Wai Kit,Alpha CUHK,0.0,0,0,0,0,14,
,Lo Carlos Wing Hung,Alpha CUHK,0.0,0,0,0,0,14,
