Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Chan Lok Hin,Global Squash 1,24.8,372,15,14,1,8,0.9333333333333333
2,^ West Steven,Hong Kong Cricket Club 3,23.2,348,15,13,2,8,0.8666666666666667
3,Ng Ho Ching,Hong Kong Football Club 8A,21.53,366,17,13,4,8,0.7647058823529411
4,Yuen Tsz Long,United Services Recreation Club 2,20.8,312,15,9,6,8,0.6
5,Leung Kelvin Siu Fung,Sha Tin Squash Rackets Club 2,20.4,306,15,13,2,8,0.8666666666666667
6,Bidal Jay,United Services Recreation Club 2,20.0,300,15,11,4,8,0.7333333333333333
7,Lo Ho Yin Terry,Hong Kong Football Club 8A,20.0,180,9,8,1,8,0.8888888888888888
8,Lau Yan Kiu,Global Squash 1,19.36,213,11,7,4,8,0.6363636363636364
9,Lau Wai Tung,Kowloon Cricket Club 8,19.33,174,9,5,4,8,0.5555555555555556
10,Achouch Frank,Hong Kong Cricket Club 4,19.2,192,10,5,5,8,0.5
11,Au Jovi Chun Tat,Kowloon Cricket Club 8,18.67,168,9,9,0,8,1.0
12,Li Pinky Wing Shan,Kowloon Cricket Club 8,18.6,279,15,11,4,8,0.7333333333333333
13,Li James King Hei,Physical Chess 2,18.38,147,8,2,6,8,0.25
14,Chan Gabriel Emmanuel,Sha Tin Squash Rackets Club 2,17.31,225,13,4,9,8,0.3076923076923077
15,Poon Ho Kar James,United Services Recreation Club 2,16.8,252,15,13,2,8,0.8666666666666667
16,Tsang Stephen Chi Pon,Hong Kong Cricket Club 3,16.8,84,5,4,1,8,0.8
17,Ma Michael Chung Wai,Sha Tin Squash Rackets Club 2,16.5,132,8,4,4,8,0.5
18,Yip Ho Cheong,Physical Chess 2,16.15,210,13,6,7,8,0.46153846153846156
19,Skinn Christopher Andrew,Hong Kong Cricket Club 4,16.12,129,8,3,5,8,0.375
20,^ Rhodes Thomas,Hong Kong Football Club 8B,16.09,177,11,2,9,8,0.18181818181818182
21,Li Ho Sum,Kowloon Cricket Club 8,16.0,192,12,5,7,8,0.4166666666666667
22,Ho Simon Man Kai,Hong Kong Football Club 8B,15.6,78,5,1,4,8,0.2
23,Lam Allen Kar Fai,Hong Kong Football Club 8A,15.0,195,13,5,8,8,0.38461538461538464
24,Bajaj Prateek,Hong Kong Cricket Club 3,15.0,150,10,4,6,8,0.4
25,Bruwer Frank,Hong Kong Cricket Club 4,15.0,75,5,0,5,8,0.0
26,Ng Adrian,Hong Kong Football Club 8A,14.79,207,14,13,1,8,0.9285714285714286
27,Chan Ming Yan Calvin,Global Squash 1,14.57,102,7,3,4,8,0.42857142857142855
28,Caveney Barry John,Hong Kong Cricket Club 3,14.36,201,14,14,0,8,1.0
29,Wong Jessica Po Sze,Hong Kong Cricket Club 3,13.85,180,13,5,8,8,0.38461538461538464
30,Kan Ho Yin Alex,Global Squash 1,13.75,165,12,6,6,8,0.5
31,Yip Melody Kwun Ting,Hong Kong Cricket Club 3,13.29,93,7,3,4,8,0.42857142857142855
32,Wong Tsz Him,Physical Chess 2,13.25,159,12,5,7,8,0.4166666666666667
33,Cheng Tak Kwong,Kowloon Cricket Club 8,13.0,195,15,9,6,8,0.6
34,Lo Kenneth Kin Cheung,Hong Kong Football Club 8B,13.0,156,12,4,8,8,0.3333333333333333
34,Hui Kwai Wah Monique,Hong Kong Cricket Club 3,13.0,78,6,4,2,8,0.6666666666666666
36,Cross David,Hong Kong Football Club 8B,12.75,102,8,3,5,8,0.375
37,Wong Hin Chor,United Services Recreation Club 2,12.46,162,13,8,5,8,0.6153846153846154
38,Hoogendijk Mark,Hong Kong Cricket Club 4,12.0,84,7,6,1,8,0.8571428571428571
38,Man Wing Ping Wilson,Kowloon Cricket Club 8,12.0,108,9,6,3,8,0.6666666666666666
40,Lamb Russell,Hong Kong Cricket Club 4,12.0,132,11,3,8,8,0.2727272727272727
41,Bhammer Vishal,Hong Kong Cricket Club 4,11.4,57,5,3,2,8,0.6
42,Katsande Danai,Hong Kong Football Club 8A,11.14,78,7,6,1,8,0.8571428571428571
43,Lee Wang Fung,Physical Chess 2,11.0,66,6,4,2,8,0.6666666666666666
44,Janes Gareth,Hong Kong Cricket Club 4,10.85,141,13,6,7,8,0.46153846153846156
45,Ternes Daniel,Hong Kong Cricket Club 4,10.67,96,9,3,6,8,0.3333333333333333
46,Cheung Ringo Hon Lam,Sha Tin Squash Rackets Club 2,9.94,159,16,5,11,8,0.3125
47,Chow Ming Hei Quincy,United Services Recreation Club 2,9.82,108,11,6,5,8,0.5454545454545454
48,Van Gregory,Hong Kong Football Club 8A,9.75,117,12,3,9,8,0.25
49,Scheepers Bradley,Hong Kong Football Club 8B,9.46,123,13,5,8,8,0.38461538461538464
50,Mak Chun Wai,Global Squash 1,9.21,129,14,8,6,8,0.5714285714285714
51,To Shing Yuk,Physical Chess 2,8.4,84,10,3,7,8,0.3
52,Ching Andus Kin Nok,Global Squash 1,8.33,75,9,2,7,8,0.2222222222222222
53,Olsen Sven,Hong Kong Cricket Club 4,7.8,39,5,2,3,8,0.4
54,Buckland Paul Edwin Kim,Hong Kong Cricket Club 4,7.8,39,5,1,4,8,0.2
55,Tang Chun Keung Nick,Physical Chess 2,7.2,36,5,1,4,8,0.2
56,Tam Kal Wai,Sha Tin Squash Rackets Club 2,7.0,63,9,3,6,8,0.3333333333333333
57,Lo Alec Hong Lik,Sha Tin Squash Rackets Club 2,6.6,99,15,4,11,8,0.26666666666666666
58,Lee Ho Ting,Global Squash 1,6.6,66,10,2,8,8,0.2
