Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Leung Dick Kan Fai,Old Squash Fellows,25.38,330,13,12,1,M2,0.9230769230769231
2,Tanner Julian,Hong Kong Football Club M2B,22.71,159,7,5,2,M2,0.7142857142857143
3,Janes Gareth,Hong Kong Cricket Club M2,21.6,216,10,8,2,M2,0.8
4,Poon Sunny Yat Sing,Old Squash Fellows,21.55,237,11,10,1,M2,0.9090909090909091
5,Cheng Victor Kwok Wai,Royal Hong Kong Yacht Club M2,21.55,237,11,8,3,M2,0.7272727272727273
6,Caveney Barry John,Hong Kong Cricket Club M2,21.0,210,10,7,3,M2,0.7
7,Yeung Tak Keung,Hong Kong Football Club M2A,20.4,102,5,5,0,M2,1.0
8,Tjia Jonathan,Hong Kong Football Club M2C,20.0,120,6,4,2,M2,0.6666666666666666
9,Chow Ming Hei Quincy,United Services Recreation Club M2,19.67,177,9,8,1,M2,0.8888888888888888
10,Mulchand Rajesh,Hong Kong Football Club M2B,19.64,216,11,7,4,M2,0.6363636363636364
11,Bidal Jay,United Services Recreation Club M2,19.62,255,13,6,7,M2,0.46153846153846156
12,Wei Stephen J.,Hong Kong Football Club M2A,19.15,249,13,6,7,M2,0.46153846153846156
13,Derouet Yann,Hong Kong Football Club M2C,19.0,171,9,8,1,M2,0.8888888888888888
14,Sha Steven,Ladies Recreation Club M2,19.0,114,6,3,3,M2,0.5
15,Leung Chi On,Ladies Recreation Club M2,18.67,168,9,6,3,M2,0.6666666666666666
16,Vartanian Stephane,Hong Kong Football Club M2B,18.6,93,5,2,3,M2,0.4
17,Gates Stuart,Hong Kong Football Club M2C,18.46,240,13,8,5,M2,0.6153846153846154
18,Long Adrian,Hong Kong Football Club M2C,18.0,162,9,9,0,M2,1.0
19,Lo Kenneth Kin Cheung,Hong Kong Football Club M2C,18.0,162,9,6,3,M2,0.6666666666666666
20,Ho Simon Man Kai,Hong Kong Football Club M2A,16.8,84,5,3,2,M2,0.6
21,Li Samuel Kwok Sing,Hong Kong Football Club M2A,16.64,183,11,9,2,M2,0.8181818181818182
22,Jones Robert F.,Royal Hong Kong Yacht Club M2,16.29,114,7,6,1,M2,0.8571428571428571
23,Cross David,Hong Kong Football Club M2C,16.0,144,9,8,1,M2,0.8888888888888888
24,Hathiramani Dinesh,Hong Kong Football Club M2A,15.86,111,7,6,1,M2,0.8571428571428571
25,Lulla Vikram,Hong Kong Football Club M2B,15.46,201,13,7,6,M2,0.5384615384615384
26,Ng Paul Lap Yan,Hong Kong Football Club M2C,15.43,108,7,2,5,M2,0.2857142857142857
27,Denham Paul,Hong Kong Cricket Club M2,15.3,153,10,9,1,M2,0.9
28,Thompson John,Hong Kong Football Club M2A,15.3,153,10,6,4,M2,0.6
29,Ternes Daniel,Hong Kong Cricket Club M2,15.3,153,10,4,6,M2,0.4
30,Kwok Charmaine,Ladies Recreation Club M2,15.0,150,10,3,7,M2,0.3
31,Scheepers Bradley,Hong Kong Football Club M2C,14.57,102,7,6,1,M2,0.8571428571428571
32,Richard Lee Jacob William,Ladies Recreation Club M2,14.45,159,11,7,4,M2,0.6363636363636364
33,Kenny Gareth,United Services Recreation Club M2,14.14,99,7,4,3,M2,0.5714285714285714
34,Chiu Vincent Man Shun,Old Squash Fellows,14.0,126,9,5,4,M2,0.5555555555555556
35,Kostienko Krzysztof,Hong Kong Football Club M2A,14.0,84,6,2,4,M2,0.3333333333333333
36,Olsen Sven,Hong Kong Cricket Club M2,13.88,111,8,3,5,M2,0.375
37,Le Hong Quang,Royal Hong Kong Yacht Club M2,13.88,111,8,2,6,M2,0.25
38,Lipsham David John,Royal Hong Kong Yacht Club M2,13.33,120,9,2,7,M2,0.2222222222222222
39,Fu Ivan Fuk Cheong,Titlows Squash Team,12.75,153,12,0,12,M2,0.0
40,Leung Chung Yin,United Services Recreation Club M2,12.6,63,5,4,1,M2,0.8
41,Lau John,Royal Hong Kong Yacht Club M2,12.5,75,6,2,4,M2,0.3333333333333333
42,Aw Adrian,Hong Kong Cricket Club M2,12.0,60,5,3,2,M2,0.6
43,Chan Raymond Tsan Fai,Titlows Squash Team,11.75,141,12,1,11,M2,0.08333333333333333
44,Lee Lawrence Chi Hung,Hong Kong Football Club M2A,11.5,69,6,5,1,M2,0.8333333333333334
45,Padgaonkar Ashwin,Hong Kong Football Club M2C,11.4,57,5,4,1,M2,0.8
46,Yao Tang Fat Elbert,United Services Recreation Club M2,11.1,111,10,6,4,M2,0.6
47,Lai Kwok Wai Wilfred,United Services Recreation Club M2,11.0,99,9,7,2,M2,0.7777777777777778
48,Cheung Peter Tat Kei,Old Squash Fellows,10.5,63,6,3,3,M2,0.5
49,Amjad Nauman,Ladies Recreation Club M2,10.2,51,5,0,5,M2,0.0
50,Au Ming Chung Sampson,Titlows Squash Team,10.07,141,14,2,12,M2,0.14285714285714285
51,Schultz Nikolaj,Hong Kong Football Club M2B,9.27,102,11,4,7,M2,0.36363636363636365
52,Adjemian Nicolas,Ladies Recreation Club M2,9.25,111,12,6,6,M2,0.5
53,Sih Peter Wai Hang,Old Squash Fellows,9.0,81,9,3,6,M2,0.3333333333333333
54,Steffensen Nigel,Hong Kong Football Club M2B,9.0,45,5,1,4,M2,0.2
55,Lowth Simon,Royal Hong Kong Yacht Club M2,8.33,75,9,4,5,M2,0.4444444444444444
56,Shahani Dilip,Ladies Recreation Club M2,7.88,63,8,2,6,M2,0.25
57,Montefiore Alexander,Hong Kong Cricket Club M2,7.2,36,5,2,3,M2,0.4
58,Kracht Stefan,Royal Hong Kong Yacht Club M2,6.6,33,5,1,4,M2,0.2
59,So Anthony Fuk Chi,Old Squash Fellows,6.5,39,6,2,4,M2,0.3333333333333333
60,Dan John Kai Yiu,Old Squash Fellows,6.0,42,7,0,7,M2,0.0
61,Lo Wai Kiu Bobby,Titlows Squash Team,4.93,69,14,1,13,M2,0.07142857142857142
62,Chen Ricky C,Royal Hong Kong Yacht Club M2,4.2,21,5,0,5,M2,0.0
63,Tsang Michael,Hong Kong Football Club M2B,3.0,15,5,0,5,M2,0.0
64,Yung Kai Sing,Titlows Squash Team,2.57,36,14,2,12,M2,0.14285714285714285
,Poon Ho Kar James,United Services Recreation Club M2,21.75,87,4,4,0,M2,1.0
,Buckland Paul Edwin Kim,Hong Kong Cricket Club M2,18.0,36,2,2,0,M2,1.0
,Kwok Man Wai Joseph,Hong Kong Football Club M2A,17.25,69,4,3,1,M2,0.75
,Wong Hin Chor,United Services Recreation Club M2,16.5,33,2,2,0,M2,1.0
,Mohammad Gull Ilyas,United Services Recreation Club M2,16.5,33,2,1,1,M2,0.5
,Peirse Adrian,Royal Hong Kong Yacht Club M2,15.0,15,1,1,0,M2,1.0
