Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Lin Charles Lan Kay,Kinetic 2,26.73,294,11,11,0,13,1.0
2,Wong Chun Hong,ATM,24.92,324,13,11,2,13,0.8461538461538461
3,Cheng Chun Yin,Greenfield,23.44,375,16,14,2,13,0.875
4,Chiang Chi Shing Michael,Hong Kong Football Club 13,22.62,294,13,10,3,13,0.7692307692307693
5,Wong Wan Man,Kowloon Cricket Club 13,21.35,363,17,15,2,13,0.8823529411764706
6,Yim Man Ching,Kowloon Cricket Club 13,21.21,297,14,8,6,13,0.5714285714285714
7,Trivedi Anirudh,i-Mask Advance Squash Club 5,20.75,249,12,7,5,13,0.5833333333333334
8,Howe Cheuk Wing Neil,Greenfield,19.88,318,16,11,5,13,0.6875
9,Low Harold Yiu Keung,Kinetic 2,19.29,135,7,5,2,13,0.7142857142857143
10,Mong Hoi Ching Norman,Friend Club 5,19.2,192,10,8,2,13,0.8
11,Lee Wai Hang,Greenfield,18.8,282,15,13,2,13,0.8666666666666667
12,Cheung Ka Lun Alan,Centre Squash,18.6,186,10,6,4,13,0.6
13,Lau Lily Wun Cheung,Kinetic 2,18.0,162,9,6,3,13,0.6666666666666666
14,Ho Wai Ying,BOSS,17.75,213,12,9,3,13,0.75
15,Ho Helen Sin Man,i-Mask Advance Squash Club 5,17.7,177,10,6,4,13,0.6
16,Choy Yuk Kwong Donnie,Kowloon Cricket Club 13,17.45,192,11,11,0,13,1.0
17,Ford Anthony,Hong Kong Football Club 13,17.36,243,14,7,7,13,0.5
18,Matthew Huckle,Kinetic 2,17.25,138,8,7,1,13,0.875
19,Chu Raymond Wai Man,Friend Club 5,16.75,201,12,5,7,13,0.4166666666666667
20,Yuen Chi Kong,ATM,16.71,234,14,7,7,13,0.5
21,Gibert Kai Shaun Otto,Kinetic 2,16.5,99,6,6,0,13,1.0
22,Chow Siu Yin Wilson,Greenfield,15.86,222,14,12,2,13,0.8571428571428571
23,Yip Chiu Ming,Kinetic 2,15.6,78,5,4,1,13,0.8
24,Cheung Alan Wing Lun,Friend Club 5,15.23,198,13,6,7,13,0.46153846153846156
25,Murray David,Hong Kong Football Club 13,14.77,192,13,6,7,13,0.46153846153846156
26,Wan Pauline Yuen Ping,Kowloon Cricket Club 13,14.57,204,14,7,7,13,0.5
27,Cheung Coco Oi Yan,Kowloon Cricket Club 13,14.5,174,12,11,1,13,0.9166666666666666
28,Li Kelvin Hon Hun,BOSS,14.36,201,14,4,10,13,0.2857142857142857
29,Ip Chun Keung,Friend Club 5,14.14,198,14,7,7,13,0.5
30,Hegde Vishal,i-Mask Advance Squash Club 5,14.0,168,12,6,6,13,0.5
31,Ma Andy  Man Cheung,Kinetic 2,14.0,126,9,5,4,13,0.5555555555555556
32,Wong Ho Sang,Friend Club 5,13.15,171,13,11,2,13,0.8461538461538461
33,Cheung Harry Hei Wa,i-Mask Advance Squash Club 5,13.0,78,6,1,5,13,0.16666666666666666
34,Chan Nicky Wai Yi,Friend Club 5,12.82,141,11,7,4,13,0.6363636363636364
35,Ip Thomas Shun Moon,BOSS,12.8,192,15,0,15,13,0.0
36,Wright Martin,Hong Kong Football Club 13,12.38,99,8,7,1,13,0.875
37,Lau Siu Yuen,ATM,12.0,168,14,8,6,13,0.5714285714285714
38,Fong Wai Kuen,BOSS,12.0,156,13,7,6,13,0.5384615384615384
39,Choi Sze Chun,Kinetic 2,12.0,72,6,3,3,13,0.5
40,Stagg Richard,Hong Kong Football Club 13,11.79,165,14,7,7,13,0.5
41,Hui Prodipto,Kinetic 2,11.0,66,6,4,2,13,0.6666666666666666
42,Lam Cheuk Yin,ATM,11.0,99,9,3,6,13,0.3333333333333333
43,McAuslan Gary,Hong Kong Football Club 13,10.91,120,11,4,7,13,0.36363636363636365
44,Law Kelvin Ka Cheong,Kowloon Cricket Club 13,10.29,72,7,5,2,13,0.7142857142857143
45,Coutarel Brice Pierre Robert,Centre Squash,9.82,108,11,2,9,13,0.18181818181818182
46,Yau Raymond Chung Yiu,Friend Club 5,9.5,57,6,2,4,13,0.3333333333333333
47,Kong Yuk Hang Jason,i-Mask Advance Squash Club 5,9.23,120,13,4,9,13,0.3076923076923077
48,Chan Christine Yik Tat,Hong Kong Football Club 13,9.0,72,8,4,4,13,0.5
48,Lui Kin Wai Kenny,BOSS,9.0,90,10,4,6,13,0.4
50,Grillo Francesco,Centre Squash,8.57,60,7,0,7,13,0.0
51,Yip Kent Chi Bun,Kowloon Cricket Club 13,8.4,42,5,1,4,13,0.2
52,Chan Ho Yin,Kinetic 2,7.8,39,5,1,4,13,0.2
53,Young Ki Chun,Greenfield,7.33,66,9,3,6,13,0.3333333333333333
54,Lai Yiu Wa,Greenfield,7.2,72,10,4,6,13,0.4
55,Wong Raymond Wai Man,BOSS,7.2,36,5,2,3,13,0.4
56,Chow Mark Yu Cheuk,Kowloon Cricket Club 13,6.5,39,6,2,4,13,0.3333333333333333
57,Cheng Kathy Ka Wai,i-Mask Advance Squash Club 5,6.43,45,7,3,4,13,0.42857142857142855
58,Lee Wing Lam,i-Mask Advance Squash Club 5,6.33,57,9,2,7,13,0.2222222222222222
59,Li Sek Kwai,Kinetic 2,6.0,42,7,2,5,13,0.2857142857142857
59,Fung Bruce Wai Ho,BOSS,6.0,54,9,2,7,13,0.2222222222222222
61,Li Paul Lok San,Centre Squash,3.0,27,9,0,9,13,0.0
,Bedouillat Vincent,Centre Squash,19.5,78,4,1,3,13,0.25
,Lai George Pak Hung,Kinetic 2,18.0,18,1,1,0,13,1.0
,Law Ho Lun,ATM,16.5,66,4,1,3,13,0.25
,Leung Kwan Pok,ATM,15.0,15,1,1,0,13,1.0
,Watt Ka Chun Ringo,Friend Club 5,15.0,15,1,1,0,13,1.0
,Hinchcliffe Michael,Centre Squash,13.5,54,4,0,4,13,0.0
,Wan Man Fai,Kinetic 2,12.0,12,1,1,0,13,1.0
,Tam Cheuk Lun,Kinetic 2,12.0,12,1,1,0,13,1.0
,Lo Wing Man Veronica,Hong Kong Football Club 13,11.0,33,3,2,1,13,0.6666666666666666
,Au Yeung Albert Tsz Hung,i-Mask Advance Squash Club 5,10.0,30,3,0,3,13,0.0
,Lou Eddie Kuong Fai,i-Mask Advance Squash Club 5,9.0,36,4,2,2,13,0.5
,Jones Robert F.,Hong Kong Football Club 13,9.0,9,1,1,0,13,1.0
,Jensen Jonathan,Centre Squash,9.0,27,3,1,2,13,0.3333333333333333
,Lee Maurice King Sun,BOSS,9.0,9,1,0,1,13,0.0
,Lo Tin Yee Clement,Kowloon Cricket Club 13,6.0,18,3,1,2,13,0.3333333333333333
,Au Wai Keung,i-Mask Advance Squash Club 5,6.0,24,4,1,3,13,0.25
,Shekhawat Tushar,Centre Squash,6.0,6,1,0,1,13,0.0
,Thomere Mark,Centre Squash,6.0,12,2,0,2,13,0.0
,Yuen Tommy Wai Kwong,Kowloon Cricket Club 13,3.0,3,1,0,1,13,0.0
,Leung Chun Ho,ATM,0.0,0,1,0,1,13,0.0
,Lam Wai,Greenfield,0.0,0,0,0,0,13,
,Wong Tsz Hei,Greenfield,0.0,0,0,0,0,13,
