Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Chan Linclon Wui Ki,Kowloon Cricket Club 2,Wong Long Hin Larry,Young Player 2,06/01/2025,Kowloon Cricket Club,1,3-0,Win,Home
Wong Long Hin Larry,Young Player 2,Chan Linclon Wui Ki,Kowloon Cricket Club 2,06/01/2025,Kowloon Cricket Club,1,0-3,Loss,Away
Ho Tze Ho Hugo,Kowloon Cricket Club 2,Tse Toby Yee Lam,Young Player 2,06/01/2025,Kowloon Cricket Club,2,3-2,Win,Home
Tse Toby Yee Lam,Young Player 2,Ho Tze Ho Hugo,Kowloon Cricket Club 2,06/01/2025,Kowloon Cricket Club,2,2-3,Loss,Away
Wong King Yeung,Kowloon Cricket Club 2,Mak Tsun Hei,Young Player 2,06/01/2025,Kowloon Cricket Club,3,0-3,Loss,Home
Mak Tsun Hei,Young Player 2,Wong King Yeung,Kowloon Cricket Club 2,06/01/2025,Kowloon Cricket Club,3,3-0,Win,Away
Luen Tsz Yu,Kowloon Cricket Club 2,Tam Cho Nga Mariko,Young Player 2,06/01/2025,Kowloon Cricket Club,4,3-0,Win,Home
Tam Cho Nga Mariko,Young Player 2,Luen Tsz Yu,Kowloon Cricket Club 2,06/01/2025,Kowloon Cricket Club,4,0-3,Loss,Away
Cheng Justin Hong-Chen,Hong Kong Football Club 2A,Chan Shui Lun Wilson,Hong Kong Football Club 2B,06/01/2025,Hong Kong Football Club,1,3-0,Win,Home
Chan Shui Lun Wilson,Hong Kong Football Club 2B,Cheng Justin Hong-Chen,Hong Kong Football Club 2A,06/01/2025,Hong Kong Football Club,1,0-3,Loss,Away
Low Mark Chun Kit,Hong Kong Football Club 2A,Wong Anson,Hong Kong Football Club 2B,06/01/2025,Hong Kong Football Club,2,3-0,Win,Home
Wong Anson,Hong Kong Football Club 2B,Low Mark Chun Kit,Hong Kong Football Club 2A,06/01/2025,Hong Kong Football Club,2,0-3,Loss,Away
Ho Eric Chu Him,Hong Kong Football Club 2A,Lai Long Ching,Hong Kong Football Club 2B,06/01/2025,Hong Kong Football Club,3,2-3,Loss,Home
Lai Long Ching,Hong Kong Football Club 2B,Ho Eric Chu Him,Hong Kong Football Club 2A,06/01/2025,Hong Kong Football Club,3,3-2,Win,Away
Broughton Samuel,Hong Kong Football Club 2A,Lee Tin Hang,Hong Kong Football Club 2B,06/01/2025,Hong Kong Football Club,4,0-3,Loss,Home
Lee Tin Hang,Hong Kong Football Club 2B,Broughton Samuel,Hong Kong Football Club 2A,06/01/2025,Hong Kong Football Club,4,3-0,Win,Away
