Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Lau Sze Tung,33961.0,Happy Squash 4,Lau Chun Kin,34520.0,Electrify Squash Div 13,10/01/2025,Yeung Uk Road Sports Centre,1,1-3,Loss,Home
Lau Chun Kin,34520.0,Electrify Squash Div 13,Lau Sze Tung,33961.0,Happy Squash 4,10/01/2025,Yeung Uk Road Sports Centre,1,3-1,Win,Away
Lau Cheuk Yan,34284.0,Happy Squash 4,Ho Kwan Ho,33614.0,Electrify Squash Div 13,10/01/2025,Yeung Uk Road Sports Centre,2,1-3,Loss,Home
Ho Kwan Ho,33614.0,Electrify Squash Div 13,Lau Cheuk Yan,34284.0,Happy Squash 4,10/01/2025,Yeung Uk Road Sports Centre,2,3-1,Win,Away
Cheung Yu Pak,34314.0,Happy Squash 4,Lo Hoi Fung Douglas,33984.0,Electrify Squash Div 13,10/01/2025,Yeung Uk Road Sports Centre,3,0-3,Loss,Home
Lo Hoi Fung Douglas,33984.0,Electrify Squash Div 13,Cheung Yu Pak,34314.0,Happy Squash 4,10/01/2025,Yeung Uk Road Sports Centre,3,3-0,Win,Away
Yip Tin Rong,34586.0,Happy Squash 4,Tse Tin Po,32669.0,Electrify Squash Div 13,10/01/2025,Yeung Uk Road Sports Centre,4,0-3,Loss,Home
Tse Tin Po,32669.0,Electrify Squash Div 13,Yip Tin Rong,34586.0,Happy Squash 4,10/01/2025,Yeung Uk Road Sports Centre,4,3-0,Win,Away
Li Hiu Yan,34682.0,Happy Squash 4,Chung Kwok Kui,33989.0,Electrify Squash Div 13,10/01/2025,Yeung Uk Road Sports Centre,5,0-3,Loss,Home
Chung Kwok Kui,33989.0,Electrify Squash Div 13,Li Hiu Yan,34682.0,Happy Squash 4,10/01/2025,Yeung Uk Road Sports Centre,5,3-0,Win,Away
Wong Ryan,34017.0,Energy Squash Club 2,Man Yu Hin,34036.0,X-Alpha 5,10/01/2025,HK Squash Centre,1,0-3,Loss,Home
Man Yu Hin,34036.0,X-Alpha 5,Wong Ryan,34017.0,Energy Squash Club 2,10/01/2025,HK Squash Centre,1,3-0,Win,Away
Wong Jace,33866.0,Energy Squash Club 2,Man Yu Ching,33953.0,X-Alpha 5,10/01/2025,HK Squash Centre,2,3-0,Win,Home
Man Yu Ching,33953.0,X-Alpha 5,Wong Jace,33866.0,Energy Squash Club 2,10/01/2025,HK Squash Centre,2,0-3,Loss,Away
Kwan Hoi Ching,33900.0,Energy Squash Club 2,Chan Ming Hei,34356.0,X-Alpha 5,10/01/2025,HK Squash Centre,3,3-0,Win,Home
Chan Ming Hei,34356.0,X-Alpha 5,Kwan Hoi Ching,33900.0,Energy Squash Club 2,10/01/2025,HK Squash Centre,3,0-3,Loss,Away
Lee Nok Tin,34214.0,Energy Squash Club 2,Cheng Chung Yan,34584.0,X-Alpha 5,10/01/2025,HK Squash Centre,4,3-0,Win,Home
Cheng Chung Yan,34584.0,X-Alpha 5,Lee Nok Tin,34214.0,Energy Squash Club 2,10/01/2025,HK Squash Centre,4,0-3,Loss,Away
Wong Darren,33893.0,Energy Squash Club 2,Cheng Chung Yin,34585.0,X-Alpha 5,10/01/2025,HK Squash Centre,5,3-0,Win,Home
Cheng Chung Yin,34585.0,X-Alpha 5,Wong Darren,33893.0,Energy Squash Club 2,10/01/2025,HK Squash Centre,5,0-3,Loss,Away
Chung Shun Yeung,35022.0,i-Mask Advance Squash Club 5,Lam Tsz Yan,34038.0,Energy Squash Club 1,10/01/2025,HK Squash Centre,1,3-1,Win,Home
Lam Tsz Yan,34038.0,Energy Squash Club 1,Chung Shun Yeung,35022.0,i-Mask Advance Squash Club 5,10/01/2025,HK Squash Centre,1,1-3,Loss,Away
Jiang Ziwei Forrest,34810.0,i-Mask Advance Squash Club 5,Ho Chun Lok,33910.0,Energy Squash Club 1,10/01/2025,HK Squash Centre,2,3-0,Win,Home
Ho Chun Lok,33910.0,Energy Squash Club 1,Jiang Ziwei Forrest,34810.0,i-Mask Advance Squash Club 5,10/01/2025,HK Squash Centre,2,0-3,Loss,Away
Chen Yat Kuen,34116.0,i-Mask Advance Squash Club 5,Ho Chun Yin,34448.0,Energy Squash Club 1,10/01/2025,HK Squash Centre,3,3-2,Win,Home
