Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Au Ling Yu,31896.0,Kowloon Cricket Club L1A,Wong Kirstie Po Yui,30423.0,Hong Kong Cricket Club L1,06/03/2025,Kowloon Cricket Club,1,2-3,Loss,Home
Wong Kirstie Po Yui,30423.0,Hong Kong Cricket Club L1,Au Ling Yu,31896.0,Kowloon Cricket Club L1A,06/03/2025,Kowloon Cricket Club,1,3-2,Win,Away
Unknown,,Kowloon Cricket Club L1A,Wai Sze Wing,31176.0,Hong Kong Cricket Club L1,06/03/2025,Kowloon Cricket Club,2,3-0,Win,Home
Wai Sze Wing,31176.0,Hong Kong Cricket Club L1,Unknown,,Kowloon Cricket Club L1A,06/03/2025,Kowloon Cricket Club,2,0-3,Loss,Away
Unknown,,Kowloon Cricket Club L1A,Lo Pui Yin Chloe,32618.0,Hong Kong Cricket Club L1,06/03/2025,Kowloon Cricket Club,3,3-0,Win,Home
Lo Pui Yin Chloe,32618.0,Hong Kong Cricket Club L1,Unknown,,Kowloon Cricket Club L1A,06/03/2025,Kowloon Cricket Club,3,0-3,Loss,Away
Lee Ka Man Carmen,23756.0,Hong Kong Football Club L1,Tong Tsz Wing,27291.0,Kowloon Cricket Club L1B,06/03/2025,Hong Kong Football Club,1,0-3,Loss,Home
Tong Tsz Wing,27291.0,Kowloon Cricket Club L1B,Lee Ka Man Carmen,23756.0,Hong Kong Football Club L1,06/03/2025,Hong Kong Football Club,1,3-0,Win,Away
Chung Ka Yau,32992.0,Hong Kong Football Club L1,Kwong Ena,32077.0,Kowloon Cricket Club L1B,06/03/2025,Hong Kong Football Club,2,0-3,Loss,Home
Kwong Ena,32077.0,Kowloon Cricket Club L1B,Chung Ka Yau,32992.0,Hong Kong Football Club L1,06/03/2025,Hong Kong Football Club,2,3-0,Win,Away
Tang Ching Sum,33280.0,Hong Kong Football Club L1,Cheng Pik Ching,31149.0,Kowloon Cricket Club L1B,06/03/2025,Hong Kong Football Club,3,0-3,Loss,Home
Cheng Pik Ching,31149.0,Kowloon Cricket Club L1B,Tang Ching Sum,33280.0,Hong Kong Football Club L1,06/03/2025,Hong Kong Football Club,3,3-0,Win,Away
