Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Ho Helen Sin Man,i-Mask Advance Squash Club 3,Cheung Alan Wing Lun,Friend Club,18/12/2024,Cornwall Street Squash Centre,1,3-1,Win,Home
Cheung Alan Wing Lun,Friend Club,Ho Helen Sin Man,i-Mask Advance Squash Club 3,18/12/2024,Cornwall Street Squash Centre,1,1-3,Loss,Away
Cheung Henry Hei Wa,i-Mask Advance Squash Club 3,Chu Raymond Wai Man,Friend Club,18/12/2024,Cornwall Street Squash Centre,2,2-3,Loss,Home
Chu Raymond Wai Man,Friend Club,Cheung Henry Hei Wa,i-Mask Advance Squash Club 3,18/12/2024,Cornwall Street Squash Centre,2,3-2,Win,Away
Au Yeung Albert Tsz Hung,i-Mask Advance Squash Club 3,Mong Hoi Ching Norman,Friend Club,18/12/2024,Cornwall Street Squash Centre,3,0-3,Loss,Home
Mong Hoi Ching Norman,Friend Club,Au Yeung Albert Tsz Hung,i-Mask Advance Squash Club 3,18/12/2024,Cornwall Street Squash Centre,3,3-0,Win,Away
Hegde Vishal,i-Mask Advance Squash Club 3,Ip Chun Keung,Friend Club,18/12/2024,Cornwall Street Squash Centre,4,1-3,Loss,Home
Ip Chun Keung,Friend Club,Hegde Vishal,i-Mask Advance Squash Club 3,18/12/2024,Cornwall Street Squash Centre,4,3-1,Win,Away
Kong Yuk Hang Jason,i-Mask Advance Squash Club 3,Wong Ho Sang,Friend Club,18/12/2024,Cornwall Street Squash Centre,5,2-3,Loss,Home
Wong Ho Sang,Friend Club,Kong Yuk Hang Jason,i-Mask Advance Squash Club 3,18/12/2024,Cornwall Street Squash Centre,5,3-2,Win,Away
Bedouillat Vincent,Centre Squash,Wright Martin,Hong Kong Football Club 9,18/12/2024,HK Squash Centre,1,3-1,Win,Home
Wright Martin,Hong Kong Football Club 9,Bedouillat Vincent,Centre Squash,18/12/2024,HK Squash Centre,1,1-3,Loss,Away
Cheung Ka Lun Alan,Centre Squash,Jones Robert F.,Hong Kong Football Club 9,18/12/2024,HK Squash Centre,2,3-2,Win,Home
Jones Robert F.,Hong Kong Football Club 9,Cheung Ka Lun Alan,Centre Squash,18/12/2024,HK Squash Centre,2,2-3,Loss,Away
Chevaux Alexander,Centre Squash,Murray David,Hong Kong Football Club 9,18/12/2024,HK Squash Centre,3,3-0,Win,Home
Murray David,Hong Kong Football Club 9,Chevaux Alexander,Centre Squash,18/12/2024,HK Squash Centre,3,0-3,Loss,Away
Li Paul Lok San,Centre Squash,Chan Gordon Yiu Cheong,Hong Kong Football Club 9,18/12/2024,HK Squash Centre,4,3-0,Win,Home
Chan Gordon Yiu Cheong,Hong Kong Football Club 9,Li Paul Lok San,Centre Squash,18/12/2024,HK Squash Centre,4,0-3,Loss,Away
Guo Haonan,Centre Squash,Wei Mia Lynn,Hong Kong Football Club 9,18/12/2024,HK Squash Centre,5,0-3,Loss,Home
Wei Mia Lynn,Hong Kong Football Club 9,Guo Haonan,Centre Squash,18/12/2024,HK Squash Centre,5,3-0,Win,Away
Andersson Greger,The Best Group 2,Ko Toby Ho Yin,HKPF Squash Team,18/12/2024,Cornwall Street Squash Centre,1,0-3,Loss,Home
Ko Toby Ho Yin,HKPF Squash Team,Andersson Greger,The Best Group 2,18/12/2024,Cornwall Street Squash Centre,1,3-0,Win,Away
Wong Rames Wang Lung,The Best Group 2,Chan Ho Lam,HKPF Squash Team,18/12/2024,Cornwall Street Squash Centre,2,3-0,Win,Home
Chan Ho Lam,HKPF Squash Team,Wong Rames Wang Lung,The Best Group 2,18/12/2024,Cornwall Street Squash Centre,2,0-3,Loss,Away
Chan Cheuk Kee,The Best Group 2,Leung Man Wah,HKPF Squash Team,18/12/2024,Cornwall Street Squash Centre,3,3-0,Win,Home
Leung Man Wah,HKPF Squash Team,Chan Cheuk Kee,The Best Group 2,18/12/2024,Cornwall Street Squash Centre,3,0-3,Loss,Away
Ho Sung Hon,The Best Group 2,Siu William Chak Man,HKPF Squash Team,18/12/2024,Cornwall Street Squash Centre,4,3-0,Win,Home
Siu William Chak Man,HKPF Squash Team,Ho Sung Hon,The Best Group 2,18/12/2024,Cornwall Street Squash Centre,4,0-3,Loss,Away
Cheng Chi Wah,The Best Group 2,Leung Chung Hei,HKPF Squash Team,18/12/2024,Cornwall Street Squash Centre,5,3-0,Win,Home
Leung Chung Hei,HKPF Squash Team,Cheng Chi Wah,The Best Group 2,18/12/2024,Cornwall Street Squash Centre,5,0-3,Loss,Away
