Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Leung Dick Kan Fai,Old Squash Fellows,25.5,357,14,13,1,M2,0.9285714285714286
2,Poon Sunny Yat Sing,Old Squash Fellows,21.55,237,11,10,1,M2,0.9090909090909091
3,Caveney Barry John,Hong Kong Cricket Club M2,21.46,279,13,10,3,M2,0.7692307692307693
4,Cheng Victor Kwok Wai,Royal Hong Kong Yacht Club M2,21.46,279,13,9,4,M2,0.6923076923076923
5,Tjia Jonathan,Hong Kong Football Club M2C,21.38,171,8,6,2,M2,0.75
6,Tanner Julian,Hong Kong Football Club M2B,21.38,171,8,5,3,M2,0.625
7,Poon Ho Kar James,United Services Recreation Club M2,21.0,147,7,6,1,M2,0.8571428571428571
8,Janes Gareth,Hong Kong Cricket Club M2,20.36,285,14,9,5,M2,0.6428571428571429
9,Sha Steven,Ladies Recreation Club M2,20.25,162,8,5,3,M2,0.625
10,Chow Ming Hei Quincy,United Services Recreation Club M2,20.1,201,10,9,1,M2,0.9
11,Yeung Tak Keung,Hong Kong Football Club M2A,20.0,120,6,6,0,M2,1.0
12,Bidal Jay,United Services Recreation Club M2,19.8,297,15,7,8,M2,0.4666666666666667
13,Mulchand Rajesh,Hong Kong Football Club M2B,19.5,234,12,8,4,M2,0.6666666666666666
14,Leung Chi On,Ladies Recreation Club M2,18.67,168,9,6,3,M2,0.6666666666666666
15,Vartanian Stephane,Hong Kong Football Club M2B,18.6,93,5,2,3,M2,0.4
16,Derouet Yann,Hong Kong Football Club M2C,18.5,222,12,11,1,M2,0.9166666666666666
17,Wei Stephen J.,Hong Kong Football Club M2A,18.38,294,16,6,10,M2,0.375
18,Gates Stuart,Hong Kong Football Club M2C,18.2,273,15,10,5,M2,0.6666666666666666
19,Kwok Man Wai Joseph,Hong Kong Football Club M2A,17.5,105,6,4,2,M2,0.6666666666666666
20,Long Adrian,Hong Kong Football Club M2C,17.1,171,10,9,1,M2,0.9
21,Lo Kenneth Kin Cheung,Hong Kong Football Club M2C,16.64,183,11,7,4,M2,0.6363636363636364
22,Ng Paul Lap Yan,Hong Kong Football Club M2C,16.5,165,10,4,6,M2,0.4
23,Li Samuel Kwok Sing,Hong Kong Football Club M2A,16.2,243,15,12,3,M2,0.8
24,Cross David,Hong Kong Football Club M2C,16.0,144,9,8,1,M2,0.8888888888888888
25,Lulla Vikram,Hong Kong Football Club M2B,15.86,222,14,8,6,M2,0.5714285714285714
26,Kwok Charmaine,Ladies Recreation Club M2,15.82,174,11,4,7,M2,0.36363636363636365
27,Jones Robert F.,Royal Hong Kong Yacht Club M2,15.75,126,8,7,1,M2,0.875
28,Hathiramani Dinesh,Hong Kong Football Club M2A,15.67,141,9,8,1,M2,0.8888888888888888
29,Thompson John,Hong Kong Football Club M2A,15.0,180,12,7,5,M2,0.5833333333333334
30,Chiu Vincent Man Shun,Old Squash Fellows,15.0,150,10,6,4,M2,0.6
31,Kenny Gareth,United Services Recreation Club M2,15.0,120,8,5,3,M2,0.625
32,Richard Lee Jacob William,Ladies Recreation Club M2,14.77,192,13,9,4,M2,0.6923076923076923
33,Ho Simon Man Kai,Hong Kong Football Club M2A,14.62,117,8,3,5,M2,0.375
34,Ternes Daniel,Hong Kong Cricket Club M2,14.5,174,12,4,8,M2,0.3333333333333333
35,Scheepers Bradley,Hong Kong Football Club M2C,14.25,114,8,7,1,M2,0.875
36,Kostienko Krzysztof,Hong Kong Football Club M2A,14.0,84,6,2,4,M2,0.3333333333333333
37,Denham Paul,Hong Kong Cricket Club M2,13.62,177,13,10,3,M2,0.7692307692307693
38,Le Hong Quang,Royal Hong Kong Yacht Club M2,13.33,120,9,2,7,M2,0.2222222222222222
39,Lipsham David John,Royal Hong Kong Yacht Club M2,13.2,132,10,2,8,M2,0.2
40,Fu Ivan Fuk Cheong,Titlows Squash Team,12.64,177,14,0,14,M2,0.0
41,Olsen Sven,Hong Kong Cricket Club M2,12.55,138,11,4,7,M2,0.36363636363636365
42,Leung Chung Yin,United Services Recreation Club M2,12.0,72,6,4,2,M2,0.6666666666666666
43,Lau John,Royal Hong Kong Yacht Club M2,12.0,84,7,2,5,M2,0.2857142857142857
44,Amjad Nauman,Ladies Recreation Club M2,12.0,84,7,1,6,M2,0.14285714285714285
45,Chan Raymond Tsan Fai,Titlows Squash Team,11.54,150,13,1,12,M2,0.07692307692307693
46,Padgaonkar Ashwin,Hong Kong Football Club M2C,11.4,57,5,4,1,M2,0.8
47,Aw Adrian,Hong Kong Cricket Club M2,11.14,78,7,4,3,M2,0.5714285714285714
48,Li Charles Tak Kwong,Hong Kong Football Club M2B,10.8,54,5,3,2,M2,0.6
49,Cheung Peter Tat Kei,Old Squash Fellows,10.5,63,6,3,3,M2,0.5
50,Yao Tang Fat Elbert,United Services Recreation Club M2,10.38,135,13,7,6,M2,0.5384615384615384
51,Lai Kwok Wai Wilfred,United Services Recreation Club M2,10.0,120,12,9,3,M2,0.75
52,Au Ming Chung Sampson,Titlows Squash Team,9.94,159,16,2,14,M2,0.125
53,Lee Lawrence Chi Hung,Hong Kong Football Club M2A,9.86,69,7,5,2,M2,0.7142857142857143
54,Schultz Nikolaj,Hong Kong Football Club M2B,9.75,117,12,5,7,M2,0.4166666666666667
55,Adjemian Nicolas,Ladies Recreation Club M2,9.0,126,14,7,7,M2,0.5
56,Sih Peter Wai Hang,Old Squash Fellows,9.0,81,9,3,6,M2,0.3333333333333333
57,Steffensen Nigel,Hong Kong Football Club M2B,9.0,45,5,1,4,M2,0.2
58,Lowth Simon,Royal Hong Kong Yacht Club M2,8.33,75,9,4,5,M2,0.4444444444444444
59,Shahani Dilip,Ladies Recreation Club M2,8.33,75,9,3,6,M2,0.3333333333333333
60,Neilson Phil,Hong Kong Cricket Club M2,7.8,39,5,1,4,M2,0.2
61,Montefiore Alexander,Hong Kong Cricket Club M2,7.5,45,6,2,4,M2,0.3333333333333333
62,Dan John Kai Yiu,Old Squash Fellows,7.5,60,8,1,7,M2,0.125
63,Yu Chi Keung,United Services Recreation Club M2,7.2,36,5,1,4,M2,0.2
64,Kracht Stefan,Royal Hong Kong Yacht Club M2,6.6,33,5,1,4,M2,0.2
65,So Anthony Fuk Chi,Old Squash Fellows,6.5,39,6,2,4,M2,0.3333333333333333
66,Lo Wai Kiu Bobby,Titlows Squash Team,5.81,93,16,2,14,M2,0.125
67,Chen Ricky C,Royal Hong Kong Yacht Club M2,4.71,33,7,0,7,M2,0.0
68,Yung Kai Sing,Titlows Squash Team,3.0,48,16,3,13,M2,0.1875
69,Tsang Michael,Hong Kong Football Club M2B,3.0,15,5,0,5,M2,0.0
70,Szeto Stephen Sai Hoi,Old Squash Fellows,0.6,3,5,0,5,M2,0.0
,Buckland Paul Edwin Kim,Hong Kong Cricket Club M2,18.0,36,2,2,0,M2,1.0
,Wong Hin Chor,United Services Recreation Club M2,16.5,33,2,2,0,M2,1.0
,Mohammad Gull Ilyas,United Services Recreation Club M2,16.5,33,2,1,1,M2,0.5
,Peirse Adrian,Royal Hong Kong Yacht Club M2,15.0,15,1,1,0,M2,1.0
,Otero Somoza Juan Angel,Hong Kong Football Club M2B,15.0,15,1,1,0,M2,1.0
,Rundle David Christopher,Hong Kong Football Club M2C,15.0,15,1,1,0,M2,1.0
,Tang Tsz Ho Michael,Ladies Recreation Club M2,14.0,42,3,2,1,M2,0.6666666666666666
,Soo Gene,Hong Kong Football Club M2A,12.75,51,4,3,1,M2,0.75
,Mirapuri Rajesh,United Services Recreation Club M2,12.0,12,1,1,0,M2,1.0
,Sternberg Henrik,Royal Hong Kong Yacht Club M2,12.0,12,1,1,0,M2,1.0
,Barton Jonathan,Hong Kong Football Club M2B,12.0,36,3,0,3,M2,0.0
,Dalpathraj Sheethal Kumar,Hong Kong Cricket Club M2,11.25,45,4,3,1,M2,0.75
,Mahtani Dheeraj Prakash,Royal Hong Kong Yacht Club M2,10.5,21,2,1,1,M2,0.5
,Leung Chi Wang Christopher,United Services Recreation Club M2,9.75,39,4,1,3,M2,0.25
,Tse Ray,Royal Hong Kong Yacht Club M2,9.0,9,1,1,0,M2,1.0
,Vera Henry,Hong Kong Cricket Club M2,9.0,9,1,1,0,M2,1.0
,Tang Terry Kin Ming,Titlows Squash Team,7.5,15,2,0,2,M2,0.0
,Hazari Ajay,Hong Kong Football Club M2A,6.75,27,4,1,3,M2,0.25
