Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Genever Peter John,33627,Hong Kong Cricket Club M1B,Ho Eric Chu Him,29547,Hong Kong Football Club M1A,13/02/2025,Hong Kong Cricket Club,1,2-3,Loss,Home
Ho Eric Chu Him,29547,Hong Kong Football Club M1A,Genever Peter John,33627,Hong Kong Cricket Club M1B,13/02/2025,Hong Kong Cricket Club,1,3-2,Win,Away
Head Phil,26831,Hong Kong Cricket Club M1B,Lau Dick Siu Wai,25832,Hong Kong Football Club M1A,13/02/2025,Hong Kong Cricket Club,2,0-3,Loss,Home
Lau Dick Siu Wai,25832,Hong Kong Football Club M1A,Head Phil,26831,Hong Kong Cricket Club M1B,13/02/2025,Hong Kong Cricket Club,2,3-0,Win,Away
Achouch Frank,29549,Hong Kong Cricket Club M1B,Soo Sean Tsung Jie,30498,Hong Kong Football Club M1A,13/02/2025,Hong Kong Cricket Club,3,0-3,Loss,Home
Soo Sean Tsung Jie,30498,Hong Kong Football Club M1A,Achouch Frank,29549,Hong Kong Cricket Club M1B,13/02/2025,Hong Kong Cricket Club,3,3-0,Win,Away
Ward Andrew,30509,Hong Kong Football Club M1B,Caves Christopher,29552,Ladies Recreation Club M1,13/02/2025,Hong Kong Football Club,1,3-0,Win,Home
Caves Christopher,29552,Ladies Recreation Club M1,Ward Andrew,30509,Hong Kong Football Club M1B,13/02/2025,Hong Kong Football Club,1,0-3,Loss,Away
Schaefer Rishad,31281,Hong Kong Football Club M1B,Brantly Charles,32208,Ladies Recreation Club M1,13/02/2025,Hong Kong Football Club,2,3-0,Win,Home
Brantly Charles,32208,Ladies Recreation Club M1,Schaefer Rishad,31281,Hong Kong Football Club M1B,13/02/2025,Hong Kong Football Club,2,0-3,Loss,Away
Hibberd Christian,32018,Hong Kong Football Club M1B,* Leung Adco,30998,Ladies Recreation Club M1,13/02/2025,Hong Kong Football Club,3,3-0,Win,Home
* Leung Adco,30998,Ladies Recreation Club M1,Hibberd Christian,32018,Hong Kong Football Club M1B,13/02/2025,Hong Kong Football Club,3,0-3,Loss,Away
