Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Tam Tsz Lung,33865,TNG 1,Cheung Chor Yu,33859,TNG 2,04/10/2024,Cornwall Street Squash Centre,1,1-3,Loss,Home
Cheung Chor Yu,33859,TNG 2,Tam Tsz Lung,33865,TNG 1,04/10/2024,Cornwall Street Squash Centre,1,3-1,Win,Away
Kwok Yau Yau,34169,TNG 1,Cao Yu,34274,TNG 2,04/10/2024,Cornwall Street Squash Centre,2,3-1,Win,Home
Cao Yu,34274,TNG 2,Kwok Yau Yau,34169,TNG 1,04/10/2024,Cornwall Street Squash Centre,2,1-3,Loss,Away
Wong Pak Yiu,34167,TNG 1,Chan Shun Ting,34127,TNG 2,04/10/2024,Cornwall Street Squash Centre,3,2-3,Loss,Home
Chan Shun Ting,34127,TNG 2,Wong Pak Yiu,34167,TNG 1,04/10/2024,Cornwall Street Squash Centre,3,3-2,Win,Away
Cheung Sky,34338,TNG 1,Chan Hong Ting,34128,TNG 2,04/10/2024,Cornwall Street Squash Centre,4,1-3,Loss,Home
Chan Hong Ting,34128,TNG 2,Cheung Sky,34338,TNG 1,04/10/2024,Cornwall Street Squash Centre,4,3-1,Win,Away
Kwok To Yan,34258,TNG 1,Lam Chun Lok,34052,TNG 2,04/10/2024,Cornwall Street Squash Centre,5,3-1,Win,Home
Lam Chun Lok,34052,TNG 2,Kwok To Yan,34258,TNG 1,04/10/2024,Cornwall Street Squash Centre,5,1-3,Loss,Away
Clayton Iain Michael,34641,Royal Hong Kong Yacht Club Div 13,Lai Yiu Wa,30682,Greenfield,04/10/2024,Royal Hong Kong Yacht Club,1,0-3,Loss,Home
Lai Yiu Wa,30682,Greenfield,Clayton Iain Michael,34641,Royal Hong Kong Yacht Club Div 13,04/10/2024,Royal Hong Kong Yacht Club,1,3-0,Win,Away
Yip Benjamin,34975,Royal Hong Kong Yacht Club Div 13,Chan Kwok Wa,30727,Greenfield,04/10/2024,Royal Hong Kong Yacht Club,2,1-3,Loss,Home
Chan Kwok Wa,30727,Greenfield,Yip Benjamin,34975,Royal Hong Kong Yacht Club Div 13,04/10/2024,Royal Hong Kong Yacht Club,2,3-1,Win,Away
