Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Lam Yuen Sarm,33499,Striving Squash,Cheng Chun Yin,31531,Squashathon Zero,04/10/2024,Kwun Chung Sports Centre,1,3-0,Win,Home
Cheng Chun Yin,31531,Squashathon Zero,Lam Yuen Sarm,33499,Striving Squash,04/10/2024,Kwun Chung Sports Centre,1,0-3,Loss,Away
Lip Tsz Ho,32848,Striving Squash,Howe Cheuk Wing Neil,32392,Squashathon Zero,04/10/2024,Kwun Chung Sports Centre,2,3-0,Win,Home
Howe Cheuk Wing Neil,32392,Squashathon Zero,Lip Tsz Ho,32848,Striving Squash,04/10/2024,Kwun Chung Sports Centre,2,0-3,Loss,Away
Chan Chun Man,32118,Striving Squash,Ng Terry Ka Ming,28773,Squashathon Zero,04/10/2024,Kwun Chung Sports Centre,3,1-3,Loss,Home
Ng Terry Ka Ming,28773,Squashathon Zero,Chan Chun Man,32118,Striving Squash,04/10/2024,Kwun Chung Sports Centre,3,3-1,Win,Away
Cheng Tsz Hei,33163,Striving Squash,Chow Siu Yin Wilson,26643,Squashathon Zero,04/10/2024,Kwun Chung Sports Centre,4,3-2,Win,Home
Chow Siu Yin Wilson,26643,Squashathon Zero,Cheng Tsz Hei,33163,Striving Squash,04/10/2024,Kwun Chung Sports Centre,4,2-3,Loss,Away
Man Kin Cheong,27789,Striving Squash,Chan Muk Kan,15418,Squashathon Zero,04/10/2024,Kwun Chung Sports Centre,5,1-3,Loss,Home
Chan Muk Kan,15418,Squashathon Zero,Man Kin Cheong,27789,Striving Squash,04/10/2024,Kwun Chung Sports Centre,5,3-1,Win,Away
Chan Ho Yu,27237,i-Mask Advance Squash Club 2,* Park Yongho Joshua,33711,Ladies Recreation Club Div 8,04/10/2024,Cornwall Street Squash Centre,1,0-3,Loss,Home
* Park Yongho Joshua,33711,Ladies Recreation Club Div 8,Chan Ho Yu,27237,i-Mask Advance Squash Club 2,04/10/2024,Cornwall Street Squash Centre,1,3-0,Win,Away
Chan Hei Ching Boris,29834,i-Mask Advance Squash Club 2,Rach Duncan Ai,34073,Ladies Recreation Club Div 8,04/10/2024,Cornwall Street Squash Centre,2,0-3,Loss,Home
Rach Duncan Ai,34073,Ladies Recreation Club Div 8,Chan Hei Ching Boris,29834,i-Mask Advance Squash Club 2,04/10/2024,Cornwall Street Squash Centre,2,3-0,Win,Away
Au Wai Lun,25716,i-Mask Advance Squash Club 2,Cho Nicholas Min-Suh,33702,Ladies Recreation Club Div 8,04/10/2024,Cornwall Street Squash Centre,3,1-3,Loss,Home
Cho Nicholas Min-Suh,33702,Ladies Recreation Club Div 8,Au Wai Lun,25716,i-Mask Advance Squash Club 2,04/10/2024,Cornwall Street Squash Centre,3,3-1,Win,Away
Chan Chi Ming,26965,i-Mask Advance Squash Club 2,Michael Ben Lin,34717,Ladies Recreation Club Div 8,04/10/2024,Cornwall Street Squash Centre,4,0-3,Loss,Home
Michael Ben Lin,34717,Ladies Recreation Club Div 8,Chan Chi Ming,26965,i-Mask Advance Squash Club 2,04/10/2024,Cornwall Street Squash Centre,4,3-0,Win,Away
Au Heung Ben,25735,i-Mask Advance Squash Club 2,Choe Yeda,33701,Ladies Recreation Club Div 8,04/10/2024,Cornwall Street Squash Centre,5,0-3,Loss,Home
Choe Yeda,33701,Ladies Recreation Club Div 8,Au Heung Ben,25735,i-Mask Advance Squash Club 2,04/10/2024,Cornwall Street Squash Centre,5,3-0,Win,Away
Ho Nelson Ching Lim,26881,TOMCAT,Lee Darren Ching Him,27616,Physical Chess 3,04/10/2024,Cornwall Street Squash Centre,1,0-3,Loss,Home
Lee Darren Ching Him,27616,Physical Chess 3,Ho Nelson Ching Lim,26881,TOMCAT,04/10/2024,Cornwall Street Squash Centre,1,3-0,Win,Away
Poon Hing Keung,23449,TOMCAT,Shu Bong Tai,33415,Physical Chess 3,04/10/2024,Cornwall Street Squash Centre,2,3-0,Win,Home
Shu Bong Tai,33415,Physical Chess 3,Poon Hing Keung,23449,TOMCAT,04/10/2024,Cornwall Street Squash Centre,2,0-3,Loss,Away
Ko Vincent Tak Kwan,26264,TOMCAT,Leung Sek Ho Kelvin,30926,Physical Chess 3,04/10/2024,Cornwall Street Squash Centre,3,3-1,Win,Home
Leung Sek Ho Kelvin,30926,Physical Chess 3,Ko Vincent Tak Kwan,26264,TOMCAT,04/10/2024,Cornwall Street Squash Centre,3,1-3,Loss,Away
Tang Ping Wai William,30493,TOMCAT,Tung Chun Keung Anson,30735,Physical Chess 3,04/10/2024,Cornwall Street Squash Centre,4,1-3,Loss,Home
Tung Chun Keung Anson,30735,Physical Chess 3,Tang Ping Wai William,30493,TOMCAT,04/10/2024,Cornwall Street Squash Centre,4,3-1,Win,Away
Lam Alan Wing Lun,25458,TOMCAT,Lee Kwan Ho,31167,Physical Chess 3,04/10/2024,Cornwall Street Squash Centre,5,1-3,Loss,Home
Lee Kwan Ho,31167,Physical Chess 3,Lam Alan Wing Lun,25458,TOMCAT,04/10/2024,Cornwall Street Squash Centre,5,3-1,Win,Away
