Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Sunde Chad,Hong Kong Cricket Club M1,25.5,306,12,11,1,M1,0.9166666666666666
2,Andrews Rod,Hong Kong Cricket Club M1,22.2,222,10,9,1,M1,0.9
3,Champion David,Hong Kong Football Club M1A,21.33,192,9,8,1,M1,0.8888888888888888
4,Frith Keith,Hong Kong Football Club M1A,21.0,252,12,7,5,M1,0.5833333333333334
5,Dyus Hugh,Hong Kong Cricket Club M1,19.12,153,8,5,3,M1,0.625
6,Chin Michael,Hong Kong Cricket Club M1,19.0,171,9,7,2,M1,0.7777777777777778
7,Robinson David,HK Club Gold,18.69,243,13,12,1,M1,0.9230769230769231
8,Gray Jonathan,HK Club Gold,18.0,216,12,6,6,M1,0.5
9,Mallinson David,Clearwater Bay,17.7,177,10,4,6,M1,0.4
10,Kerr Malcolm,Hong Kong Football Club M1B,17.62,141,8,2,6,M1,0.25
11,Chiu Rebecca Wing Yin,HK Club Gold,17.0,102,6,4,2,M1,0.6666666666666666
12,Ng Carven Chi Ho,Clearwater Bay,15.75,126,8,4,4,M1,0.5
13,Teo Terence Lok Tsong,Hong Kong Football Club M1A,15.0,120,8,2,6,M1,0.25
14,Nihalani Manoj,HK Club Gold,14.62,117,8,5,3,M1,0.625
15,Cowley Richard David,Clearwater Bay,13.88,111,8,1,7,M1,0.125
16,Bruwer Frank,Clearwater Bay,13.5,189,14,10,4,M1,0.7142857142857143
17,Hoogendijk Mark,Hong Kong Cricket Club M1,13.2,66,5,3,2,M1,0.6
18,Mohammad Fayyaz,Hong Kong Cricket Club M1,12.6,63,5,4,1,M1,0.8
19,Ragless Julian,Hong Kong Football Club M1A,12.0,72,6,3,3,M1,0.5
20,Ho Simon Man Kai,Hong Kong Football Club M1B,11.77,153,13,2,11,M1,0.15384615384615385
21,MacDougall Brian,Hong Kong Football Club M1A,11.33,102,9,3,6,M1,0.3333333333333333
22,Hazari Ajay,Hong Kong Football Club M1B,11.18,123,11,4,7,M1,0.36363636363636365
23,Barton Jonathan,Hong Kong Football Club M1A,10.88,87,8,2,6,M1,0.25
24,Thompson John,Hong Kong Football Club M1B,10.8,54,5,2,3,M1,0.4
25,Reid Dallas,HK Club Gold,10.09,111,11,3,8,M1,0.2727272727272727
26,Neilson Phil,Clearwater Bay,10.0,60,6,1,5,M1,0.16666666666666666
27,Davison Stephen,Clearwater Bay,9.38,75,8,0,8,M1,0.0
28,Cohen Douglas Michael,Clearwater Bay,8.4,42,5,1,4,M1,0.2
29,Niederberger Jurg,Hong Kong Football Club M1B,8.0,48,6,2,4,M1,0.3333333333333333
30,Wasyliw Bob,Hong Kong Football Club M1A,6.86,48,7,1,6,M1,0.14285714285714285
,Khan Faheem,HK Club Gold,21.75,87,4,3,1,M1,0.75
,Tulloch Gillem,Hong Kong Football Club M1B,21.75,87,4,3,1,M1,0.75
,Van Voorst Michiel,Hong Kong Cricket Club M1,18.75,75,4,4,0,M1,1.0
,Stevenson John Arthur Liam,Hong Kong Cricket Club M1,18.0,36,2,2,0,M1,1.0
,Ng Adrian,Hong Kong Football Club M1B,18.0,18,1,1,0,M1,1.0
,Achouch Frank,Hong Kong Cricket Club M1,18.0,18,1,1,0,M1,1.0
,Barrington James,HK Club Gold,17.25,69,4,4,0,M1,1.0
,Moxquiaux Thierry,Hong Kong Cricket Club M1,17.0,51,3,2,1,M1,0.6666666666666666
,Lau Brian,Hong Kong Cricket Club M1,15.0,30,2,2,0,M1,1.0
,Robinson Matthew,Hong Kong Football Club M1A,15.0,15,1,1,0,M1,1.0
,Nihalani Rajesh,Hong Kong Football Club M1B,13.5,27,2,1,1,M1,0.5
,Waldie Jason,Hong Kong Football Club M1B,13.5,27,2,0,2,M1,0.0
,Long Adrian,Hong Kong Football Club M1A,12.0,24,2,1,1,M1,0.5
,Szeto Chi Yan Stanley,Hong Kong Football Club M1A,12.0,12,1,0,1,M1,0.0
,Liden Roger,Hong Kong Football Club M1B,9.0,18,2,0,2,M1,0.0
,Chelat Ramiz,Clearwater Bay,4.0,12,3,0,3,M1,0.0
,Hewitt David,Hong Kong Cricket Club M1,3.0,3,1,0,1,M1,0.0
,Kostienko Krzysztof,Hong Kong Football Club M1A,3.0,3,1,0,1,M1,0.0
,Krishnan Eashwar,Hong Kong Football Club M1B,0.0,0,0,0,0,M1,
,Fjelddahl Bjorn,Hong Kong Football Club M1B,0.0,0,0,0,0,M1,
,Kielty Iain,HK Club Gold,0.0,0,0,0,0,M1,
