Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Lam Ting Chung,The Squash Club 1,26.54,345,13,13,0,7A,1.0
2,Lai Long Ching,Fung King 2,22.31,357,16,12,4,7A,0.75
3,Poon Ho Kar James,United Services Recreation Club 3,21.43,300,14,9,5,7A,0.6428571428571429
4,Yeung Kai San,The Squash Club 1,21.18,360,17,14,3,7A,0.8235294117647058
5,Chan Siu Kwan,i-Mask Advance Squash Club 4,20.75,249,12,7,5,7A,0.5833333333333334
6,Tang Anfernee Tsz Wah,Kinetic 2,20.47,348,17,12,5,7A,0.7058823529411765
7,Lo Hiu Lam,Neptune,20.0,180,9,4,5,7A,0.4444444444444444
8,Wong Hin Chor,United Services Recreation Club 3,19.94,339,17,14,3,7A,0.8235294117647058
9,Lam Po Ying,Yuen Long Jr 1,19.5,273,14,8,6,7A,0.5714285714285714
10,Sin Kwun Kit Leo,Kinetic 2,19.2,288,15,10,5,7A,0.6666666666666666
11,Ng Chester Tsz Chung,Neptune,19.09,210,11,6,5,7A,0.5454545454545454
12,Ho Hon Sum,Yuen Long Jr 1,19.0,171,9,4,5,7A,0.4444444444444444
13,Chan Chun Kit,The Squash Club 1,18.82,207,11,9,2,7A,0.8181818181818182
14,Sze James Wang Cho,Friend Club 3,18.67,168,9,5,4,7A,0.5555555555555556
15,Tai Aaron Tsz Yeung,Kinetic 2,18.0,198,11,9,2,7A,0.8181818181818182
16,Chan Tat Wing,Neptune,18.0,234,13,8,5,7A,0.6153846153846154
17,Leung Ka Huen,Fung King 2,17.65,300,17,13,4,7A,0.7647058823529411
18,Cheng Pik Ching,Fung King 2,17.33,312,18,10,8,7A,0.5555555555555556
19,Chau Po Yin,Tomcat,17.18,189,11,5,6,7A,0.45454545454545453
20,Wong Ching Nam,i-Mask Advance Squash Club 4,16.8,84,5,4,1,7A,0.8
21,Poon Hing Keung,Tomcat,16.67,300,18,4,14,7A,0.2222222222222222
22,Kwong Sarah Wing Yan,i-Mask Advance Squash Club 4,16.5,132,8,6,2,7A,0.75
23,Lee Roger Chi Lam,Friend Club 3,16.33,147,9,2,7,7A,0.2222222222222222
24,Choi Tsz Yiu,Yuen Long Jr 1,15.86,222,14,8,6,7A,0.5714285714285714
25,Chung Long Yin,Kinetic 2,15.6,156,10,9,1,7A,0.9
26,Ho Nelson Ching Lim,Tomcat,15.25,183,12,7,5,7A,0.5833333333333334
27,Chow Ming Hei Quincy,United Services Recreation Club 3,15.21,213,14,9,5,7A,0.6428571428571429
28,Cheung Wai Ming,i-Mask Advance Squash Club 4,15.0,150,10,4,6,7A,0.4
29,Sin Chun Kwong,That's 4,15.0,210,14,2,12,7A,0.14285714285714285
30,Shiu Ricky Kwok Leung,Friend Club 3,14.77,192,13,5,8,7A,0.38461538461538464
31,Cheng Darren Ho Yin,Neptune,14.75,177,12,6,6,7A,0.5
32,Yum Chun Ting,The Squash Club 1,14.6,219,15,10,5,7A,0.6666666666666666
33,Wong Peter Chi Keung,Friend Club 3,14.57,102,7,1,6,7A,0.14285714285714285
34,Choi Kenny Wing Kin,Friend Club 3,14.4,216,15,8,7,7A,0.5333333333333333
35,Lin Charles Lan Kay,Kinetic 2,14.06,225,16,11,5,7A,0.6875
36,Li Bosco Chek Him,i-Mask Advance Squash Club 4,14.0,84,6,2,4,7A,0.3333333333333333
37,Chu Raymond Wai Man,i-Mask Advance Squash Club 4,13.8,69,5,3,2,7A,0.6
38,Tse Fung Him,That's 4,13.67,123,9,3,6,7A,0.3333333333333333
39,Wong Chun Fai,The Squash Club 1,13.15,171,13,9,4,7A,0.6923076923076923
40,Yuen Kermit Ka Fai,United Services Recreation Club 3,12.69,165,13,11,2,7A,0.8461538461538461
41,Lai Kwok Wai Wilfred,United Services Recreation Club 3,12.6,63,5,4,1,7A,0.8
42,Leung Chung Yin,United Services Recreation Club 3,12.6,63,5,1,4,7A,0.2
43,Ip Thomas Shun Moon,i-Mask Advance Squash Club 4,12.55,138,11,8,3,7A,0.7272727272727273
44,Man Tsz Wing,Yuen Long Jr 1,12.23,159,13,8,5,7A,0.6153846153846154
45,Lam Chi Tao,Kinetic 2,12.0,60,5,4,1,7A,0.8
45,Chan Ho Ki,The Squash Club 1,12.0,72,6,4,2,7A,0.6666666666666666
47,Mong Hoi Ching Norman,Friend Club 3,12.0,72,6,3,3,7A,0.5
48,Man Kin Cheong,Yuen Long Jr 1,12.0,96,8,1,7,7A,0.125
49,Cheng Ka Kiu Kary,Yuen Long Jr 1,11.54,150,13,6,7,7A,0.46153846153846156
50,Choi Ho Yin,Kinetic 2,10.64,117,11,8,3,7A,0.7272727272727273
51,Choi Wilson Wai Sum,United Services Recreation Club 3,10.5,147,14,7,7,7A,0.5
52,Chung King Lam,Fung King 2,10.24,174,17,5,12,7A,0.29411764705882354
53,Ip Chun Keung,i-Mask Advance Squash Club 4,9.5,114,12,5,7,7A,0.4166666666666667
54,Cheung Kin Man,That's 4,9.3,93,10,3,7,7A,0.3
55,Kwok Fung,Tomcat,9.25,111,12,2,10,7A,0.16666666666666666
56,Fok Chin Ting Wicko,That's 4,8.79,123,14,5,9,7A,0.35714285714285715
57,Lam Alan Wing Lun,Tomcat,8.67,78,9,4,5,7A,0.4444444444444444
58,Man Tsz Chung,Yuen Long Jr 1,8.57,120,14,8,6,7A,0.5714285714285714
59,Chui Ho Hin,That's 4,8.47,144,17,2,15,7A,0.11764705882352941
60,Li Tsz Yau,Fung King 2,8.06,129,16,8,8,7A,0.5
61,Ko Vincent Tak Kwan,Tomcat,6.9,69,10,2,8,7A,0.2
62,Ho Wai Ting,Neptune,6.27,69,11,2,9,7A,0.18181818181818182
63,Chang Willon Wing Leung,Friend Club 3,5.77,75,13,3,10,7A,0.23076923076923078
64,Lui Chi Chung,Neptune,5.45,60,11,0,11,7A,0.0
65,Chu Kwok Lun,Tomcat,3.3,33,10,1,9,7A,0.1
66,Tse Joey Hiu Laam,Neptune,3.0,24,8,1,7,7A,0.125
67,Tse Fanny Hiu Fan,Neptune,2.1,21,10,0,10,7A,0.0
,Chan Billy Sheung Ying,United Services Recreation Club 3,22.5,90,4,4,0,7A,1.0
,Liu Chun Pong Wilfred,i-Mask Advance Squash Club 4,20.0,60,3,3,0,7A,1.0
,Chiu Charlie Cheuk Yin,The Squash Club 1,17.25,69,4,3,1,7A,0.75
,Ng Percy Shiu Chung,The Squash Club 1,15.0,30,2,2,0,7A,1.0
,Chan Sin Ming,That's 4,15.0,30,2,2,0,7A,1.0
,Chow Hester Yuk Ting,i-Mask Advance Squash Club 4,15.0,15,1,1,0,7A,1.0
,Chung Yee Ling Elaine,Fung King 2,15.0,15,1,1,0,7A,1.0
,Yeung Tsz May,i-Mask Advance Squash Club 4,13.5,54,4,2,2,7A,0.5
