Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Fong Ka Leung,GS 2,26.45,291,11,11,0,12A,1.0
2,Law Pak Ki Arthur,Spirit 3,25.36,279,11,10,1,12A,0.9090909090909091
3,Zhang Jia Yang Navia,Spirit 3,22.33,201,9,8,1,12A,0.8888888888888888
4,Huang Valerie Kaitlyn,DR. SQUASH 1,22.33,201,9,7,2,12A,0.7777777777777778
5,Lin Dawson Aidan,Spirit 3,22.12,177,8,8,0,12A,1.0
6,Lee Tin Hang,i-MASK Advance Squash Club 8,21.6,324,15,13,2,12A,0.8666666666666667
7,Wang Emerson,Spirit 3,21.6,216,10,10,0,12A,1.0
8,Tam Tommy Tsz Shing,GS 2,21.55,237,11,9,2,12A,0.8181818181818182
9,Wong Ho Sang,The Zero Squash Club 3,19.5,234,12,6,6,12A,0.5
10,Cheuk Chun Hei,i-MASK Advance Squash Club 8,19.12,306,16,14,2,12A,0.875
11,Chau Suet Ying,Friend Club 6,18.75,225,12,5,7,12A,0.4166666666666667
12,Cheng Justin Hong-Chen,Spirit 3,18.67,168,9,9,0,12A,1.0
13,Chan Kin Hung Kit,SKCSC,18.21,255,14,6,8,12A,0.42857142857142855
14,Wong Hailey Shing Fei,Spirit 3,18.0,162,9,9,0,12A,1.0
15,Li Yuen Yau,Friend Club 6,17.77,231,13,6,7,12A,0.46153846153846156
16,Wong Tin Long,The Zero Squash Club 3,17.73,195,11,5,6,12A,0.45454545454545453
17,Lui Ka Him Michael,i-MASK Advance Squash Club 8,17.14,240,14,5,9,12A,0.35714285714285715
18,Lee Wallace Tsz Chiu,Kinetic 4,17.14,120,7,2,5,12A,0.2857142857142857
19,Shea Chi Hang,Kinetic 4,17.0,255,15,8,7,12A,0.5333333333333333
20,Mak Tsun Hei,Spirit 3,16.33,147,9,9,0,12A,1.0
21,Lau Ching Lam Angie,GS 2,16.25,195,12,7,5,12A,0.5833333333333334
22,Tam Justine,DR. SQUASH 1,15.9,159,10,9,1,12A,0.9
23,Chan Ka Long Leo,SKCSC,15.86,222,14,8,6,12A,0.5714285714285714
24,Lee Hui Lok Derek,DR. SQUASH 1,15.2,228,15,7,8,12A,0.4666666666666667
25,Leung Michael Yan Por,SKCSC,15.0,165,11,6,5,12A,0.5454545454545454
26,Li Hoi Ting,DR. SQUASH 1,15.0,165,11,3,8,12A,0.2727272727272727
27,Lo Hiu Fung Gilbert,The Zero Squash Club 3,14.14,99,7,4,3,12A,0.5714285714285714
28,Leung Hok Sum,The Zero Squash Club 3,13.5,108,8,6,2,12A,0.75
29,Leung Sum Yi,The Zero Squash Club 3,13.2,132,10,6,4,12A,0.6
30,Lam Dennis Wun Cheung,Kinetic 4,13.0,195,15,5,10,12A,0.3333333333333333
31,Ma Kin Fung,GS 2,12.75,102,8,3,5,12A,0.375
32,Wong Wang Lok,Kinetic 4,12.46,162,13,2,11,12A,0.15384615384615385
33,Ho Tsz Ling Alyssa,DR. SQUASH 1,12.43,87,7,3,4,12A,0.42857142857142855
34,Yeung Wing Hung,Kinetic 4,12.27,135,11,8,3,12A,0.7272727272727273
35,Chan Chun Man,The Zero Squash Club 3,12.25,147,12,4,8,12A,0.3333333333333333
36,Wong Doug Chung Tak,i-MASK Advance Squash Club 8,12.0,84,7,5,2,12A,0.7142857142857143
37,Leung Patrick Pak Chiu,SKCSC,12.0,60,5,4,1,12A,0.8
38,Adams Melissa Chantal,Hong Kong Cricket Club Junior 1,12.0,84,7,0,7,12A,0.0
39,Lai Herbert Chan Wah,SKCSC,11.77,153,13,7,6,12A,0.5384615384615384
40,Robinson Dylan,Hong Kong Cricket Club Junior 1,11.0,99,9,2,7,12A,0.2222222222222222
41,Geary Adam,Hong Kong Cricket Club Junior 1,10.91,120,11,1,10,12A,0.09090909090909091
42,Tam Marissa,DR. SQUASH 1,10.5,84,8,4,4,12A,0.5
43,Ling Siu Ki Brian,SKCSC,10.25,123,12,7,5,12A,0.5833333333333334
44,Lai Hau Ying,Kinetic 4,9.43,66,7,4,3,12A,0.5714285714285714
45,Tong Chui Yuk,Friend Club 6,9.43,66,7,2,5,12A,0.2857142857142857
46,Roiron Fabien,The Zero Squash Club 3,9.38,75,8,4,4,12A,0.5
46,Lam Cheuk Yin,The Zero Squash Club 3,9.38,75,8,4,4,12A,0.5
48,Au Ling Yu,GS 2,9.25,111,12,3,9,12A,0.25
49,Ong Zhe Sim,GS 2,9.0,99,11,7,4,12A,0.6363636363636364
50,Yu Yuet Huen,i-MASK Advance Squash Club 8,7.91,87,11,4,7,12A,0.36363636363636365
51,Chui King Yat,SKCSC,7.8,78,10,1,9,12A,0.1
52,Cheung Ryan,GS 2,7.75,93,12,5,7,12A,0.4166666666666667
53,Cheung Tsz Ching,Friend Club 6,6.3,63,10,1,9,12A,0.1
54,Chu Evan,Hong Kong Cricket Club Junior 1,6.25,75,12,2,10,12A,0.16666666666666666
55,Chung Yan Wing,Hong Kong Cricket Club Junior 1,5.5,33,6,0,6,12A,0.0
56,Rao Aarit,Hong Kong Cricket Club Junior 1,4.67,42,9,2,7,12A,0.2222222222222222
57,Yu Wing Yi,Friend Club 6,4.0,24,6,0,6,12A,0.0
58,Yuen Lok Hei,DR. SQUASH 1,3.43,24,7,1,6,12A,0.14285714285714285
,Madhok Ishaan,Hong Kong Cricket Club Junior 1,21.0,63,3,2,1,12A,0.6666666666666666
,Chan Kwok Keung George,Kinetic 4,19.0,57,3,3,0,12A,1.0
,Law Pak Ho Cyrus,Spirit 3,15.0,15,1,1,0,12A,1.0
,Tse Yuet Tung,i-MASK Advance Squash Club 8,15.0,15,1,0,1,12A,0.0
,Ytterdal Lars,Hong Kong Cricket Club Junior 1,15.0,30,2,0,2,12A,0.0
,Ng Tin Long Curtiss,i-MASK Advance Squash Club 8,13.5,27,2,1,1,12A,0.5
,Robinson Caeli,Hong Kong Cricket Club Junior 1,13.0,39,3,2,1,12A,0.6666666666666666
,Wang Clement,Spirit 3,12.0,24,2,2,0,12A,1.0
,Lee Ivan Chun Kit,Hong Kong Cricket Club Junior 1,12.0,12,1,0,1,12A,0.0
,Au Yui Tak,i-MASK Advance Squash Club 8,9.0,9,1,1,0,12A,1.0
,Tam Wing Tung,Kinetic 4,9.0,9,1,1,0,12A,1.0
,Luk Man On,The Zero Squash Club 3,9.0,27,3,1,2,12A,0.3333333333333333
,Lai Nga Yin,Kinetic 4,7.5,15,2,1,1,12A,0.5
,Chan Sebastian,Hong Kong Cricket Club Junior 1,6.0,6,1,0,1,12A,0.0
,Fan Kei Lung,i-MASK Advance Squash Club 8,3.0,3,1,0,1,12A,0.0
,Man Wilfred Yui Fong,Spirit 3,0.0,0,1,0,1,12A,0.0
,Lo Ching Yin,Kinetic 4,0.0,0,1,0,1,12A,0.0
,Lai Chun Lam,Kinetic 4,0.0,0,1,0,1,12A,0.0
,Macresy Raphael,Hong Kong Cricket Club Junior 1,0.0,0,1,0,1,12A,0.0
,Fung Shun Him Daniel,Friend Club 6,0.0,0,0,0,0,12A,
