Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Ekanayake Yeshan,33658.0,Hong Kong Cricket Club M1A,Caves Christopher,29552.0,Ladies Recreation Club M1,16/01/2025,Hong Kong Cricket Club,1,1-3,Loss,Home
Caves Christopher,29552.0,Ladies Recreation Club M1,Ekanayake Yeshan,33658.0,Hong Kong Cricket Club M1A,16/01/2025,Hong Kong Cricket Club,1,3-1,Win,Away
Salahuddin,33374.0,Hong Kong Cricket Club M1A,Brantly Charles,32208.0,Ladies Recreation Club M1,16/01/2025,Hong Kong Cricket Club,2,3-0,Win,Home
Brantly Charles,32208.0,Ladies Recreation Club M1,Salahuddin,33374.0,Hong Kong Cricket Club M1A,16/01/2025,Hong Kong Cricket Club,2,0-3,Loss,Away
Janes Gareth,28987.0,Hong Kong Cricket Club M1A,Unknown,,Ladies Recreation Club M1,16/01/2025,Hong Kong Cricket Club,3,1-3,Loss,Home
Unknown,,Ladies Recreation Club M1,Janes Gareth,28987.0,Hong Kong Cricket Club M1A,16/01/2025,Hong Kong Cricket Club,3,3-1,Win,Away
Khan Faheem,21229.0,Hong Kong Cricket Club M1B,Ward Andrew,30509.0,Hong Kong Football Club M1B,16/01/2025,Hong Kong Cricket Club,1,3-2,Win,Home
Ward Andrew,30509.0,Hong Kong Football Club M1B,Khan Faheem,21229.0,Hong Kong Cricket Club M1B,16/01/2025,Hong Kong Cricket Club,1,2-3,Loss,Away
Head Phil,26831.0,Hong Kong Cricket Club M1B,Chiu Ho Ming,25294.0,Hong Kong Football Club M1B,16/01/2025,Hong Kong Cricket Club,2,0-3,Loss,Home
Chiu Ho Ming,25294.0,Hong Kong Football Club M1B,Head Phil,26831.0,Hong Kong Cricket Club M1B,16/01/2025,Hong Kong Cricket Club,2,3-0,Win,Away
West Steven,28550.0,Hong Kong Cricket Club M1B,Schaefer Rishad,31281.0,Hong Kong Football Club M1B,16/01/2025,Hong Kong Cricket Club,3,2-3,Loss,Home
Schaefer Rishad,31281.0,Hong Kong Football Club M1B,West Steven,28550.0,Hong Kong Cricket Club M1B,16/01/2025,Hong Kong Cricket Club,3,3-2,Win,Away
