Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Adams David,27878,Royal Hong Kong Yacht Club M4,Rundle David Christopher,33718,Hong Kong Football Club M4B,20/03/2025,Royal Hong Kong Yacht Club,1,0-3,Loss,Home
Rundle David Christopher,33718,Hong Kong Football Club M4B,Adams David,27878,Royal Hong Kong Yacht Club M4,20/03/2025,Royal Hong Kong Yacht Club,1,3-0,Win,Away
Tse Ray,28736,Royal Hong Kong Yacht Club M4,Dansanghani Rahul,32906,Hong Kong Football Club M4B,20/03/2025,Royal Hong Kong Yacht Club,2,1-3,Loss,Home
Dansanghani Rahul,32906,Hong Kong Football Club M4B,Tse Ray,28736,Royal Hong Kong Yacht Club M4,20/03/2025,Royal Hong Kong Yacht Club,2,3-1,Win,Away
Oei Chuen Shek Joseph,33696,Royal Hong Kong Yacht Club M4,Ho Kwan Lun,28186,Hong Kong Football Club M4B,20/03/2025,Royal Hong Kong Yacht Club,3,0-3,Loss,Home
Ho Kwan Lun,28186,Hong Kong Football Club M4B,Oei Chuen Shek Joseph,33696,Royal Hong Kong Yacht Club M4,20/03/2025,Royal Hong Kong Yacht Club,3,3-0,Win,Away
Lai Ming Wah,33120,Royal Hong Kong Yacht Club M4,Kwan Kay Ho Kelvin,28556,Hong Kong Football Club M4B,20/03/2025,Royal Hong Kong Yacht Club,4,0-3,Loss,Home
Kwan Kay Ho Kelvin,28556,Hong Kong Football Club M4B,Lai Ming Wah,33120,Royal Hong Kong Yacht Club M4,20/03/2025,Royal Hong Kong Yacht Club,4,3-0,Win,Away
Chaudhry Ali,31606,Royal Hong Kong Yacht Club M4,Cheng Chung Wing Raymond,25367,Hong Kong Football Club M4B,20/03/2025,Royal Hong Kong Yacht Club,5,3-0,Win,Home
Cheng Chung Wing Raymond,25367,Hong Kong Football Club M4B,Chaudhry Ali,31606,Royal Hong Kong Yacht Club M4,20/03/2025,Royal Hong Kong Yacht Club,5,0-3,Loss,Away
Mong Hoi Ching Norman,26529,SKCSC,Martin Timothy,26166,Bolton,20/03/2025,Masters - Cornwall Street Squash Centre,1,3-0,Win,Home
Martin Timothy,26166,Bolton,Mong Hoi Ching Norman,26529,SKCSC,20/03/2025,Masters - Cornwall Street Squash Centre,1,0-3,Loss,Away
Leung Michael Yan Por,25671,SKCSC,Stark Christopher Michael,33837,Bolton,20/03/2025,Masters - Cornwall Street Squash Centre,2,3-1,Win,Home
Stark Christopher Michael,33837,Bolton,Leung Michael Yan Por,25671,SKCSC,20/03/2025,Masters - Cornwall Street Squash Centre,2,1-3,Loss,Away
Chan Kin Hung Kit,26668,SKCSC,Hewitt Stephen,35067,Bolton,20/03/2025,Masters - Cornwall Street Squash Centre,3,3-0,Win,Home
Hewitt Stephen,35067,Bolton,Chan Kin Hung Kit,26668,SKCSC,20/03/2025,Masters - Cornwall Street Squash Centre,3,0-3,Loss,Away
Wong Tony Wing Tung,26395,SKCSC,Farran Andrew,33845,Bolton,20/03/2025,Masters - Cornwall Street Squash Centre,4,3-0,Win,Home
Farran Andrew,33845,Bolton,Wong Tony Wing Tung,26395,SKCSC,20/03/2025,Masters - Cornwall Street Squash Centre,4,0-3,Loss,Away
Lai Herbert Chan Wah,27482,SKCSC,Niehorster James,29617,Bolton,20/03/2025,Masters - Cornwall Street Squash Centre,5,3-0,Win,Home
Niehorster James,29617,Bolton,Lai Herbert Chan Wah,27482,SKCSC,20/03/2025,Masters - Cornwall Street Squash Centre,5,0-3,Loss,Away
Au Siu Fai,20788,Hong Kong Football Club M4A,Tong Chi On,19166,United Services Recreation Club M4,20/03/2025,Hong Kong Football Club,1,3-0,Win,Home
Tong Chi On,19166,United Services Recreation Club M4,Au Siu Fai,20788,Hong Kong Football Club M4A,20/03/2025,Hong Kong Football Club,1,0-3,Loss,Away
Chow Kar Wah,23072,Hong Kong Football Club M4A,Chu Lap Sun,21706,United Services Recreation Club M4,20/03/2025,Hong Kong Football Club,2,3-0,Win,Home
Chu Lap Sun,21706,United Services Recreation Club M4,Chow Kar Wah,23072,Hong Kong Football Club M4A,20/03/2025,Hong Kong Football Club,2,0-3,Loss,Away
Ford Anthony,34469,Hong Kong Football Club M4A,Leung Chi Wang Christopher,16145,United Services Recreation Club M4,20/03/2025,Hong Kong Football Club,3,3-1,Win,Home
Leung Chi Wang Christopher,16145,United Services Recreation Club M4,Ford Anthony,34469,Hong Kong Football Club M4A,20/03/2025,Hong Kong Football Club,3,1-3,Loss,Away
Mrosek Martin,31189,Hong Kong Football Club M4A,Daigneault Christian,33667,United Services Recreation Club M4,20/03/2025,Hong Kong Football Club,4,3-0,Win,Home
Daigneault Christian,33667,United Services Recreation Club M4,Mrosek Martin,31189,Hong Kong Football Club M4A,20/03/2025,Hong Kong Football Club,4,0-3,Loss,Away
McAuslan Gary,25353,Hong Kong Football Club M4A,Wong Rames Wang Lung,24280,United Services Recreation Club M4,20/03/2025,Hong Kong Football Club,5,1-3,Loss,Home
