Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Bernard Edwin,Hong Kong Cricket Club M3,Tanner Julian,Hong Kong Football Club M3B,20/03/2025,Hong Kong Cricket Club,1,0-3,Loss,Home
Tanner Julian,Hong Kong Football Club M3B,Bernard Edwin,Hong Kong Cricket Club M3,20/03/2025,Hong Kong Cricket Club,1,3-0,Win,Away
Dickson Robert,Hong Kong Cricket Club M3,Waldie Jason,Hong Kong Football Club M3B,20/03/2025,Hong Kong Cricket Club,2,1-3,Loss,Home
Waldie Jason,Hong Kong Football Club M3B,Dickson Robert,Hong Kong Cricket Club M3,20/03/2025,Hong Kong Cricket Club,2,3-1,Win,Away
Griffiths John David,Hong Kong Cricket Club M3,Mulchand Rajesh,Hong Kong Football Club M3B,20/03/2025,Hong Kong Cricket Club,3,0-3,Loss,Home
Mulchand Rajesh,Hong Kong Football Club M3B,Griffiths John David,Hong Kong Cricket Club M3,20/03/2025,Hong Kong Cricket Club,3,3-0,Win,Away
Poole-Wilson Michael,Hong Kong Cricket Club M3,Barton Jonathan,Hong Kong Football Club M3B,20/03/2025,Hong Kong Cricket Club,4,2-3,Loss,Home
Barton Jonathan,Hong Kong Football Club M3B,Poole-Wilson Michael,Hong Kong Cricket Club M3,20/03/2025,Hong Kong Cricket Club,4,3-2,Win,Away
Mercalfe Stephen Fraser,Hong Kong Cricket Club M3,Robinson Lee,Hong Kong Football Club M3B,20/03/2025,Hong Kong Cricket Club,5,0-3,Loss,Home
Robinson Lee,Hong Kong Football Club M3B,Mercalfe Stephen Fraser,Hong Kong Cricket Club M3,20/03/2025,Hong Kong Cricket Club,5,3-0,Win,Away
Chow Ming Hei Quincy,United Services Recreation Club M3,Fu Ivan Fuk Cheong,Titlows Squash Team,20/03/2025,United Services Recreation Club,1,3-0,Win,Home
Fu Ivan Fuk Cheong,Titlows Squash Team,Chow Ming Hei Quincy,United Services Recreation Club M3,20/03/2025,United Services Recreation Club,1,0-3,Loss,Away
Kenny Gareth,United Services Recreation Club M3,Chan Raymond Tsan Fai,Titlows Squash Team,20/03/2025,United Services Recreation Club,2,3-0,Win,Home
Chan Raymond Tsan Fai,Titlows Squash Team,Kenny Gareth,United Services Recreation Club M3,20/03/2025,United Services Recreation Club,2,0-3,Loss,Away
Freeman Neil,United Services Recreation Club M3,Au Ming Chung Sampson,Titlows Squash Team,20/03/2025,United Services Recreation Club,3,3-0,Win,Home
Au Ming Chung Sampson,Titlows Squash Team,Freeman Neil,United Services Recreation Club M3,20/03/2025,United Services Recreation Club,3,0-3,Loss,Away
Yao Tang Fat Elbert,United Services Recreation Club M3,Lee Tommy Yun Wah,Titlows Squash Team,20/03/2025,United Services Recreation Club,4,3-1,Win,Home
Lee Tommy Yun Wah,Titlows Squash Team,Yao Tang Fat Elbert,United Services Recreation Club M3,20/03/2025,United Services Recreation Club,4,1-3,Loss,Away
Lai Kwok Wai Wilfred,United Services Recreation Club M3,Lo Wai Kiu Bobby,Titlows Squash Team,20/03/2025,United Services Recreation Club,5,3-1,Win,Home
Lo Wai Kiu Bobby,Titlows Squash Team,Lai Kwok Wai Wilfred,United Services Recreation Club M3,20/03/2025,United Services Recreation Club,5,1-3,Loss,Away
Ng Adrian,Hong Kong Football Club M3A,Bachani Vinay Suresh,Kowloon Cricket Club M3,20/03/2025,Hong Kong Football Club,1,3-0,Win,Home
Bachani Vinay Suresh,Kowloon Cricket Club M3,Ng Adrian,Hong Kong Football Club M3A,20/03/2025,Hong Kong Football Club,1,0-3,Loss,Away
Hathiramani Dinesh,Hong Kong Football Club M3A,Brettell David,Kowloon Cricket Club M3,20/03/2025,Hong Kong Football Club,2,3-1,Win,Home
Brettell David,Kowloon Cricket Club M3,Hathiramani Dinesh,Hong Kong Football Club M3A,20/03/2025,Hong Kong Football Club,2,1-3,Loss,Away
Yeung Tak Keung,Hong Kong Football Club M3A,Choy Yuk Kwong Donnie,Kowloon Cricket Club M3,20/03/2025,Hong Kong Football Club,3,3-0,Win,Home
Choy Yuk Kwong Donnie,Kowloon Cricket Club M3,Yeung Tak Keung,Hong Kong Football Club M3A,20/03/2025,Hong Kong Football Club,3,0-3,Loss,Away
Ting Philip Wai Man,Hong Kong Football Club M3A,Yip Kent Chi Bun,Kowloon Cricket Club M3,20/03/2025,Hong Kong Football Club,4,3-0,Win,Home
Yip Kent Chi Bun,Kowloon Cricket Club M3,Ting Philip Wai Man,Hong Kong Football Club M3A,20/03/2025,Hong Kong Football Club,4,0-3,Loss,Away
Hazari Ajay,Hong Kong Football Club M3A,Fraser Peter,Kowloon Cricket Club M3,20/03/2025,Hong Kong Football Club,5,3-0,Win,Home
Fraser Peter,Kowloon Cricket Club M3,Hazari Ajay,Hong Kong Football Club M3A,20/03/2025,Hong Kong Football Club,5,0-3,Loss,Away
