Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Leung Kam Yau Hardy,26513.0,South China Athletic Association,Ho Cheuk Yin,33117.0,Sea Bear,19/03/2025,HK Squash Centre,1,3-0,Win,Home
Ho Cheuk Yin,33117.0,Sea Bear,Leung Kam Yau Hardy,26513.0,South China Athletic Association,19/03/2025,HK Squash Centre,1,0-3,Loss,Away
Ho Fai,26511.0,South China Athletic Association,Luk Jeffery Chi Heng,31182.0,Sea Bear,19/03/2025,HK Squash Centre,2,3-1,Win,Home
Luk Jeffery Chi Heng,31182.0,Sea Bear,Ho Fai,26511.0,South China Athletic Association,19/03/2025,HK Squash Centre,2,1-3,Loss,Away
Tai Dhubal Koon Ho,28400.0,South China Athletic Association,Yeung Karic Ying Ho,27266.0,Sea Bear,19/03/2025,HK Squash Centre,3,2-3,Loss,Home
Yeung Karic Ying Ho,27266.0,Sea Bear,Tai Dhubal Koon Ho,28400.0,South China Athletic Association,19/03/2025,HK Squash Centre,3,3-2,Win,Away
Tang Chi Kin,29423.0,South China Athletic Association,Tiu Man Kit,32010.0,Sea Bear,19/03/2025,HK Squash Centre,4,1-3,Loss,Home
Tiu Man Kit,32010.0,Sea Bear,Tang Chi Kin,29423.0,South China Athletic Association,19/03/2025,HK Squash Centre,4,3-1,Win,Away
Chan Eric Sze Kin,27912.0,South China Athletic Association,Leung Lilian Wai Shan,28446.0,Sea Bear,19/03/2025,HK Squash Centre,5,3-0,Win,Home
Leung Lilian Wai Shan,28446.0,Sea Bear,Chan Eric Sze Kin,27912.0,South China Athletic Association,19/03/2025,HK Squash Centre,5,0-3,Loss,Away
Chada Neil,35026.0,Winter Warriors,Wong Shing Yin,34060.0,Hong Kong Racketlon Assoication 2,19/03/2025,HK Squash Centre,1,3-0,Win,Home
Wong Shing Yin,34060.0,Hong Kong Racketlon Assoication 2,Chada Neil,35026.0,Winter Warriors,19/03/2025,HK Squash Centre,1,0-3,Loss,Away
Thambidrai Sunil James,33666.0,Winter Warriors,Chiu Kwan Kin Douglas,35038.0,Hong Kong Racketlon Assoication 2,19/03/2025,HK Squash Centre,2,3-0,Win,Home
Chiu Kwan Kin Douglas,35038.0,Hong Kong Racketlon Assoication 2,Thambidrai Sunil James,33666.0,Winter Warriors,19/03/2025,HK Squash Centre,2,0-3,Loss,Away
Suri Shivam,34515.0,Winter Warriors,Tan Sum Yi,35031.0,Hong Kong Racketlon Assoication 2,19/03/2025,HK Squash Centre,3,3-0,Win,Home
Tan Sum Yi,35031.0,Hong Kong Racketlon Assoication 2,Suri Shivam,34515.0,Winter Warriors,19/03/2025,HK Squash Centre,3,0-3,Loss,Away
Lanversin Julien,34516.0,Winter Warriors,Yau Ka Man,35032.0,Hong Kong Racketlon Assoication 2,19/03/2025,HK Squash Centre,4,3-0,Win,Home
