Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Wong Tsz Wang Clayton,Squashathon One,24.27,267,11,9,2,15A,0.8181818181818182
2,Morris Brandon Quinn,United Services Recreation Club 4,24.0,264,11,11,0,15A,1.0
3,Wang Yi,Royal Hong Kong Yacht Club Div 15,23.57,165,7,6,1,15A,0.8571428571428571
4,Li Zoe,HKIS Div 15,23.1,231,10,7,3,15A,0.7
5,Chiu Sai Kwong,Royal Hong Kong Yacht Club Div 15,22.2,111,5,3,2,15A,0.6
6,Wong Ho Tong,Physical Chess 5,21.9,219,10,7,3,15A,0.7
7,Verma Kanay,HKIS Div 15,21.33,192,9,8,1,15A,0.8888888888888888
8,Lai Ming Wah,Royal Hong Kong Yacht Club Div 15,20.25,243,12,10,2,15A,0.8333333333333334
9,Heng Ashton,Hong Kong Cricket Club 8,20.14,141,7,6,1,15A,0.8571428571428571
10,Tam Wai Pui,Sha Tin 7,19.29,135,7,3,4,15A,0.42857142857142855
11,Dong Ka Chung Jacky,Royal Hong Kong Yacht Club Div 15,18.38,147,8,8,0,15A,1.0
12,Davey Lucas Philip,Hong Kong Cricket Club 8,18.0,198,11,7,4,15A,0.6363636363636364
13,Chum Dylan Dzongsar,HKIS Div 15,18.0,198,11,6,5,15A,0.5454545454545454
14,Pang Man Hei,Sha Tin 7,18.0,90,5,2,3,15A,0.4
15,Chiu Yee Lai,Royal Hong Kong Yacht Club Div 15,17.54,228,13,11,2,15A,0.8461538461538461
16,Lee Chun Yuen Aiden,United Services Recreation Club 4,17.5,105,6,6,0,15A,1.0
17,Lee Man Yu,Sha Tin 7,17.18,189,11,10,1,15A,0.9090909090909091
18,Lee Austin,Hong Kong Cricket Club 8,16.88,135,8,3,5,15A,0.375
19,Wong Chi Kin,Squashathon One,16.64,183,11,7,4,15A,0.6363636363636364
20,Chow Qing,Squashathon One,16.64,183,11,6,5,15A,0.5454545454545454
21,Fung Tin Lok,Physical Chess 5,16.29,114,7,4,3,15A,0.5714285714285714
22,Chung Yin Lok Aiden,United Services Recreation Club 4,15.5,93,6,2,4,15A,0.3333333333333333
23,Wong Tsz Him,Sha Tin 7,15.27,168,11,3,8,15A,0.2727272727272727
24,Mak Jaden,United Services Recreation Club 4,15.0,120,8,4,4,15A,0.5
25,Chan Chun Yin Edwin,Royal Hong Kong Yacht Club Div 15,14.5,87,6,5,1,15A,0.8333333333333334
26,Chan Yuen Hei,Physical Chess 5,14.45,159,11,7,4,15A,0.6363636363636364
27,Chung Chun Ho,Squashathon One,14.4,72,5,3,2,15A,0.6
28,Wong Ho Kai,Physical Chess 5,14.4,72,5,2,3,15A,0.4
29,Zhang Ting Xuan,HKIS Div 15,14.0,84,6,4,2,15A,0.6666666666666666
30,Huang William Yijia,Hong Kong Cricket Club 8,13.91,153,11,6,5,15A,0.5454545454545454
31,Shah Anaisha Malay,United Services Recreation Club 4,13.88,111,8,2,6,15A,0.25
32,Chum Daphne Gautam,HKIS Div 15,13.8,138,10,6,4,15A,0.6
33,Cheung Ka Wing,Squashathon One,13.5,81,6,2,4,15A,0.3333333333333333
34,Tin Nok Lam,Physical Chess 5,12.6,126,10,7,3,15A,0.7
35,Wan Yiu Hong,Physical Chess 5,12.5,75,6,2,4,15A,0.3333333333333333
36,Chan Chun Ho,Physical Chess 5,12.38,99,8,6,2,15A,0.75
37,Mishra Swanik,Hong Kong Cricket Club 8,12.27,135,11,4,7,15A,0.36363636363636365
38,Chan Nathan Tze Ho,Squashathon One,12.0,60,5,3,2,15A,0.6
39,Yeung Hei Lui,Squashathon One,11.62,93,8,6,2,15A,0.75
40,Wong Hoi Shan,Royal Hong Kong Yacht Club Div 15,11.4,57,5,3,2,15A,0.6
41,Chan Ho Ching,Physical Chess 5,11.4,57,5,1,4,15A,0.2
42,Wong Sung Chit,Squashathon One,11.0,66,6,3,3,15A,0.5
43,Cohen Arlo,Hong Kong Cricket Club 8,10.88,87,8,5,3,15A,0.625
44,Tang Hugo,Squashathon One,10.2,51,5,3,2,15A,0.6
45,Chung Yoon Ah Abigail,Squashathon One,10.2,51,5,2,3,15A,0.4
45,Cheng Chi Yan Jocelyn,Physical Chess 5,10.2,51,5,2,3,15A,0.4
47,Chan Gerard Ming Shing,Hong Kong Cricket Club 8,9.75,78,8,2,6,15A,0.25
48,Ho William Mason,Hong Kong Cricket Club 8,9.0,45,5,3,2,15A,0.6
49,Wong Hiu Lam,Sha Tin 7,8.0,48,6,0,6,15A,0.0
50,Ng Lok Ning Valerie,United Services Recreation Club 4,7.8,78,10,0,10,15A,0.0
51,Chan Bernard Ming Shun,Hong Kong Cricket Club 8,6.86,48,7,2,5,15A,0.2857142857142857
52,Shah Myrah,United Services Recreation Club 4,6.0,36,6,2,4,15A,0.3333333333333333
52,Chi Sum Yau,United Services Recreation Club 4,6.0,48,8,2,6,15A,0.25
54,Lo Ching Yin,Sha Tin 7,5.5,33,6,2,4,15A,0.3333333333333333
55,Law Nga Mang,Sha Tin 7,4.8,24,5,0,5,15A,0.0
56,Wong Chi Ho,Sha Tin 7,4.29,30,7,1,6,15A,0.14285714285714285
57,Leekha Reyansh,HKIS Div 15,2.57,18,7,0,7,15A,0.0
58,Yeoh Shu Ting Alexandra,HKIS Div 15,2.25,18,8,1,7,15A,0.125
,Lam Ethan Hon Yin,Hong Kong Cricket Club 8,22.5,45,2,1,1,15A,0.5
,Ho Wai Keung,Royal Hong Kong Yacht Club Div 15,21.0,84,4,3,1,15A,0.75
,Tham Joy Hannah,HKIS Div 15,15.0,30,2,2,0,15A,1.0
,Ieong Chi Cheng,United Services Recreation Club 4,15.0,30,2,2,0,15A,1.0
,Grewal Nimrita Noor,Hong Kong Cricket Club 8,15.0,15,1,0,1,15A,0.0
,Ho Yik Siu Andy,Physical Chess 5,15.0,15,1,0,1,15A,0.0
,Leung Kin Ho,Sha Tin 7,13.5,54,4,2,2,15A,0.5
,Chang Nga Pui,United Services Recreation Club 4,13.0,39,3,1,2,15A,0.3333333333333333
,Tsang Pui Ki,Royal Hong Kong Yacht Club Div 15,12.0,48,4,3,1,15A,0.75
,Ho Lok Hei,Physical Chess 5,12.0,24,2,0,2,15A,0.0
,Li Li,Sha Tin 7,11.0,33,3,2,1,15A,0.6666666666666666
