Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Lin Chun Wah,Alpha CUHK,26.17,471,18,17,1,12,0.9444444444444444
2,Ho Man Lok,CSD Squash Team,24.0,120,5,4,1,12,0.8
3,Lo Tin Lai,North District Sports Association 1,23.67,426,18,18,0,12,1.0
4,Ng Ngo Ching Matthew,Latecomers,23.62,378,16,13,3,12,0.8125
5,Leung Kam Yau Hardy,South China Athletic Association,23.14,324,14,11,3,12,0.7857142857142857
6,Chada Neil,Winter Warriors,22.09,243,11,9,2,12,0.8181818181818182
7,Thambidrai Sunil James,Winter Warriors,21.0,315,15,10,5,12,0.6666666666666666
8,Lau Douglas Kin Chung,CSD Squash Team,21.0,294,14,9,5,12,0.6428571428571429
9,Chang Sean Pey,Hong Kong Racketlon Assoication 2,21.0,168,8,5,3,12,0.625
10,Lee Hoi Yu,North District Sports Association 1,20.6,309,15,8,7,12,0.5333333333333333
11,Tai Dhubal Koon Ho,South China Athletic Association,19.75,237,12,10,2,12,0.8333333333333334
12,Lee Dominic Ho Chi,Alpha CUHK,19.71,138,7,6,1,12,0.8571428571428571
13,Leung Ka Lau,Alpha CUHK,19.25,231,12,9,3,12,0.75
14,Luk Jeffery Chi Heng,Sea Bear,19.09,210,11,6,5,12,0.5454545454545454
15,Wu Kan Wah Kit,Star River 2,19.0,114,6,3,3,12,0.5
16,Yeung Karic Ying Ho,Sea Bear,18.75,225,12,8,4,12,0.6666666666666666
17,Tiu Man Kit,Sea Bear,18.46,240,13,11,2,12,0.8461538461538461
18,Yim Wai Chun Alex,Star River 2,18.43,129,7,4,3,12,0.5714285714285714
19,Lee Hok Chung,North District Sports Association 1,18.35,312,17,16,1,12,0.9411764705882353
20,Wong William Wai Ming,Hong Kong Football Club 12A,18.27,201,11,6,5,12,0.5454545454545454
21,Wan Wan Lung,Sea Bear,18.0,198,11,11,0,12,1.0
22,Lo Wing Man Veronica,Hong Kong Football Club 12B,18.0,90,5,3,2,12,0.6
23,Gupta Akhil,Winter Warriors,17.7,177,10,6,4,12,0.6
24,Leung Yip Kan,South China Athletic Association,17.25,138,8,8,0,12,1.0
25,Pang Edward Sze Ho,ZOMA,17.2,258,15,5,10,12,0.3333333333333333
26,Ho Fai,South China Athletic Association,16.91,186,11,4,7,12,0.36363636363636365
27,Tse Chun Kit,Hong Kong Racketlon Assoication 2,16.88,135,8,5,3,12,0.625
28,Wei Miles Abraham,Hong Kong Football Club 12B,16.85,219,13,6,7,12,0.46153846153846156
29,Tang Bobby Kwong Hing,Star River 2,16.8,252,15,6,9,12,0.4
30,Ho Cheuk Yin,Sea Bear,16.8,168,10,3,7,12,0.3
31,Chan Christine Yik Tat,Hong Kong Football Club 12A,16.2,162,10,3,7,12,0.3
32,Leung Lilian Wai Shan,Sea Bear,15.9,159,10,7,3,12,0.7
33,Lam Arthur Chi Keung,South China Athletic Association,15.86,111,7,5,2,12,0.7142857142857143
34,Chen Wai Man,Alpha CUHK,15.55,171,11,9,2,12,0.8181818181818182
35,Fong Yi Son,Hong Kong Football Club 12A,15.5,93,6,6,0,12,1.0
36,Ng Simon Chi Ming,Hong Kong Football Club 12A,15.4,231,15,12,3,12,0.8
37,Bhalothia Saksham,Winter Warriors,15.23,198,13,8,5,12,0.6153846153846154
38,Chew Alexander,Hong Kong Football Club 12A,15.2,228,15,8,7,12,0.5333333333333333
39,Tse Jason Tsz Chun,ZOMA,15.0,165,11,4,7,12,0.36363636363636365
39,Kwan Kay Ho Kelvin,Hong Kong Football Club 12A,15.0,90,6,4,2,12,0.6666666666666666
41,Hutchins Darren,Winter Warriors,14.62,117,8,5,3,12,0.625
42,Chan Eric Sze Kin,South China Athletic Association,14.5,87,6,5,1,12,0.8333333333333334
43,Chau Phil,Hong Kong Football Club 12A,14.4,72,5,1,4,12,0.2
44,Leung Tsun Man,North District Sports Association 1,14.1,141,10,6,4,12,0.6
45,Lau Chi Wai,Alpha CUHK,13.5,135,10,7,3,12,0.7
46,Mitchell Aiteina,Hong Kong Football Club 12B,13.5,108,8,1,7,12,0.125
47,Tsang Timmy Kwok Tim,ZOMA,13.41,228,17,10,7,12,0.5882352941176471
48,Kong Yuk Ki,Sea Bear,12.86,90,7,5,2,12,0.7142857142857143
49,To Peter,South China Athletic Association,12.6,63,5,4,1,12,0.8
50,Yuen Amos Wing Keung,ZOMA,12.6,63,5,3,2,12,0.6
51,Wong Shing Yin,Hong Kong Racketlon Assoication 2,12.6,126,10,1,9,12,0.1
52,Wong Shuk Ting Ruby,Hong Kong Football Club 12B,12.33,111,9,3,6,12,0.3333333333333333
53,Chung Ivan Sze Chit,CSD Squash Team,12.0,192,16,3,13,12,0.1875
54,Lau John Wai Nang,South China Athletic Association,12.0,72,6,2,4,12,0.3333333333333333
55,Chau Gordon,Winter Warriors,11.79,165,14,10,4,12,0.7142857142857143
56,Leung Chung Hei,North District Sports Association 1,11.7,117,10,7,3,12,0.7
57,Lam Francis Fu Yuen,Alpha CUHK,11.62,93,8,4,4,12,0.5
58,Chan Chi Wah,Star River 2,11.6,174,15,9,6,12,0.6
59,Cheung Thomas,Hong Kong Football Club 12A,11.57,81,7,4,3,12,0.5714285714285714
60,Cheung Ken Wai Luen,ZOMA,11.57,162,14,3,11,12,0.21428571428571427
61,Cheng Chen Kaja,Hong Kong Football Club 12B,11.5,138,12,4,8,12,0.3333333333333333
62,Sung Iris,Hong Kong Football Club 12A,11.18,123,11,6,5,12,0.5454545454545454
63,Putt Alasdair,Hong Kong Football Club 12B,11.14,78,7,5,2,12,0.7142857142857143
64,Chan Edward Cheuk Wah,Star River 2,11.14,156,14,4,10,12,0.2857142857142857
65,Ho Suet Ying,Hong Kong Racketlon Assoication 2,10.8,54,5,2,3,12,0.4
66,Chiu Kwan Kin Douglas,Hong Kong Racketlon Assoication 2,10.33,93,9,3,6,12,0.3333333333333333
67,Tang Wai Lam,North District Sports Association 1,10.2,102,10,5,5,12,0.5
68,Lanversin Julien,Winter Warriors,10.2,51,5,3,2,12,0.6
69,Lam Wai Ming,Hong Kong Football Club 12B,10.0,120,12,5,7,12,0.4166666666666667
70,Cheung Chun Ning,Latecomers,9.86,138,14,0,14,12,0.0
71,Ha Henry Kam Bo,Alpha CUHK,9.5,57,6,3,3,12,0.5
72,Yu Ming Chi,Sea Bear,9.38,75,8,5,3,12,0.625
73,Chan Alice Yin Ling,South China Athletic Association,9.0,72,8,5,3,12,0.625
74,Chan Kathleen Man Yiu,Hong Kong Racketlon Assoication 2,9.0,81,9,4,5,12,0.4444444444444444
75,Chau Yik Hong,Latecomers,9.0,108,12,2,10,12,0.16666666666666666
76,Ho Chin Pik,Star River 2,8.62,138,16,3,13,12,0.1875
77,Lo Carlos Wing Hung,Alpha CUHK,8.57,60,7,4,3,12,0.5714285714285714
78,Chan Man Fai,CSD Squash Team,8.57,60,7,1,6,12,0.14285714285714285
