Order,Player,HKS No.,Ranking,Points,Team
1,Ho Samuel Ka Hei,29856,0,18.0,FWD
2,Mak Tsun Hei,31616,13,15.0,FWD
3,Wong Long Hin Larry,32542,14,14.67,FWD
4,Cheung Ka Yau,30944,0,9.0,FWD
5,Wong Joe Wai Chung,19907,16,9.6,FWD
6,Chan Russell Chi Ho,30075,0,18.0,FWD
1,Wong Chi Him,28658,5,21.38,Hong Kong Cricket Club D1
2,To Wai Lok,30276,0,15.75,Hong Kong Cricket Club D1
3,Lam Harley Yat Ting,29568,6,20.7,Hong Kong Cricket Club D1
1,Lau Tsz Kwan,28722,1,25.88,Hong Kong Football Club 1A
2,Ling To Yu,29264,9,18.0,Hong Kong Football Club 1A
3,Lee Max Ho Yin,27346,0,19.5,Hong Kong Football Club 1A
1,Leung Henry Chi Hin,28706,3,23.4,Hong Kong Football Club 1B
2,Chung Yat Long,29836,7,20.62,Hong Kong Football Club 1B
3,Yip Tsz Fung,28146,12,15.86,Hong Kong Football Club 1B
4,Gates Stuart,32455,0,16.5,Hong Kong Football Club 1B
1,Lai Matthew Cheuk Nam,29684,4,21.6,Kowloon Cricket Club 1A
2,Tang Ming Hong,28463,2,23.5,Kowloon Cricket Club 1A
3,Lam Matthew Shing Fung,30524,8,18.43,Kowloon Cricket Club 1A
1,Au Lap Man Rex,30742,10,17.4,Kowloon Cricket Club 1B
2,Tam Tommy Tsz Shing,31712,11,16.2,Kowloon Cricket Club 1B
3,Man Tsz Wing,31426,15,14.25,Kowloon Cricket Club 1B
