Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
,Sachdeva Anant,Hong Kong Football Club 13,27.0,54,2,2,0,13B,1.0
,Wong Chi Kin,Squashathon One,27.0,27,1,1,0,13B,1.0
,Lau Cheuk Yan,Happy Squash 4,24.0,24,1,1,0,13B,1.0
,Kwok Ho Kwan,TNG 2,24.0,24,1,1,0,13B,1.0
,Wang Gabriel,Hong Kong Football Club 13,22.5,45,2,2,0,13B,1.0
,Law Wing Kin,Electrify Squash Div 13,21.0,21,1,1,0,13B,1.0
,Cheung Vinus,Happy Squash 4,21.0,21,1,1,0,13B,1.0
,Lam Natalia Yu Yin,Hong Kong Football Club 13,21.0,21,1,1,0,13B,1.0
,Yuen Wai Ting,Squashathon One,21.0,21,1,1,0,13B,1.0
,Chan Tsz Hin Benjamin,Electrify Squash Div 13,19.5,39,2,2,0,13B,1.0
,Lau Hug Chun Felix,Electrify Squash Div 13,18.0,36,2,1,1,13B,0.5
,Hemnani Tarun,Kowloon Cricket Club 13,18.0,18,1,1,0,13B,1.0
,Chan Zelda,Hong Kong Football Club 13,18.0,18,1,1,0,13B,1.0
,Cheung Chak Hang,Electrify Squash Div 13,18.0,18,1,1,0,13B,1.0
,Yeung Hei Lui,Squashathon One,18.0,18,1,1,0,13B,1.0
,Huen Sze Chit,Yuen Long District Sports Association Limited,18.0,18,1,0,1,13B,0.0
,Pau Chung Yin Ian,Electrify Squash Div 13,16.5,33,2,1,1,13B,0.5
,Wong Wui Man,Electrify Squash Div 13,15.0,30,2,2,0,13B,1.0
,Wang Yichu,Happy Squash 4,15.0,15,1,1,0,13B,1.0
,Lam Joshua Philip,Kowloon Cricket Club 13,15.0,15,1,1,0,13B,1.0
,Cheung Hoi Suen,Squashathon One,15.0,15,1,1,0,13B,1.0
,Lam Jason Che Man,Hong Kong Football Club 13,15.0,15,1,1,0,13B,1.0
,Ho Peter,Kowloon Cricket Club 13,15.0,15,1,0,1,13B,0.0
,Chung King Lok Jacob,TNG 2,12.0,12,1,0,1,13B,0.0
,Ng Aurelia Kiu Hei,Fusion Squash Club 3,12.0,12,1,0,1,13B,0.0
,Agrawal Shreyash,Kowloon Cricket Club 13,12.0,12,1,0,1,13B,0.0
,Chan Alice Yin Ling,Squashathon One,9.0,9,1,0,1,13B,0.0
,Lau Ho Long,Yuen Long District Sports Association Limited,9.0,9,1,0,1,13B,0.0
,Fong Sze Yu Ella,Happy Squash 4,9.0,9,1,0,1,13B,0.0
