Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Chung Yee Ling Elaine,32184,JESSICA L2,Choi Celia Uen Shan,28862,Hong Kong Football Club L2B,14/01/2025,HK Squash Centre,1,3-0,Win,Home
Choi Celia Uen Shan,28862,Hong Kong Football Club L2B,Chung Yee Ling Elaine,32184,JESSICA L2,14/01/2025,HK Squash Centre,1,0-3,Loss,Away
Li Tsz Yau,31480,JESSICA L2,Chung Ka Yau,32992,Hong Kong Football Club L2B,14/01/2025,HK Squash Centre,2,3-2,Win,Home
Chung Ka Yau,32992,Hong Kong Football Club L2B,Li Tsz Yau,31480,JESSICA L2,14/01/2025,HK Squash Centre,2,2-3,Loss,Away
Li Ka Man,33285,JESSICA L2,Yeung Yurisa,29542,Hong Kong Football Club L2B,14/01/2025,HK Squash Centre,3,1-3,Loss,Home
Yeung Yurisa,29542,Hong Kong Football Club L2B,Li Ka Man,33285,JESSICA L2,14/01/2025,HK Squash Centre,3,3-1,Win,Away
Pun Zhe Xin Keira,33687,JESSICA L2,Tang Ching Sum,33280,Hong Kong Football Club L2B,14/01/2025,HK Squash Centre,4,0-3,Loss,Home
Tang Ching Sum,33280,Hong Kong Football Club L2B,Pun Zhe Xin Keira,33687,JESSICA L2,14/01/2025,HK Squash Centre,4,3-0,Win,Away
Wong Jessica Po Sze,29770,Hong Kong Cricket Club L2,Tung Wing Yan,30551,Kowloon Cricket Club L2,14/01/2025,Hong Kong Cricket Club,1,0-3,Loss,Home
Tung Wing Yan,30551,Kowloon Cricket Club L2,Wong Jessica Po Sze,29770,Hong Kong Cricket Club L2,14/01/2025,Hong Kong Cricket Club,1,3-0,Win,Away
Hui Kwai Wah Monique,29587,Hong Kong Cricket Club L2,Hau Venus,32176,Kowloon Cricket Club L2,14/01/2025,Hong Kong Cricket Club,2,1-3,Loss,Home
Hau Venus,32176,Kowloon Cricket Club L2,Hui Kwai Wah Monique,29587,Hong Kong Cricket Club L2,14/01/2025,Hong Kong Cricket Club,2,3-1,Win,Away
Kwok Charmaine,32182,Hong Kong Cricket Club L2,Wong Suet Ling,32543,Kowloon Cricket Club L2,14/01/2025,Hong Kong Cricket Club,3,0-3,Loss,Home
Wong Suet Ling,32543,Kowloon Cricket Club L2,Kwok Charmaine,32182,Hong Kong Cricket Club L2,14/01/2025,Hong Kong Cricket Club,3,3-0,Win,Away
Tam Ka Yi,33184,Hong Kong Cricket Club L2,Leung Phoebe Hei Ting,28221,Kowloon Cricket Club L2,14/01/2025,Hong Kong Cricket Club,4,0-3,Loss,Home
Leung Phoebe Hei Ting,28221,Kowloon Cricket Club L2,Tam Ka Yi,33184,Hong Kong Cricket Club L2,14/01/2025,Hong Kong Cricket Club,4,3-0,Win,Away
Leung Tsz Shan,32764,Hong Kong Football Club L2C,Wu Renee,31142,Hong Kong Football Club L2A,14/01/2025,Hong Kong Football Club,1,0-3,Loss,Home
Wu Renee,31142,Hong Kong Football Club L2A,Leung Tsz Shan,32764,Hong Kong Football Club L2C,14/01/2025,Hong Kong Football Club,1,3-0,Win,Away
Cassidy Makaela Lin,33732,Hong Kong Football Club L2C,Chan Olivia,29170,Hong Kong Football Club L2A,14/01/2025,Hong Kong Football Club,2,3-1,Win,Home
Chan Olivia,29170,Hong Kong Football Club L2A,Cassidy Makaela Lin,33732,Hong Kong Football Club L2C,14/01/2025,Hong Kong Football Club,2,1-3,Loss,Away
Chan Niki Sin Hok,30432,Hong Kong Football Club L2C,Wong Chung Ching Karen,29078,Hong Kong Football Club L2A,14/01/2025,Hong Kong Football Club,3,0-3,Loss,Home
Wong Chung Ching Karen,29078,Hong Kong Football Club L2A,Chan Niki Sin Hok,30432,Hong Kong Football Club L2C,14/01/2025,Hong Kong Football Club,3,3-0,Win,Away
Sung Iris,22099,Hong Kong Football Club L2C,Mishra Ipsa,34129,Hong Kong Football Club L2A,14/01/2025,Hong Kong Football Club,4,0-3,Loss,Home
Mishra Ipsa,34129,Hong Kong Football Club L2A,Sung Iris,22099,Hong Kong Football Club L2C,14/01/2025,Hong Kong Football Club,4,3-0,Win,Away
