Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Chan Chun Kit Johnny,Mad Hatters,25.0,150,6,6,0,17B,1.0
2,Li Ivan Chun Wing,Mark Six,23.4,234,10,10,0,17B,1.0
3,Cheung Ted Kin Ming,Mark Six,23.14,162,7,6,1,17B,0.8571428571428571
4,Tang Yin Jit,KYS 1,22.5,135,6,5,1,17B,0.8333333333333334
5,Tai Dhubal Koon Ho,Mad Hatters,22.33,201,9,8,1,17B,0.8888888888888888
6,Leung Nok Hei,KYS 1,22.12,177,8,7,1,17B,0.875
7,Leung Hok Sum,Squashthon,22.12,177,8,6,2,17B,0.75
8,Loo Long Hui,Squashthon,22.0,132,6,4,2,17B,0.6666666666666666
9,Kwan Wan Lok,Warriors 3,21.0,231,11,11,0,17B,1.0
10,Lu Chun Wai,Warriors 3,21.0,210,10,5,5,17B,0.5
11,Ching Kai Hang Kenny,Mark Six,20.5,123,6,3,3,17B,0.5
12,Lam Wilson Koon Fung,Craigengower Cricket Club,19.8,99,5,2,3,17B,0.4
13,Chui Horace,Craigengower Cricket Club,18.5,111,6,3,3,17B,0.5
14,Leung Yip Kan,Mad Hatters,18.43,129,7,5,2,17B,0.7142857142857143
15,Chan Ho Lam,Kwai Tsing District Squash Club 2,17.7,177,10,5,5,17B,0.5
16,Chiu Yee Lai,Kwai Tsing District Squash Club 2,17.0,102,6,6,0,17B,1.0
17,Lau Yan Ho Howard,Mark Six,16.71,117,7,6,1,17B,0.8571428571428571
18,Ng Tak Ue,Warriors 3,16.36,180,11,5,6,17B,0.45454545454545453
19,Mak Tsz Tung,Warriors 3,16.2,162,10,9,1,17B,0.9
20,Lee Kai Chung,Kwai Tsing District Squash Club 2,16.2,81,5,3,2,17B,0.6
21,Lau Peggy Wai Ying,Mark Six,15.86,111,7,5,2,17B,0.7142857142857143
22,Lam Hoi Ha,Squashthon,15.6,78,5,5,0,17B,1.0
23,Chan Eric Sze Kin,Mad Hatters,15.0,75,5,5,0,17B,1.0
24,Leung Chi Man,Kwai Tsing District Squash Club 2,15.0,105,7,3,4,17B,0.42857142857142855
25,Lai Joshua,Craigengower Cricket Club,14.5,87,6,3,3,17B,0.5
26,Wong Wai Chak,Friend Club 5,14.25,114,8,2,6,17B,0.25
