Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Lin Chun Wah,Alpha CUHK Master,25.8,258,10,10,0,M4,1.0
2,Brien Peter Wilhelm Hubert,The Hong Kong Club Blue,24.5,147,6,5,1,M4,0.8333333333333334
3,Swarbrick Andrew,Hong Kong Cricket Club M4,20.67,186,9,6,3,M4,0.6666666666666666
4,Fraser William,WAKO Masters,20.57,144,7,5,2,M4,0.7142857142857143
5,Wong Kevin Ming Hoi,Alpha CUHK Master,20.33,183,9,8,1,M4,0.8888888888888888
6,Harjani Vinod,Hong Kong Cricket Club M4,19.33,174,9,7,2,M4,0.7777777777777778
7,Wilby John,Bolton,19.2,96,5,4,1,M4,0.8
8,Chang Sean Pey,Hong Kong Cricket Club M4,18.6,93,5,5,0,M4,1.0
9,Sin William Wai Lam,WAKO Masters,18.27,201,11,7,4,M4,0.6363636363636364
10,Bernard Edwin,Hong Kong Cricket Club M4,18.0,144,8,5,3,M4,0.625
11,Coniam David,WAKO Masters,17.25,138,8,7,1,M4,0.875
12,Tang Thomas Sek Khuen,Hong Kong Football Club M4,17.14,120,7,2,5,M4,0.2857142857142857
13,Chan Chi Ming,WAKO Masters,16.5,99,6,2,4,M4,0.3333333333333333
14,Leung Ka Lau,Alpha CUHK Master,16.0,96,6,5,1,M4,0.8333333333333334
15,Rittmayer Mark Calvin,Royal Hong Kong Yacht Club M4,15.6,156,10,3,7,M4,0.3
16,Mok Sui Kei,Alpha CUHK Master,15.0,120,8,6,2,M4,0.75
17,Erro Davide,The Hong Kong Club Blue,15.0,90,6,2,4,M4,0.3333333333333333
18,Sullivan Andrew,Bolton,14.7,147,10,2,8,M4,0.2
19,Tsang Wai Kit Paul,PERRIER SERGIO TACCHINI KCC M4,14.67,132,9,4,5,M4,0.4444444444444444
20,Wright Martin,Bolton,14.33,129,9,4,5,M4,0.4444444444444444
21,Lo Tin Yee Clement,PERRIER SERGIO TACCHINI KCC M4,14.0,84,6,5,1,M4,0.8333333333333334
21,Garda Pedro,WAKO Masters,14.0,84,6,5,1,M4,0.8333333333333334
23,Webb Trevor,WAKO Masters,14.0,84,6,4,2,M4,0.6666666666666666
24,Milner-Barry Philip,The Hong Kong Club Blue,13.88,111,8,2,6,M4,0.25
25,Fraser Peter,PERRIER SERGIO TACCHINI KCC M4,13.8,69,5,3,2,M4,0.6
26,Openshaw Michael,Hong Kong Cricket Club M4,13.2,66,5,4,1,M4,0.8
27,McLennan Justin,The Hong Kong Club Blue,12.0,108,9,4,5,M4,0.4444444444444444
28,Errington Paul,Bolton,12.0,72,6,3,3,M4,0.5
28,Sung Iris,Hong Kong Football Club M4,12.0,60,5,3,2,M4,0.6
30,Zimmermann Lorenz,Hong Kong Cricket Club M4,10.8,54,5,2,3,M4,0.4
31,Matharu Channi,Hong Kong Football Club M4,9.6,48,5,1,4,M4,0.2
32,Chiu Chi Shing,WAKO Masters,9.0,45,5,3,2,M4,0.6
33,Mak Derek Kam Yuen,WAKO Masters,7.8,39,5,2,3,M4,0.4
34,Dunn Roger Turner,Royal Hong Kong Yacht Club M4,7.71,54,7,0,7,M4,0.0
