Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Tam Cho Nga Mariko,Hong Kong Football Club L2B,27.0,135,5,5,0,L2,1.0
2,Hui Kwai Wah Monique,Hong Kong Cricket Club L2A,22.12,177,8,8,0,L2,1.0
3,Yip Melody Kwun Ting,Hong Kong Cricket Club L2A,21.43,150,7,5,2,L2,0.7142857142857143
4,Yung Anthea On Sang,Hong Kong Football Club L2A,20.4,102,5,3,2,L2,0.6
5,Lau Ching Lam Angie,Hong Kong Cricket Club L2B,19.2,96,5,3,2,L2,0.6
5,Ip Hayley Hoi Ning,Hong Kong Football Club L2C,19.2,96,5,3,2,L2,0.6
7,Kwok Charmaine,Hong Kong Cricket Club L2C,18.5,111,6,3,3,L2,0.5
8,Wong Jessica Po Sze,Hong Kong Cricket Club L2A,18.0,108,6,2,4,L2,0.3333333333333333
9,Lau Lily Wun Cheung,Hong Kong Cricket Club L2A,17.5,105,6,6,0,L2,1.0
10,Cheung Sum Ki,United,17.0,102,6,2,4,L2,0.3333333333333333
11,Chan Niki Sin Hok,Hong Kong Football Club L2B,16.8,84,5,4,1,L2,0.8
12,Li Hoi Ting,Hong Kong Cricket Club L2C,15.5,93,6,2,4,L2,0.3333333333333333
12,Yung Siu Lam,United,15.5,93,6,2,4,L2,0.3333333333333333
14,Sung Gemma Wai Yin,Hong Kong Football Club L2B,14.5,87,6,5,1,L2,0.8333333333333334
15,Long Tatum,Hong Kong Cricket Club L2B,10.71,75,7,0,7,L2,0.0
16,Sung Iris,Hong Kong Football Club L2A,10.2,51,5,1,4,L2,0.2
17,Sze Paloma Yu-Tian,Hong Kong Cricket Club L2B,6.6,33,5,0,5,L2,0.0
,Zhang Jia Yang Navia,Hong Kong Football Club L2B,23.25,93,4,4,0,L2,1.0
,Chan Olivia,Hong Kong Football Club L2A,21.0,84,4,3,1,L2,0.75
,Leung Shin Nga,Hong Kong Football Club L2C,21.0,63,3,2,1,L2,0.6666666666666666
,Ho Tsz Ling Alyssa,Hong Kong Football Club L2B,21.0,42,2,2,0,L2,1.0
,Tse Wing Yan Reanna,Hong Kong Football Club L2C,20.25,81,4,4,0,L2,1.0
,Li Leanne Gi Ming,Hong Kong Cricket Club L2A,20.0,60,3,3,0,L2,1.0
,Huang Valerie Kaitlyn,Hong Kong Football Club L2A,19.5,78,4,2,2,L2,0.5
,Yeung Yurisa,Hong Kong Football Club L2B,18.0,72,4,3,1,L2,0.75
,Toth Alexandra,Hong Kong Football Club L2B,17.25,69,4,2,2,L2,0.5
,Ng Lok Yan,United,17.0,51,3,2,1,L2,0.6666666666666666
,Sackett Eleanor,Hong Kong Cricket Club L2B,16.5,66,4,3,1,L2,0.75
,Yung Siu Yung,United,15.0,60,4,2,2,L2,0.5
,Wan Mandy Man Yi,Hong Kong Cricket Club L2B,14.25,57,4,3,1,L2,0.75
,Ho Wing Kai Gladys,Hong Kong Cricket Club L2C,14.0,42,3,2,1,L2,0.6666666666666666
,Cheung Nicol Ka Yan,Hong Kong Football Club L2A,13.5,54,4,2,2,L2,0.5
,Tse Chi Ting Anson,Hong Kong Cricket Club L2C,13.5,27,2,1,1,L2,0.5
,Geary Kate,Hong Kong Football Club L2C,13.0,39,3,2,1,L2,0.6666666666666666
,Cheng Chen Kaja,Hong Kong Football Club L2C,13.0,39,3,2,1,L2,0.6666666666666666
,Ward Bonval Cheryl,Hong Kong Football Club L2C,12.0,48,4,1,3,L2,0.25
,Wong Yuen Kiu,United,12.0,24,2,1,1,L2,0.5
,Kumar Ruchika,Hong Kong Football Club L2C,10.5,42,4,0,4,L2,0.0
,Wilcox Harriet,Hong Kong Football Club L2A,9.0,9,1,0,1,L2,0.0
,Chan Tsz Yau Erin,Hong Kong Cricket Club L2B,9.0,18,2,0,2,L2,0.0
,Bowler Angela Elizabeth,Hong Kong Cricket Club L2A,8.25,33,4,1,3,L2,0.25
,Chan Christine Yik Tat,Hong Kong Football Club L2A,6.0,24,4,1,3,L2,0.25
,Wong Javy Ki Ling,Hong Kong Football Club L2B,6.0,6,1,0,1,L2,0.0
,Ong Zhe Sim,Hong Kong Cricket Club L2C,6.0,6,1,0,1,L2,0.0
,Sun Natalie Jia-Ning,Hong Kong Cricket Club L2C,6.0,18,3,0,3,L2,0.0
,Chan Vanessa Ann,Hong Kong Cricket Club L2C,5.0,15,3,0,3,L2,0.0
,Duncombe Emma,Hong Kong Football Club L2C,4.5,9,2,0,2,L2,0.0
,Chan Ho Ching,United,4.5,9,2,0,2,L2,0.0
,Millar Nicole,Hong Kong Football Club L2B,3.0,3,1,0,1,L2,0.0
,Sun Anya Jia-An,Hong Kong Cricket Club L2C,3.0,9,3,0,3,L2,0.0
,Luo Qian Annie,Hong Kong Cricket Club L2B,0.0,0,0,0,0,L2,
