Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Wong Crystal On Ying,Perrier Ladies B,27.0,243,9,9,0,L3,1.0
2,Wong Javy Ki Ling,Hong Kong Football Club L3A,24.38,195,8,7,1,L3,0.875
3,Hoyos Salazar Laura,Perrier Ladies A,23.5,141,6,6,0,L3,1.0
4,Hazell Ashley,Perrier Ladies A,23.0,138,6,4,2,L3,0.6666666666666666
5,Leung Lilian Wai Shan,Hong Kong Cricket Club Rockettes,22.0,198,9,9,0,L3,1.0
6,Millar Nicole,Hong Kong Football Club L3A,21.86,153,7,7,0,L3,1.0
7,Leung Wai Kwan,Perrier Ladies B,21.5,129,6,5,1,L3,0.8333333333333334
8,Lo Wing Man Veronica,Hong Kong Football Club L3A,21.0,168,8,6,2,L3,0.75
9,Kwok Alvina,Hong Kong Cricket Club Rockettes,20.14,141,7,5,2,L3,0.7142857142857143
10,Peters Vivien,Hong Kong Cricket Club Rockettes,19.12,153,8,7,1,L3,0.875
11,Stuart Catherine,Perrier Ladies A,16.8,84,5,3,2,L3,0.6
12,Chan Ho Ching Mona,Hong Kong Cricket Club L3,16.29,114,7,2,5,L3,0.2857142857142857
13,Tang Genevieve,Hong Kong Football Club L3A,15.6,78,5,4,1,L3,0.8
14,Chan Kylie Lok Yee,Hong Kong Cricket Club L3,15.33,138,9,3,6,L3,0.3333333333333333
15,Or Jenny,Hong Kong Football Club L3B,14.4,72,5,2,3,L3,0.4
16,Tan Jasmine,Hong Kong Football Club L3A,14.0,84,6,2,4,L3,0.3333333333333333
17,Munoz Nadia,Hong Kong Football Club L3B,13.88,111,8,4,4,L3,0.5
18,Lam Sin Jau Silvia,Perrier Ladies B,13.8,69,5,2,3,L3,0.4
19,Cumming Alison,Hong Kong Cricket Club Rockettes,13.29,93,7,4,3,L3,0.5714285714285714
20,Getry Uma,Hong Kong Football Club L3B,13.29,93,7,0,7,L3,0.0
21,Wong Shuk Ting Ruby,Hong Kong Football Club L3B,13.0,117,9,3,6,L3,0.3333333333333333
22,Hui Lai Yi,Perrier Ladies A,12.5,75,6,3,3,L3,0.5
23,Kinoshita Harune,Hong Kong Cricket Club L3,12.0,96,8,3,5,L3,0.375
24,Hong Hang Shan,Perrier Ladies A,10.71,75,7,2,5,L3,0.2857142857142857
25,Fong Wing Yee Noelle,Hong Kong Football Club L3B,9.6,48,5,2,3,L3,0.4
26,Nau Pui Ying Vince,Perrier Ladies B,7.0,42,6,1,5,L3,0.16666666666666666
,Ho Hoi Kiu Bernice,Hong Kong Cricket Club L3,24.0,24,1,1,0,L3,1.0
,Sackett Eleanor,Hong Kong Cricket Club Rockettes,22.0,66,3,2,1,L3,0.6666666666666666
,Matharu Ambi,Hong Kong Football Club L3B,21.0,21,1,1,0,L3,1.0
,Tse Kathleen Sarah,Perrier Ladies B,16.0,48,3,1,2,L3,0.3333333333333333
,Ho Ka Man Carmen,Perrier Ladies A,15.0,60,4,2,2,L3,0.5
,Sadler Suzanne,Hong Kong Football Club L3B,13.0,39,3,2,1,L3,0.6666666666666666
,Cheung Helen Wai Ching,Hong Kong Cricket Club Rockettes,13.0,39,3,0,3,L3,0.0
,Wong Monique Man Heng,Hong Kong Football Club L3A,12.75,51,4,2,2,L3,0.5
,Lee Charlize,Perrier Ladies A,12.0,48,4,2,2,L3,0.5
,Kwan Clare Kit Wai,Hong Kong Cricket Club Rockettes,12.0,24,2,0,2,L3,0.0
,Chan Siu Yuen,Perrier Ladies B,11.25,45,4,1,3,L3,0.25
,Matharu Sati,Hong Kong Football Club L3B,11.0,33,3,1,2,L3,0.3333333333333333
,Cumming Fiona,Hong Kong Cricket Club Rockettes,10.5,42,4,2,2,L3,0.5
,Lee Pik Wa,Perrier Ladies B,10.5,21,2,1,1,L3,0.5
,Tsang Ka Lei Carrie,Perrier Ladies A,10.5,21,2,0,2,L3,0.0
,Chan Peggy,Hong Kong Football Club L3A,10.0,30,3,1,2,L3,0.3333333333333333
,Shum Tik,Perrier Ladies B,9.75,39,4,2,2,L3,0.5
,Zhang Melody,Hong Kong Cricket Club L3,9.0,27,3,0,3,L3,0.0
,Ho Chin Pik,Perrier Ladies B,7.5,30,4,0,4,L3,0.0
,Leung Beatrice Angela,Hong Kong Football Club L3B,7.5,15,2,0,2,L3,0.0
,Doran Elaine,Hong Kong Football Club L3A,6.0,6,1,0,1,L3,0.0
,Sheary Rachel,Hong Kong Football Club L3A,6.0,6,1,0,1,L3,0.0
,Yang Caitlin Bing Yi,Hong Kong Cricket Club L3,3.0,3,1,0,1,L3,0.0
,Leung Tsz Shan Fiona,Perrier Ladies B,3.0,3,1,0,1,L3,0.0
,Jivraj Myrna,Hong Kong Football Club L3B,0.0,0,0,0,0,L3,
,Manglani Sapna,Hong Kong Football Club L3B,0.0,0,0,0,0,L3,
,Lau Michelle,Hong Kong Football Club L3A,0.0,0,0,0,0,L3,
,Wright Gail,Hong Kong Football Club L3B,0.0,0,0,0,0,L3,
