Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Chau Po Yin,TOMCAT,25.09,276,11,10,1,12B,0.9090909090909091
2,Ng Si Wing Athena,TNG 2,23.33,210,9,8,1,12B,0.8888888888888888
3,Poon Hing Keung,TOMCAT,22.09,243,11,10,1,12B,0.9090909090909091
4,* Leung Chi Shing Samy,Studio Pro,21.0,105,5,3,2,12B,0.6
5,Scheepers Bradley,Revolution,20.4,102,5,5,0,12B,1.0
6,Tang Hoo Lang,Vitality Squash 1,20.14,141,7,4,3,12B,0.5714285714285714
7,Cheuk Kian Chun Yin,i-Mask Advance Squash Club 8,20.0,180,9,6,3,12B,0.6666666666666666
8,Chiu Darren,Vitality Squash 1,19.29,135,7,6,1,12B,0.8571428571428571
9,Yiu Sai Ngoi,Studio Pro,18.9,189,10,9,1,12B,0.9
10,Chan Ho Wang Owen,Vitality Squash 1,18.86,132,7,4,3,12B,0.5714285714285714
11,Tang Tsun Man,Kinetic 2,17.62,141,8,5,3,12B,0.625
12,Wong Issac Shiu Jit,TNG 2,17.62,141,8,4,4,12B,0.5
13,Wong Wing Ming,Studio Pro,17.5,105,6,2,4,12B,0.3333333333333333
14,Wai Pak Lam,TNG 2,17.14,120,7,4,3,12B,0.5714285714285714
15,Shea Chi Hang,Kinetic 2,17.14,120,7,2,5,12B,0.2857142857142857
16,Lam Dennis Wun Cheung,Kinetic 2,17.0,153,9,6,3,12B,0.6666666666666666
17,Ho Wing Kai Gladys,i-Mask Advance Squash Club 8,16.71,117,7,5,2,12B,0.7142857142857143
18,Pun Loch,i-Mask Advance Squash Club 8,16.71,117,7,4,3,12B,0.5714285714285714
19,Cheung Ka Hin,Yuen Long JR 2,16.29,114,7,2,5,12B,0.2857142857142857
20,Frielinghaus Dean,Revolution,15.86,111,7,4,3,12B,0.5714285714285714
21,Chan Larry Nga Chun,Studio Pro,15.6,78,5,2,3,12B,0.4
22,Lam Pak Kei Chris,Studio Pro,15.5,93,6,5,1,12B,0.8333333333333334
23,Ternes Daniel,Revolution,15.43,108,7,1,6,12B,0.14285714285714285
24,Hong Tsz Ching,TNG 2,15.0,120,8,5,3,12B,0.625
25,Jessop David,Revolution,14.25,114,8,2,6,12B,0.25
26,Ko Vincent Tak Kwan,TOMCAT,14.0,126,9,5,4,12B,0.5555555555555556
27,Lai Nga Yin,Kinetic 2,13.8,69,5,5,0,12B,1.0
28,Tam Wing Tung,Kinetic 2,13.71,96,7,6,1,12B,0.8571428571428571
29,Wong Hon Yin Jeffrey,Yuen Long JR 2,13.5,81,6,1,5,12B,0.16666666666666666
30,Sin William Wai Lam,Studio Pro,12.5,75,6,5,1,12B,0.8333333333333334
31,Ho Chun Hin,Yuen Long JR 2,12.5,75,6,3,3,12B,0.5
32,Litherland Benjamin,Revolution,12.0,60,5,3,2,12B,0.6
32,Choi Chi Keung,Studio Pro,12.0,60,5,3,2,12B,0.6
34,Wong Wang Lok,Kinetic 2,11.57,81,7,3,4,12B,0.42857142857142855
35,Chu Kwok Lun,TOMCAT,11.5,69,6,6,0,12B,1.0
36,Yeung Wing Hung,Kinetic 2,11.5,69,6,3,3,12B,0.5
37,Cheung Kasper,TNG 2,11.45,126,11,7,4,12B,0.6363636363636364
38,Kwok Fung,TOMCAT,11.25,90,8,2,6,12B,0.25
39,Lo Chung Yuen Will,Yuen Long JR 2,11.0,99,9,1,8,12B,0.1111111111111111
40,Cheung Wing Kiu,Yuen Long JR 2,10.8,54,5,3,2,12B,0.6
41,Li Tsz Huen,TNG 2,10.5,63,6,1,5,12B,0.16666666666666666
42,Fung Chi Kin,Yuen Long JR 2,9.0,72,8,3,5,12B,0.375
43,Le Hong Quang,Revolution,8.4,42,5,2,3,12B,0.4
44,Lam Alan Wing Lun,TOMCAT,8.33,75,9,4,5,12B,0.4444444444444444
45,So Wan Kiu,i-Mask Advance Squash Club 8,7.71,54,7,2,5,12B,0.2857142857142857
46,Yeung Tsung Chit Karson,Vitality Squash 1,7.71,54,7,1,6,12B,0.14285714285714285
46,Chan Ho Hei,Yuen Long JR 2,7.71,54,7,1,6,12B,0.14285714285714285
48,Lai Hau Ying,Kinetic 2,7.5,45,6,1,5,12B,0.16666666666666666
49,Reynolds Shawn,Revolution,7.2,36,5,1,4,12B,0.2
50,Suen Tsz Ho,i-Mask Advance Squash Club 8,6.0,36,6,1,5,12B,0.16666666666666666
51,Ong Zhe Hon,TNG 2,5.5,33,6,3,3,12B,0.5
52,Chan Leong Wai Matthew,Vitality Squash 1,4.5,27,6,1,5,12B,0.16666666666666666
53,Chan Leong Ip Jack,Vitality Squash 1,1.2,6,5,0,5,12B,0.0
,Janes Gareth,Revolution,22.5,90,4,4,0,12B,1.0
,Lin Todd Avery,Vitality Squash 1,18.75,75,4,4,0,12B,1.0
,Gaffney Noel Patrick,Studio Pro,18.0,18,1,1,0,12B,1.0
,Luk Jackie Ching Chug,Studio Pro,15.75,63,4,2,2,12B,0.5
,Wong Yik Hong,Yuen Long JR 2,15.0,15,1,1,0,12B,1.0
,Chan Yu Si,i-Mask Advance Squash Club 8,15.0,15,1,1,0,12B,1.0
,Lai Chun Lam,Yuen Long JR 2,15.0,60,4,1,3,12B,0.25
,Meng Philip Xiang Chao,Vitality Squash 1,13.0,39,3,2,1,12B,0.6666666666666666
,Cheung Harry Hei Wa,i-Mask Advance Squash Club 8,12.0,24,2,0,2,12B,0.0
,Tsang Chi Long,Revolution,11.0,33,3,1,2,12B,0.3333333333333333
,Wotherspoon Kevin,Revolution,10.5,21,2,1,1,12B,0.5
,Fu Wang Grandy,Studio Pro,10.0,30,3,2,1,12B,0.6666666666666666
,Chui Danny Kam Wah,Studio Pro,9.0,36,4,2,2,12B,0.5
,Wong Yiu Yeung,Vitality Squash 1,9.0,9,1,0,1,12B,0.0
,Au Sin Man,i-Mask Advance Squash Club 8,6.0,24,4,1,3,12B,0.25
,Li Hei Shun Kyle,Vitality Squash 1,3.0,6,2,0,2,12B,0.0
,Christie Alec Gilbert,Revolution,1.5,3,2,0,2,12B,0.0
,Kan Sheung Yin,i-Mask Advance Squash Club 8,0.0,0,1,0,1,12B,0.0
,Lillibridge Robert,Revolution,0.0,0,1,0,1,12B,0.0
,Lee Kin Wai,TOMCAT,0.0,0,0,0,0,12B,
,Chan Kwok Keung George,Kinetic 2,0.0,0,0,0,0,12B,
