Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Ko Toby Ho Yin,PSC 1,26.25,210,8,8,0,13B,1.0
2,Cheung Chi Kong,Twister 3,24.67,222,9,8,1,13B,0.8888888888888888
3,Leung Ethan Ka Hin,Kwai Tsing District Squash Club 1,23.4,117,5,4,1,13B,0.8
4,Yeung Sheung Yue Kelvin,i-Mask Advance Squash Club 9,22.71,159,7,5,2,13B,0.7142857142857143
5,Shetty Adarsh,Vitality Squash 2,22.0,132,6,4,2,13B,0.6666666666666666
6,Chan Hei Wai Henry,Kwai Tsing District Squash Club 1,21.0,168,8,6,2,13B,0.75
7,Li Yip Ki Arthur,The Squash Club,20.57,144,7,6,1,13B,0.8571428571428571
8,Chan Ying Lun,Kwai Tsing District Squash Club 1,20.5,123,6,6,0,13B,1.0
9,Pang Chiu Mun,Twister 3,19.71,138,7,7,0,13B,1.0
10,Tang Ping Wai William,Twister 3,18.67,168,9,6,3,13B,0.6666666666666666
11,Chan Thomas Tsz Sau,The Squash Club,18.0,90,5,2,3,13B,0.4
12,Tang Matthew Yu To,Visions,17.57,123,7,5,2,13B,0.7142857142857143
13,Lau Shing Chung Simon,PSC 1,17.4,87,5,3,2,13B,0.6
14,Wong Wilson Wai Shing,Kinetic 3,16.88,135,8,3,5,13B,0.375
15,Lau Jimmy Kwong Hoi,PSC 1,15.86,111,7,6,1,13B,0.8571428571428571
16,Cheung Yue Ang,The Squash Club,15.5,93,6,3,3,13B,0.5
17,Leung Yuk Chiu James,Visions,15.0,120,8,5,3,13B,0.625
18,Tong Grace Hing Ping,i-Mask Advance Squash Club 9,15.0,90,6,4,2,13B,0.6666666666666666
19,Chan Bill Kwok Ming,PSC 1,15.0,90,6,3,3,13B,0.5
20,Cheung Danny Yui Nam,Relay 1,15.0,90,6,2,4,13B,0.3333333333333333
21,Wong Sui Lun,Vitality Squash 2,15.0,75,5,1,4,13B,0.2
22,Toernell Henrik,Vitality Squash 2,14.62,117,8,4,4,13B,0.5
23,Pang Icarus Chun Yin,The Squash Club,14.5,87,6,4,2,13B,0.6666666666666666
24,Richard Lee Jacob William,Vitality Squash 2,14.5,87,6,2,4,13B,0.3333333333333333
25,Chiu Chin Hang,i-Mask Advance Squash Club 9,13.2,66,5,1,4,13B,0.2
26,Yip Chiu Ming,Kinetic 3,13.0,78,6,2,4,13B,0.3333333333333333
27,Wong Pan Lit,Visions,12.86,90,7,1,6,13B,0.14285714285714285
28,Chiu Dennis Sung Chi,Twister 3,12.38,99,8,5,3,13B,0.625
29,Chan Ho San,Kwai Tsing District Squash Club 1,12.0,60,5,4,1,13B,0.8
30,Fung Ka Leung Wesley Nathan,Kwai Tsing District Squash Club 1,11.4,57,5,3,2,13B,0.6
31,Cheng Kathy Ka Wai,i-Mask Advance Squash Club 9,11.14,78,7,5,2,13B,0.7142857142857143
32,Lee Henry Kwok Chung,Kinetic 3,10.8,54,5,0,5,13B,0.0
33,Pirlot Lorenz,Vitality Squash 2,10.71,75,7,4,3,13B,0.5714285714285714
34,Tse Man Hin,Relay 1,9.67,87,9,1,8,13B,0.1111111111111111
35,Leung Ka Chun,Relay 1,8.67,78,9,2,7,13B,0.2222222222222222
36,Yip Manee Man Yi,i-Mask Advance Squash Club 9,8.4,42,5,2,3,13B,0.4
37,Man Antony Chi Chuen,Visions,6.86,48,7,1,6,13B,0.14285714285714285
38,Lo Zun,Visions,5.4,27,5,1,4,13B,0.2
,Chan Mark Tsz Chung,The Squash Club,21.0,42,2,2,0,13B,1.0
,Leung Chi Man,PSC 1,19.5,78,4,4,0,13B,1.0
,Wong Him Yui,The Squash Club,18.0,72,4,4,0,13B,1.0
,Lo Yuk Sing,Kwai Tsing District Squash Club 1,18.0,72,4,3,1,13B,0.75
,Yuen Chi Kong,Kwai Tsing District Squash Club 1,18.0,72,4,3,1,13B,0.75
,Ko Hei Shun,Vitality Squash 2,18.0,18,1,1,0,13B,1.0
,Chan Poleon Chi Lung,Visions,16.0,48,3,1,2,13B,0.3333333333333333
,Tang Keng Io,Kinetic 3,14.0,42,3,0,3,13B,0.0
,Liu Bithiah Kit Yuen,The Squash Club,13.0,39,3,3,0,13B,1.0
,Chan Siu Lun,Relay 1,13.0,39,3,0,3,13B,0.0
,Yim Ka Wai,Kwai Tsing District Squash Club 1,12.0,24,2,1,1,13B,0.5
,Barsaman Cedric,Vitality Squash 2,12.0,48,4,1,3,13B,0.25
