Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Ikeda-Thew Bennett Masa,34785.0,Vitality Squash 1,Chan Yan Yu,33270.0,Smart Squash 1,14/11/2025,HK Squash Centre,1,1-3,Loss,Home
Chan Yan Yu,33270.0,Smart Squash 1,Ikeda-Thew Bennett Masa,34785.0,Vitality Squash 1,14/11/2025,HK Squash Centre,1,3-1,Win,Away
Wong Adrian Preston,33384.0,Vitality Squash 1,Chan Ming Yan,33033.0,Smart Squash 1,14/11/2025,HK Squash Centre,2,0-3,Loss,Home
Chan Ming Yan,33033.0,Smart Squash 1,Wong Adrian Preston,33384.0,Vitality Squash 1,14/11/2025,HK Squash Centre,2,3-0,Win,Away
Unknown,,Vitality Squash 1,Man Yu Hin,34036.0,Smart Squash 1,14/11/2025,HK Squash Centre,3,CR,Loss,Home
Man Yu Hin,34036.0,Smart Squash 1,Unknown,,Vitality Squash 1,14/11/2025,HK Squash Centre,3,CR,Win,Away
Unknown,,Vitality Squash 1,Chan Yan Chau,33492.0,Smart Squash 1,14/11/2025,HK Squash Centre,4,CR,Loss,Home
Chan Yan Chau,33492.0,Smart Squash 1,Unknown,,Vitality Squash 1,14/11/2025,HK Squash Centre,4,CR,Win,Away
Unknown,,Vitality Squash 1,Wong Sum Yu,33741.0,Smart Squash 1,14/11/2025,HK Squash Centre,5,CR,Loss,Home
Wong Sum Yu,33741.0,Smart Squash 1,Unknown,,Vitality Squash 1,14/11/2025,HK Squash Centre,5,CR,Win,Away
Tam Tsz Lung,33865.0,TNG 1,Kwong Wai Ching,33730.0,Happy Squash 3,14/11/2025,Cornwall Street Squash Centre,1,3-0,Win,Home
Kwong Wai Ching,33730.0,Happy Squash 3,Tam Tsz Lung,33865.0,TNG 1,14/11/2025,Cornwall Street Squash Centre,1,0-3,Loss,Away
Morton Tess,34288.0,TNG 1,Chan Shun Ting,34127.0,Happy Squash 3,14/11/2025,Cornwall Street Squash Centre,2,0-3,Loss,Home
Chan Shun Ting,34127.0,Happy Squash 3,Morton Tess,34288.0,TNG 1,14/11/2025,Cornwall Street Squash Centre,2,3-0,Win,Away
Lin Zixuan Emma,33884.0,TNG 1,Chan Hong Ting,34128.0,Happy Squash 3,14/11/2025,Cornwall Street Squash Centre,3,0-3,Loss,Home
Chan Hong Ting,34128.0,Happy Squash 3,Lin Zixuan Emma,33884.0,TNG 1,14/11/2025,Cornwall Street Squash Centre,3,3-0,Win,Away
Unknown,,TNG 1,Cheung Yee Ki,33840.0,Happy Squash 3,14/11/2025,Cornwall Street Squash Centre,4,CR,Loss,Home
Cheung Yee Ki,33840.0,Happy Squash 3,Unknown,,TNG 1,14/11/2025,Cornwall Street Squash Centre,4,CR,Win,Away
Unknown,,TNG 1,Cheung Yu Pak,34314.0,Happy Squash 3,14/11/2025,Cornwall Street Squash Centre,5,CR,Loss,Home
Cheung Yu Pak,34314.0,Happy Squash 3,Unknown,,TNG 1,14/11/2025,Cornwall Street Squash Centre,5,CR,Win,Away
Unknown,,Fusion Squash Club 2,Mo Shing Tsang,33899.0,X-Alpha 4,14/11/2025,HK Squash Centre,1,CR,Loss,Home
Mo Shing Tsang,33899.0,X-Alpha 4,Unknown,,Fusion Squash Club 2,14/11/2025,HK Squash Centre,1,CR,Win,Away
Unknown,,Fusion Squash Club 2,Tin Chung Hei,33275.0,X-Alpha 4,14/11/2025,HK Squash Centre,2,CR,Loss,Home
Tin Chung Hei,33275.0,X-Alpha 4,Unknown,,Fusion Squash Club 2,14/11/2025,HK Squash Centre,2,CR,Win,Away
Unknown,,Fusion Squash Club 2,Li Yuen Man,33313.0,X-Alpha 4,14/11/2025,HK Squash Centre,3,CR,Loss,Home
Li Yuen Man,33313.0,X-Alpha 4,Unknown,,Fusion Squash Club 2,14/11/2025,HK Squash Centre,3,CR,Win,Away
Unknown,,Fusion Squash Club 2,Tang Yik Lam Cherise,33931.0,X-Alpha 4,14/11/2025,HK Squash Centre,4,CR,Loss,Home
Tang Yik Lam Cherise,33931.0,X-Alpha 4,Unknown,,Fusion Squash Club 2,14/11/2025,HK Squash Centre,4,CR,Win,Away
Unknown,,Fusion Squash Club 2,Leung Chi Lok,33999.0,X-Alpha 4,14/11/2025,HK Squash Centre,5,CR,Loss,Home
Leung Chi Lok,33999.0,X-Alpha 4,Unknown,,Fusion Squash Club 2,14/11/2025,HK Squash Centre,5,CR,Win,Away
