Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Ko Hei Shun,MIRROR & ERROR,26.62,213,8,8,0,17B,1.0
2,Lee Kit Long,i-Mask Advance Squash Club 7,25.5,204,8,7,1,17B,0.875
3,Yung Ka Long Carson,MIRROR & ERROR,25.12,201,8,8,0,17B,1.0
4,Feng Weitao,Smart Squash 3,22.8,228,10,9,1,17B,0.9
5,Lee Yuk Hei,i-Mask Advance Squash Club 7,22.64,249,11,11,0,17B,1.0
6,Li Ka Man,Fusion Squash Club 4,21.86,153,7,6,1,17B,0.8571428571428571
7,Suen Tsz Ho,i-Mask Advance Squash Club 7,19.88,159,8,5,3,17B,0.625
8,Chu Ho Ching,i-Mask Advance Squash Club 7,19.5,156,8,8,0,17B,1.0
9,Lam Yuen Sarm,YLJR 3,18.86,132,7,5,2,17B,0.7142857142857143
10,Cheung Chi Yan,Fusion Squash Club 4,18.5,111,6,4,2,17B,0.6666666666666666
11,Yip Ching Yi,Sha Tin Squash Rackets Club 6,18.0,162,9,5,4,17B,0.5555555555555556
12,Yap Yau Kwan,Sha Tin Squash Rackets Club 6,17.67,159,9,4,5,17B,0.4444444444444444
13,Mak Wai Fung,YLJR 3,17.62,141,8,7,1,17B,0.875
14,Lau Hin Chung,Fusion Squash Club 4,17.62,141,8,3,5,17B,0.375
15,Li Ka Kit,Sha Tin Squash Rackets Club 6,17.0,153,9,8,1,17B,0.8888888888888888
16,Yau Yeung,Smart Squash 3,16.5,132,8,2,6,17B,0.25
17,Leung Cheuk Lam,Sha Tin Squash Rackets Club 6,16.33,147,9,5,4,17B,0.5555555555555556
18,Eze Chike Jayden,YLJR 3,16.12,129,8,2,6,17B,0.25
19,Law Yu Sing Carter,TNG 3,16.0,96,6,3,3,17B,0.5
20,Lee Kit Ying,i-Mask Advance Squash Club 7,15.67,141,9,9,0,17B,1.0
21,Chan Man Fung,YLJR 3,14.57,102,7,5,2,17B,0.7142857142857143
22,Bai Ethan Hao Wen,Fusion Squash Club 4,14.57,102,7,4,3,17B,0.5714285714285714
23,Hung Tak Ching,TNG 3,14.5,87,6,1,5,17B,0.16666666666666666
24,Cheng Tsz Hei,YLJR 3,14.14,99,7,3,4,17B,0.42857142857142855
25,Yu Hiu Ching Nicole,Fusion Squash Club 4,13.71,96,7,5,2,17B,0.7142857142857143
26,Tang Nga Man,MIRROR & ERROR,13.2,66,5,2,3,17B,0.4
27,Luk Hei Man,TNG 3,13.0,78,6,1,5,17B,0.16666666666666666
28,Tsang Ching Yuen,Sha Tin Squash Rackets Club 6,12.86,90,7,6,1,17B,0.8571428571428571
29,Cheung Sherine,TNG 3,12.86,90,7,2,5,17B,0.2857142857142857
30,Tse Tsz Tsun,Fusion Squash Club 4,12.0,108,9,3,6,17B,0.3333333333333333
31,Sze To Kai Fung,MIRROR & ERROR,12.0,72,6,2,4,17B,0.3333333333333333
31,Chan Ming Yan,Smart Squash 3,12.0,84,7,2,5,17B,0.2857142857142857
33,Siu Ho Ying,Energy Squash 2,12.0,72,6,0,6,17B,0.0
34,Tong Chim Yu,YLJR 3,11.4,57,5,4,1,17B,0.8
35,Tse Ka Chun,MIRROR & ERROR,11.14,78,7,5,2,17B,0.7142857142857143
36,Li Yuen Man,TNG 3,11.1,111,10,6,4,17B,0.6
37,Yip Pui Yan,YLJR 3,11.0,66,6,3,3,17B,0.5
38,Kwan Yu Ching,Energy Squash 2,10.71,75,7,0,7,17B,0.0
39,Ho Chin Pok,MIRROR & ERROR,10.5,63,6,2,4,17B,0.3333333333333333
40,Cassidy Makaela Lin,Fusion Squash Club 4,10.0,60,6,4,2,17B,0.6666666666666666
41,Chung King Long Jacqueline,TNG 3,9.38,75,8,2,6,17B,0.25
42,Ching Hoi Yen,Energy Squash 2,7.29,51,7,0,7,17B,0.0
43,Chok Wai Chun,Smart Squash 3,6.75,54,8,1,7,17B,0.125
43,Tang Ching Sum,Energy Squash 2,6.75,54,8,1,7,17B,0.125
45,Cho Hau Yan,Energy Squash 2,4.71,33,7,1,6,17B,0.14285714285714285
46,Huang Jiewen Grace,TNG 3,3.0,24,8,1,7,17B,0.125
,Chim Tung Ni,Smart Squash 3,27.0,27,1,1,0,17B,1.0
,Chan Tak Lun,YLJR 3,24.0,72,3,3,0,17B,1.0
,Luk Hoi Fai,Smart Squash 3,18.0,18,1,1,0,17B,1.0
,Fung Hoi Man Cora,i-Mask Advance Squash Club 7,16.0,48,3,3,0,17B,1.0
,Li Christina,MIRROR & ERROR,15.75,63,4,3,1,17B,0.75
,Tam Hong Kiu,i-Mask Advance Squash Club 7,15.0,45,3,2,1,17B,0.6666666666666666
,Su Chi To,MIRROR & ERROR,15.0,15,1,1,0,17B,1.0
,So Shi Wang Oscar,Sha Tin Squash Rackets Club 6,15.0,15,1,1,0,17B,1.0
,Lam Lucas,Fusion Squash Club 4,15.0,15,1,1,0,17B,1.0
,Fu Shing Nelson,i-Mask Advance Squash Club 7,15.0,15,1,1,0,17B,1.0
,Pang Chun Chung Thomas,i-Mask Advance Squash Club 7,15.0,15,1,1,0,17B,1.0
,Law Cherie,i-Mask Advance Squash Club 7,15.0,15,1,1,0,17B,1.0
,Cheung Hoi Ting Charmaine,Energy Squash 2,14.25,57,4,1,3,17B,0.25
,Li Cecellia,MIRROR & ERROR,12.0,48,4,3,1,17B,0.75
,Yan Chun Yin,Sha Tin Squash Rackets Club 6,12.0,12,1,1,0,17B,1.0
,Ng Jaeger Mei Yee,Sha Tin Squash Rackets Club 6,10.0,30,3,1,2,17B,0.3333333333333333
,Tang Ching Hei,MIRROR & ERROR,10.0,30,3,1,2,17B,0.3333333333333333
,Lo Tsz Yan Andrea,Fusion Squash Club 4,9.0,36,4,2,2,17B,0.5
,Koon Ka Sing,Sha Tin Squash Rackets Club 6,9.0,27,3,1,2,17B,0.3333333333333333
,Leung Tin Yu,Smart Squash 3,8.25,33,4,2,2,17B,0.5
,Chan Hei Yiu Hilary,Energy Squash 2,8.0,24,3,0,3,17B,0.0
,Man Kiu Yan,YLJR 3,7.5,30,4,2,2,17B,0.5
,Sung Siu Hang Aaron,Sha Tin Squash Rackets Club 6,6.0,24,4,1,3,17B,0.25
,Cheung Rachael Yin Wa,i-Mask Advance Squash Club 7,3.0,6,2,0,2,17B,0.0
,Hung Wai Tung,Energy Squash 2,3.0,3,1,0,1,17B,0.0
,Tse Sum Ku,Energy Squash 2,2.0,6,3,0,3,17B,0.0
,Cheng Yu Kiu,MIRROR & ERROR,1.5,3,2,0,2,17B,0.0
,Chan Hoi Hei,TNG 3,0.0,0,1,0,1,17B,0.0
,Wong Ki Ki,Energy Squash 2,0.0,0,3,0,3,17B,0.0
,Hung Wai Chun,Energy Squash 2,0.0,0,2,0,2,17B,0.0
,Pang Chun Shing Tavis,i-Mask Advance Squash Club 7,0.0,0,0,0,0,17B,
