Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Zhang Jia Yang Navia,Hong Kong Football Club L2A,23.0,138,6,5,1,L2,0.8333333333333334
2,Chan Olivia,Hong Kong Football Club L2A,22.2,111,5,5,0,L2,1.0
3,Yeung Yurisa,Hong Kong Football Club L2A,21.0,168,8,7,1,L2,0.875
4,Ip Hayley Hoi Ning,Hong Kong Football Club L2C,21.0,126,6,4,2,L2,0.6666666666666666
5,Yip Melody Kwun Ting,Hong Kong Cricket Club L2A,18.6,93,5,4,1,L2,0.8
6,Lam Jillian,Hong Kong Football Club L2B,18.0,162,9,4,5,L2,0.4444444444444444
7,Hui Kwai Wah Monique,Hong Kong Cricket Club L2A,18.0,108,6,2,4,L2,0.3333333333333333
8,Kwok Charmaine,Hong Kong Cricket Club L2B,17.14,120,7,3,4,L2,0.42857142857142855
9,Wong Jessica Po Sze,Hong Kong Cricket Club L2A,17.0,102,6,2,4,L2,0.3333333333333333
10,Chan Niki Sin Hok,Hong Kong Football Club L2C,14.57,102,7,2,5,L2,0.2857142857142857
11,Li Hoi Ting,Hong Kong Cricket Club L2A,13.8,69,5,2,3,L2,0.4
12,Kumar Ruchika,Hong Kong Football Club L2B,13.5,81,6,3,3,L2,0.5
13,Chan Christine Yik Tat,Hong Kong Football Club L2B,9.0,63,7,0,7,L2,0.0
14,Sung Iris,Hong Kong Football Club L2C,8.5,51,6,0,6,L2,0.0
,Ho Tsz Ling Alyssa,Hong Kong Football Club L2A,27.0,108,4,4,0,L2,1.0
,Tse Chi Ting Anson,Hong Kong Cricket Club L2B,23.25,93,4,4,0,L2,1.0
,Yung Anthea On Sang,Hong Kong Football Club L2B,21.0,84,4,3,1,L2,0.75
,Lau Ching Lam Angie,Hong Kong Cricket Club L2B,21.0,42,2,1,1,L2,0.5
,Li Leanne Gi Ming,Hong Kong Cricket Club L2A,17.0,51,3,2,1,L2,0.6666666666666666
,Wan Mandy Man Yi,Hong Kong Cricket Club L2B,15.0,30,2,1,1,L2,0.5
,Sheethal Kumar Mehak,Hong Kong Cricket Club L2A,15.0,30,2,1,1,L2,0.5
,Chan Suk Ting,Hong Kong Cricket Club L2B,14.0,42,3,2,1,L2,0.6666666666666666
,Sung Gemma Wai Yin,Hong Kong Football Club L2C,13.0,39,3,1,2,L2,0.3333333333333333
,Lau Lily Wun Cheung,Hong Kong Cricket Club L2B,13.0,39,3,1,2,L2,0.3333333333333333
,Li Clarissa,Hong Kong Football Club L2A,12.0,36,3,1,2,L2,0.3333333333333333
,Hazell Ashley,Hong Kong Cricket Club L2B,11.25,45,4,1,3,L2,0.25
,Lo Wing Man Veronica,Hong Kong Football Club L2C,6.0,12,2,0,2,L2,0.0
,Duncombe Emma,Hong Kong Football Club L2C,0.0,0,0,0,0,L2,
,Wilcox Harriet,Hong Kong Football Club L2C,0.0,0,0,0,0,L2,
