Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Sum Vicson Wang Hei,Vitality Squash 3,24.6,123,5,5,0,19B,1.0
2,Ng Man Hoi Max,Vitality Squash 3,24.5,147,6,5,1,19B,0.8333333333333334
3,Yan Chun Yin,Sha Tin Squash Rackets Club 7,23.4,117,5,5,0,19B,1.0
4,So Shi Wang Oscar,Sha Tin Squash Rackets Club 7,20.5,123,6,3,3,19B,0.5
5,Choy Chun Hei Bosco,Happy Squash 3,19.71,138,7,4,3,19B,0.5714285714285714
6,Siu Kwan Long,i-Mask Advance Squash Club 8,19.5,117,6,5,1,19B,0.8333333333333334
7,Dong Li Ang,Vitality Squash 3,19.29,135,7,5,2,19B,0.7142857142857143
8,Yau Chase Xuanfu,Fusion Squash Club 5,18.6,93,5,3,2,19B,0.6
9,Tse Wai Ching,Happy Squash 3,18.0,90,5,4,1,19B,0.8
10,Cheung Tin Yui,Happy Squash 3,17.57,123,7,4,3,19B,0.5714285714285714
11,Kundamal Khiron,Perrier Sergio Tacchini KCC 9,16.29,114,7,5,2,19B,0.7142857142857143
12,Laungani Taran,Perrier Sergio Tacchini KCC 9,14.57,102,7,2,5,19B,0.2857142857142857
13,Chan Sze Long,i-Mask Advance Squash Club 8,14.4,72,5,5,0,19B,1.0
14,Shah Aarav Ashit,United Services Recreation Club 5,14.4,72,5,1,4,19B,0.2
14,Shah Dheer Jigar,United Services Recreation Club 5,14.4,72,5,1,4,19B,0.2
16,Yang Ho Yin,Happy Squash 3,14.14,99,7,5,2,19B,0.7142857142857143
17,Fu Shing Nelson,i-Mask Advance Squash Club 8,13.8,69,5,4,1,19B,0.8
18,Yau Lucas Haoxiang,Fusion Squash Club 5,13.8,69,5,3,2,19B,0.6
19,Lee Yuk Yee,i-Mask Advance Squash Club 8,13.2,66,5,3,2,19B,0.6
20,Shapiro William Dat,Vitality Squash 3,13.0,78,6,4,2,19B,0.6666666666666666
21,Cheung Yan Wing,TNG 5,13.0,78,6,2,4,19B,0.3333333333333333
22,Kollar Thomas,Vitality Squash 3,12.5,75,6,5,1,19B,0.8333333333333334
23,Tam Tsz Lung,TNG 5,12.0,60,5,4,1,19B,0.8
24,Agrawal Avi,United Services Recreation Club 5,11.4,57,5,3,2,19B,0.6
25,Lau Ching Yin,Sha Tin Squash Rackets Club 7,11.0,66,6,4,2,19B,0.6666666666666666
26,Shah Anaisha Malay,United Services Recreation Club 5,11.0,66,6,1,5,19B,0.16666666666666666
27,Li Kin Lok,Happy Squash 3,10.0,60,6,3,3,19B,0.5
28,Shah Aaryan Ashit,United Services Recreation Club 5,9.0,45,5,1,4,19B,0.2
28,Agrawal Ishan,United Services Recreation Club 5,9.0,45,5,1,4,19B,0.2
30,Lai Shing Jit,TNG 5,8.4,42,5,2,3,19B,0.4
31,Hemnani Tarun,Perrier Sergio Tacchini KCC 9,6.86,48,7,1,6,19B,0.14285714285714285
32,Ho Peter,Perrier Sergio Tacchini KCC 9,4.29,30,7,2,5,19B,0.2857142857142857
,Liu Yuan,Fusion Squash Club 5,27.0,108,4,4,0,19B,1.0
,Chan Chun Hei,TNG 5,26.0,78,3,3,0,19B,1.0
,Chow Ming Hin,TNG 5,22.5,90,4,3,1,19B,0.75
,Wong Yin Cheuk,Sha Tin Squash Rackets Club 7,21.0,84,4,4,0,19B,1.0
,Li Lok Hei,TNG 5,19.5,78,4,4,0,19B,1.0
,Lam Lucas,Fusion Squash Club 5,18.75,75,4,2,2,19B,0.5
,Lam Lap Shun,TNG 5,18.0,54,3,2,1,19B,0.6666666666666666
,Moorjani Anil,Perrier Sergio Tacchini KCC 9,18.0,36,2,1,1,19B,0.5
,Lo Cheuk Hei,Vitality Squash 3,18.0,18,1,1,0,19B,1.0
,Chen Andrew,i-Mask Advance Squash Club 8,16.0,48,3,1,2,19B,0.3333333333333333
,Lui Nok Yin,i-Mask Advance Squash Club 8,14.0,42,3,1,2,19B,0.3333333333333333
,Wong Yik Man,Sha Tin Squash Rackets Club 7,13.0,39,3,1,2,19B,0.3333333333333333
,Lam Yan Yu Hayley,Fusion Squash Club 5,12.0,24,2,1,1,19B,0.5
,Ho Hoi Bok Bernard,i-Mask Advance Squash Club 8,12.0,12,1,0,1,19B,0.0
,Kundamal Neel,Perrier Sergio Tacchini KCC 9,12.0,48,4,0,4,19B,0.0
