Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Chung Kwong Hei,The Squash Club 3,26.67,240,9,9,0,13A,1.0
2,Li Chung Him Samuel,Craigengower Cricket Club,23.0,138,6,6,0,13A,1.0
3,Tang Ka Yan,Craigengower Cricket Club,22.67,204,9,7,2,13A,0.7777777777777778
4,Bachani Vinay Suresh,MM Squash,21.75,174,8,6,2,13A,0.75
5,Tang Wing Keung,The Squash Club 3,21.43,150,7,6,1,13A,0.8571428571428571
6,Sin Hoi Tung,North District Sports Association 1,21.0,126,6,5,1,13A,0.8333333333333334
7,Lee Hoi Yu,North District Sports Association 1,21.0,126,6,4,2,13A,0.6666666666666666
7,Tse Tin Yui,X-Alpha 5,21.0,147,7,4,3,13A,0.5714285714285714
9,Ahmed Masood,MM Squash,19.8,99,5,4,1,13A,0.8
10,Chong Siu Fung,The Squash Club 3,19.67,177,9,9,0,13A,1.0
11,Wu Chi Wai,Arctic Circle,19.5,156,8,5,3,13A,0.625
12,Lo Tien Yue,Craigengower Cricket Club,18.0,108,6,4,2,13A,0.6666666666666666
13,Chan Thomas Tsz Sau,The Squash Club 3,18.0,90,5,3,2,13A,0.6
13,Ma Tsz Wun,X-Alpha 5,18.0,90,5,3,2,13A,0.6
15,Chen Haoyuan,MM Squash,17.14,120,7,6,1,13A,0.8571428571428571
16,Tam Ming Wai,The Squash Club 3,16.8,84,5,5,0,13A,1.0
17,Tam Rony Kwok Ki,Star River 2,16.12,129,8,3,5,13A,0.375
18,Chau Yung Lok,North District Sports Association 1,15.43,108,7,6,1,13A,0.8571428571428571
19,Chan Kwok Wa,Greenfield,15.38,123,8,3,5,13A,0.375
20,Choi Hiu Yeung,Arctic Circle,15.0,105,7,6,1,13A,0.8571428571428571
21,Tse Tin Yiu,X-Alpha 5,15.0,90,6,2,4,13A,0.3333333333333333
22,Chiba Fouad,Squashathon SocGen,15.0,90,6,1,5,13A,0.16666666666666666
23,Buxani Krish,Squashathon SocGen,14.5,87,6,4,2,13A,0.6666666666666666
24,Chui Horace,Craigengower Cricket Club,14.4,72,5,3,2,13A,0.6
24,Choi Hiu Long,Arctic Circle,14.4,72,5,3,2,13A,0.6
26,Rambaud- Chanoz Nicolas,Squashathon SocGen,14.14,99,7,2,5,13A,0.2857142857142857
27,Ho Cheuk Yiu,Squashathon SocGen,14.0,84,6,4,2,13A,0.6666666666666666
28,Lam Wilson Koon Fung,Craigengower Cricket Club,13.88,111,8,5,3,13A,0.625
29,Ang Cheung Yue,The Squash Club 3,13.5,81,6,5,1,13A,0.8333333333333334
30,Leung Yat Hei,North District Sports Association 1,13.12,105,8,4,4,13A,0.5
31,Leung Venus Wing Sze,Star River 2,13.0,78,6,3,3,13A,0.5
32,Choi Ming Fung,Arctic Circle,13.0,78,6,1,5,13A,0.16666666666666666
33,Cheung Brian Sheung Yan,Arctic Circle,12.0,60,5,2,3,13A,0.4
34,Leung Chung Hei,North District Sports Association 1,11.4,57,5,2,3,13A,0.4
35,Ho Sze Wing,X-Alpha 5,11.0,66,6,4,2,13A,0.6666666666666666
36,Young Ki Chun,Greenfield,10.5,84,8,1,7,13A,0.125
37,Pang Danny King Wai,Star River 2,10.33,93,9,2,7,13A,0.2222222222222222
38,Zhou Cheng  Yuan,MM Squash,9.6,48,5,1,4,13A,0.2
39,Chow Pui Ching,X-Alpha 5,9.0,45,5,1,4,13A,0.2
40,Chan Edward Cheuk Wah,Star River 2,8.0,48,6,2,4,13A,0.3333333333333333
41,Ho Hok Leung,Squashathon SocGen,6.6,33,5,1,4,13A,0.2
42,Keung Olive Man Yee,Star River 2,5.0,30,6,1,5,13A,0.16666666666666666
