Order,Player,HKS No.,Ranking,Points,Team
1,Kwan Wan Hei,31960,5,21.18,Friend Club 9
2,Lau Si Chun,31961,3,22.06,Friend Club 9
3,Tse Ka Wing,31959,7,17.82,Friend Club 9
4,Lau Wai Tung,31957,13,16.94,Friend Club 9
5,Lau Pak To,31467,44,6.69,Friend Club 9
6,Chan Wai Shan,32069,46,4.5,Friend Club 9
7,Cheung Ka Man,32480,0,6.0,Friend Club 9
2,Wong Nok Him,31637,14,16.8,Global 3
3,Siu Han,32275,11,17.5,Global 3
4,Lau King Hin,31874,35,10.85,Global 3
5,Chong Man Ying,32540,0,0.0,Global 3
5,Long Tatum,31918,32,12.0,Global 3
7,Fung Cho Siu,31893,0,4.5,Global 3
8,Fung Sin Ming,32539,0,3.0,Global 3
9,Lam Pik Yi,31878,45,6.0,Global 3
10,Tse Shi Wa,31037,47,4.0,Global 3
11,Yung Wai Ling,32541,39,8.5,Global 3
1,Mak Rachel Lai Lo,10000,10,17.75,Head Shatin 7
2,Law Ian Chun Hin,31945,7,17.82,Head Shatin 7
3,Choi Ming Fung,32425,16,16.06,Head Shatin 7
4,Chau Ka Chung,31611,21,14.77,Head Shatin 7
5,Yip Ching Yi,32270,43,7.0,Head Shatin 7
6,Chen Carlos Lei Xin,32459,18,15.0,Head Shatin 7
7,Choi Hiu Yeung,32300,42,7.5,Head Shatin 7
8,Choi Hiu Long,32301,0,6.0,Head Shatin 7
1,Rao Aarit,32319,20,15.0,Hong Kong Cricket Club 8
2,Euan Malcom Murray Riaz,31602,0,15.75,Hong Kong Cricket Club 8
3,Geary Adam,32252,15,16.12,Hong Kong Cricket Club 8
4,Falcon Adam Hugo Agung,32157,26,13.8,Hong Kong Cricket Club 8
5,Namboodiri Bharat,32199,22,14.14,Hong Kong Cricket Club 8
6,Chib Rahul,31870,28,12.69,Hong Kong Cricket Club 8
7,Openshaw Jack,32250,0,16.5,Hong Kong Cricket Club 8
8,Murray Scott Noah James,31835,0,3.0,Hong Kong Cricket Club 8
9,Chu Evan,31595,31,12.0,Hong Kong Cricket Club 8
10,Awasthy Amaeya,32164,38,8.62,Hong Kong Cricket Club 8
11,Healy Michael,32251,0,10.5,Hong Kong Cricket Club 8
12,Stevenson Calum,32254,41,7.67,Hong Kong Cricket Club 8
1,Woo Ethan,31185,9,17.79,KYS 2
2,Yeung Chun Yin Hector,31682,6,18.0,KYS 2
3,Mok Shun Hei,31992,17,15.8,KYS 2
4,Leung Emily Yuet,31991,29,12.46,KYS 2
5,Po Long Ching Megan,31989,36,9.55,KYS 2
6,Liu Charmaine Hui Yee,31987,33,11.36,KYS 2
7,Po Long San Matthew,31990,48,3.5,KYS 2
1,"Au Sheung Lai, Martin",32537,1,25.29,MoveOnLoL
2,Chan Kin Hang,27712,23,13.88,MoveOnLoL
3,Chiu Tak Shun,32538,12,17.14,MoveOnLoL
4,Wong Tat Tsun,32473,27,13.0,MoveOnLoL
5,Cheng Hei-muk,32457,19,15.0,MoveOnLoL
6,Ng Sze Yeung,32474,0,0.0,MoveOnLoL
7,Chan Pang Ching Edward,32475,40,8.4,MoveOnLoL
8,Chan Kin Ming,32476,0,8.25,MoveOnLoL
9,Sung Siu Hang Aaron,32496,0,1.5,MoveOnLoL
10,Tang Kwok Man,32445,37,9.0,MoveOnLoL
11,Chau Tse Kin,32477,0,2.25,MoveOnLoL
12,Yip Yiu Ming,32478,49,3.0,MoveOnLoL
1,Hau Timothy,31965,2,24.88,Spirit 4
2,Wong Siu Pang Jason,32074,4,21.64,Spirit 4
3,Thien Justin,31658,34,11.33,Spirit 4
4,Law Pak Ho Cyrus,31941,25,13.8,Spirit 4
5,Wang Clement,31814,30,12.38,Spirit 4
6,Tse Chi Ting Anson,31938,24,13.8,Spirit 4
