Order,Player,HKS No.,Ranking,Points,Team
1,Chow Pui Sing,23591,3,24.67,Bravo
2,Wong Brian Chi Fai,23592,19,17.1,Bravo
3,Chan Samuel Kwai Fun,31187,14,18.35,Bravo
4,Lam Sam Sin Cheung,24392,39,14.4,Bravo
5,Tse Siu Ming,12717,0,5.25,Bravo
6,Tang Hung Tim,21903,58,12.0,Bravo
7,Lee Ying Fat,27914,52,13.2,Bravo
8,Li Hon Wah,24299,77,5.0,Bravo
9,Cheng Hok Hing,26269,71,7.8,Bravo
10,Lam Kwok Yiu,24958,0,8.25,Bravo
1,Yip Joe Hung Ping,27991,22,16.8,DS
2,Fong Michael Hok Shing,23518,29,15.8,DS
3,Yip Ben Tat Ming,24298,32,15.55,DS
4,Kwong John Ka Sing,26599,66,9.86,DS
5,Chung Simon Yiu Wing,23516,74,7.25,DS
6,Ho Yiu Kwong,29123,85,3.35,DS
7,Leung Jonathan Man Ho,27275,78,4.71,DS
1,Lau Ho Fung,31843,28,15.94,Friend Club 7
2,Lu Tsz Ho,31809,49,13.5,Friend Club 7
3,Li Ho Hin,31810,43,14.17,Friend Club 7
4,So Wan Kiu,31819,79,4.5,Friend Club 7
5,Hung Pui Ying,31950,76,5.31,Friend Club 7
6,Au Sin Man,32112,80,4.36,Friend Club 7
1,Chan Lok Hin,31035,2,24.83,Global 2
2,Ho Coco Ngai Yin,28369,0,0.0,Global 2
2,Cheung Chi Hei,31223,18,17.17,Global 2
3,Fung Fu Wah,31539,48,13.71,Global 2
4,Ng Chi Ming,29984,59,11.62,Global 2
5,Kwok Wai Lun,31212,70,8.33,Global 2
6,Cheung Fung Yee Ida,27556,55,12.6,Global 2
7,Lee Vanessa Sze Wing,28542,67,9.67,Global 2
9,Cheung Helen Wai Ching,24255,41,14.25,Global 2
10,So Yin Wei Winnie,29105,69,8.67,Global 2
1,Chan Gordon Yiu Cheong,27589,0,16.5,Hong Kong Football Club 14
2,McAlinden Barry,31607,13,18.4,Hong Kong Football Club 14
3,Cheong Gaven Wei Kin,28244,16,17.5,Hong Kong Football Club 14
4,Kok John Yoon Soon,23492,25,16.5,Hong Kong Football Club 14
5,Cheng Anne,31139,36,14.77,Hong Kong Football Club 14
6,Mahendran Devendran,31137,46,13.8,Hong Kong Football Club 14
7,Wright William,32204,45,14.0,Hong Kong Football Club 14
8,Cheung Thomas,31516,65,9.9,Hong Kong Football Club 14
9,So Conrad,7424,0,9.0,Hong Kong Football Club 14
10,Fong Kong Raymond,23694,0,12.75,Hong Kong Football Club 14
11,Simons Paul,32299,61,11.14,Hong Kong Football Club 14
12,Kwan Kay Ho Kelvin,28556,30,15.6,Hong Kong Football Club 14
1,Cheung Kenny Chun Hung,6124,5,22.67,Invader Squash
2,Tang Tanny Yin Choi,24161,12,18.8,Invader Squash
3,Liu Vincent Wing Sang,28127,24,16.5,Invader Squash
4,Ho Kwok Wing,22832,27,16.0,Invader Squash
5,Chan Willie Wai Hung,23991,21,16.8,Invader Squash
6,Poon Kings Kin Sun,19666,40,14.31,Invader Squash
7,Li David Hok Kwan,32193,26,16.29,Invader Squash
8,Au Shing Wai,23013,56,12.46,Invader Squash
9,Ng Wai Kei Ricky,31294,0,0.0,Invader Squash
1,Yeung Kelvin Kei Sum,29222,7,21.75,Kinetic 5
2,Tse Wai Hong,28394,34,15.3,Kinetic 5
3,Yip Chiu Ming,30988,31,15.6,Kinetic 5
4,Hui Prodipto,29872,11,20.0,Kinetic 5
5,Lam Kenneth Shek Yiu,28396,20,17.0,Kinetic 5
