Order,Player,HKS No.,Ranking,Points,Team
1,Lo Chun Yu Kelvin,31079,6,20.47,Friend Club 4
2,Kwok Chung Yu Jason,31080,34,9.64,Friend Club 4
3,Wong Ip Hing Paul,24294,35,9.6,Friend Club 4
4,Lee Chin Hang,30576,39,8.4,Friend Club 4
5,Lee Chung Hin,31477,31,10.76,Friend Club 4
6,Ha Christina Yu Fei,31386,25,12.86,Friend Club 4
7,Wei Wai Pong,30170,0,0.0,Friend Club 4
1,Yu * Kwok Chun,28275,0,0.0,i-MASK Advance Squash Club 5
2,Tsang Cheuk Fung,30037,2,23.62,i-MASK Advance Squash Club 5
3,Tse Jin,31219,3,23.36,i-MASK Advance Squash Club 5
4,Li Bosco Chek Him,30907,27,12.5,i-MASK Advance Squash Club 5
5,Tse Jat,31218,12,17.12,i-MASK Advance Squash Club 5
6,Wong Ching Nam,29907,14,16.36,i-MASK Advance Squash Club 5
7,Liu Chun Pong Wilfred,30496,30,11.14,i-MASK Advance Squash Club 5
8,Ip Thomas Shun Moon,22604,42,7.5,i-MASK Advance Squash Club 5
1,Lin Charles Lan Kay,29670,15,15.38,Kinetic 2
2,Tang Anfernee Tsz Wah,29858,10,17.79,Kinetic 2
3,Tai Aaron Tsz Yeung,29379,21,14.25,Kinetic 2
4,Wong Nelson Ho Ting,30607,24,13.5,Kinetic 2
5,Sin Kwun Kit Leo,29726,28,12.2,Kinetic 2
6,Choi Ho Yin,30282,37,9.0,Kinetic 2
7,Chang Wai Kiu,32490,0,0.0,Kinetic 2
1,Ho Yuen Ting,30761,26,12.83,Phresh 2
2,Lo Pak Hei Anson,31431,23,13.8,Phresh 2
3,Wai Sze Wing,31176,19,14.67,Phresh 2
4,Ko Andrew Leong Yue,31365,16,15.35,Phresh 2
5,Lee Sze Lok,31424,38,8.83,Phresh 2
1,* Leung Shiu Moon,30690,5,22.24,Razor 3
2,* Ng Kai Yuen Gary,30841,7,19.69,Razor 3
3,Ho Wai Kwan David,31026,9,18.46,Razor 3
4,Sin Chun Kwong,28795,20,14.31,Razor 3
5,Poon Yuk Ting,28992,22,13.8,Razor 3
6,Chan Benjamin Yue Sum,29930,0,0.0,Razor 3
7,Fok Chin Ting Wicko,30838,40,8.0,Razor 3
8,Li Ivan Chun Wing,31319,43,6.86,Razor 3
9,Kan Ka Wing Ray,30985,46,4.5,Razor 3
1,Tang Kam Keung,29980,4,22.25,Tomcat
2,Poon Hing Keung,23449,13,16.83,Tomcat
3,Chau Po Yin,26879,11,17.45,Tomcat
4,Ho Nelson Ching Lim,26881,33,10.12,Tomcat
5,Hui Barry Chun Kau,25349,0,12.0,Tomcat
6,Cheng Ka Sing,29979,32,10.29,Tomcat
7,Kwok Fung,26878,41,7.64,Tomcat
8,Ko Vincent Tak Kwan,26264,44,5.62,Tomcat
9,Lam Alan Wing Lun,25458,45,4.71,Tomcat
10,Lee Kin Wai,27354,49,0.0,Tomcat
1,Ng Yat Long,30044,1,24.2,Yuen Long Squash Club
2,Kwok Lai Hei,28694,8,18.82,Yuen Long Squash Club
3,Lam Wai Fai,23187,17,15.27,Yuen Long Squash Club
4,Chan Shiu Ming,12722,18,15.0,Yuen Long Squash Club
5,Kwok Hung Fai,20312,36,9.5,Yuen Long Squash Club
6,Chu Sing Pik,12718,29,11.5,Yuen Long Squash Club
7,Tang Chi On,22252,48,2.62,Yuen Long Squash Club
8,Tang Yu Lung,22841,47,3.0,Yuen Long Squash Club
9,Law Philip Ching Ho,4986,0,0.0,Yuen Long Squash Club
