Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Leung Kam Yau Hardy,26513.0,South China Athletic Association,Lee Hoi Yu,33269.0,North District Sports Association 1,23/10/2024,HK Squash Centre,1,3-2,Win,Home
Lee Hoi Yu,33269.0,North District Sports Association 1,Leung Kam Yau Hardy,26513.0,South China Athletic Association,23/10/2024,HK Squash Centre,1,2-3,Loss,Away
Ho Fai,26511.0,South China Athletic Association,Lo Tin Lai,33165.0,North District Sports Association 1,23/10/2024,HK Squash Centre,2,0-3,Loss,Home
Lo Tin Lai,33165.0,North District Sports Association 1,Ho Fai,26511.0,South China Athletic Association,23/10/2024,HK Squash Centre,2,3-0,Win,Away
Tai Dhubal Koon Ho,28400.0,South China Athletic Association,Leung Tsun Man,33088.0,North District Sports Association 1,23/10/2024,HK Squash Centre,3,3-0,Win,Home
Leung Tsun Man,33088.0,North District Sports Association 1,Tai Dhubal Koon Ho,28400.0,South China Athletic Association,23/10/2024,HK Squash Centre,3,0-3,Loss,Away
Lam Arthur Chi Keung,17126.0,South China Athletic Association,Lee Hok Chung,33491.0,North District Sports Association 1,23/10/2024,HK Squash Centre,4,0-3,Loss,Home
Lee Hok Chung,33491.0,North District Sports Association 1,Lam Arthur Chi Keung,17126.0,South China Athletic Association,23/10/2024,HK Squash Centre,4,3-0,Win,Away
To Peter,25986.0,South China Athletic Association,Tang Wai Lam,32070.0,North District Sports Association 1,23/10/2024,HK Squash Centre,5,3-1,Win,Home
Tang Wai Lam,32070.0,North District Sports Association 1,To Peter,25986.0,South China Athletic Association,23/10/2024,HK Squash Centre,5,1-3,Loss,Away
Tang Bobby Kwong Hing,32162.0,Star River 2,Lau Douglas Kin Chung,32197.0,CSD Squash Team,23/10/2024,Cornwall Street Squash Centre,1,1-3,Loss,Home
Lau Douglas Kin Chung,32197.0,CSD Squash Team,Tang Bobby Kwong Hing,32162.0,Star River 2,23/10/2024,Cornwall Street Squash Centre,1,3-1,Win,Away
Chan Edward Cheuk Wah,27699.0,Star River 2,Chung Ivan Sze Chit,28769.0,CSD Squash Team,23/10/2024,Cornwall Street Squash Centre,2,0-3,Loss,Home
Chung Ivan Sze Chit,28769.0,CSD Squash Team,Chan Edward Cheuk Wah,27699.0,Star River 2,23/10/2024,Cornwall Street Squash Centre,2,3-0,Win,Away
Ho Chin Pik,27974.0,Star River 2,Unknown,,CSD Squash Team,23/10/2024,Cornwall Street Squash Centre,3,CR,Win,Home
Unknown,,CSD Squash Team,Ho Chin Pik,27974.0,Star River 2,23/10/2024,Cornwall Street Squash Centre,3,CR,Loss,Away
Chan Chi Wah,34752.0,Star River 2,Unknown,,CSD Squash Team,23/10/2024,Cornwall Street Squash Centre,4,CR,Win,Home
Unknown,,CSD Squash Team,Chan Chi Wah,34752.0,Star River 2,23/10/2024,Cornwall Street Squash Centre,4,CR,Loss,Away
Zhang Yiwen,34483.0,Star River 2,Unknown,,CSD Squash Team,23/10/2024,Cornwall Street Squash Centre,5,CR,Win,Home
Unknown,,CSD Squash Team,Zhang Yiwen,34483.0,Star River 2,23/10/2024,Cornwall Street Squash Centre,5,CR,Loss,Away
Chang Sean Pey,32223.0,Hong Kong Racketlon Assoication 2,Mitchell Aiteina,33774.0,Hong Kong Football Club 12B,23/10/2024,HK Squash Centre,1,3-0,Win,Home
Mitchell Aiteina,33774.0,Hong Kong Football Club 12B,Chang Sean Pey,32223.0,Hong Kong Racketlon Assoication 2,23/10/2024,HK Squash Centre,1,0-3,Loss,Away
Feng Da Wei,34061.0,Hong Kong Racketlon Assoication 2,Lo Wing Man Veronica,31507.0,Hong Kong Football Club 12B,23/10/2024,HK Squash Centre,2,1-3,Loss,Home
Lo Wing Man Veronica,31507.0,Hong Kong Football Club 12B,Feng Da Wei,34061.0,Hong Kong Racketlon Assoication 2,23/10/2024,HK Squash Centre,2,3-1,Win,Away
Tse Chun Kit,34428.0,Hong Kong Racketlon Assoication 2,Wong Shuk Ting Ruby,32869.0,Hong Kong Football Club 12B,23/10/2024,HK Squash Centre,3,3-1,Win,Home
Wong Shuk Ting Ruby,32869.0,Hong Kong Football Club 12B,Tse Chun Kit,34428.0,Hong Kong Racketlon Assoication 2,23/10/2024,HK Squash Centre,3,1-3,Loss,Away
Ho Suet Ying,34651.0,Hong Kong Racketlon Assoication 2,Cheng Chen Kaja,33257.0,Hong Kong Football Club 12B,23/10/2024,HK Squash Centre,4,0-3,Loss,Home
Cheng Chen Kaja,33257.0,Hong Kong Football Club 12B,Ho Suet Ying,34651.0,Hong Kong Racketlon Assoication 2,23/10/2024,HK Squash Centre,4,3-0,Win,Away
Chan Kathleen Man Yiu,35033.0,Hong Kong Racketlon Assoication 2,Lam Wai Ming,5239.0,Hong Kong Football Club 12B,23/10/2024,HK Squash Centre,5,3-0,Win,Home
Lam Wai Ming,5239.0,Hong Kong Football Club 12B,Chan Kathleen Man Yiu,35033.0,Hong Kong Racketlon Assoication 2,23/10/2024,HK Squash Centre,5,0-3,Loss,Away
Lin Chun Wah,29885.0,Alpha CUHK,Ho Cheuk Yin,33117.0,Sea Bear,23/10/2024,Cornwall Street Squash Centre,1,3-0,Win,Home
Ho Cheuk Yin,33117.0,Sea Bear,Lin Chun Wah,29885.0,Alpha CUHK,23/10/2024,Cornwall Street Squash Centre,1,0-3,Loss,Away
Lam Francis Fu Yuen,25420.0,Alpha CUHK,Luk Jeffery Chi Heng,31182.0,Sea Bear,23/10/2024,Cornwall Street Squash Centre,2,0-3,Loss,Home
Luk Jeffery Chi Heng,31182.0,Sea Bear,Lam Francis Fu Yuen,25420.0,Alpha CUHK,23/10/2024,Cornwall Street Squash Centre,2,3-0,Win,Away
Lau Chi Wai,27682.0,Alpha CUHK,Kong Yuk Ki,30357.0,Sea Bear,23/10/2024,Cornwall Street Squash Centre,3,3-1,Win,Home
Kong Yuk Ki,30357.0,Sea Bear,Lau Chi Wai,27682.0,Alpha CUHK,23/10/2024,Cornwall Street Squash Centre,3,1-3,Loss,Away
