Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Kwok Alvina,33224,Hong Kong Cricket Club Rockettes,Chan Tsz Yan Joyce,34063,Hong Kong Football Club L3C,01/11/2024,Hong Kong Cricket Club,1,2-3,Loss,Home
Chan Tsz Yan Joyce,34063,Hong Kong Football Club L3C,Kwok Alvina,33224,Hong Kong Cricket Club Rockettes,01/11/2024,Hong Kong Cricket Club,1,3-2,Win,Away
Ho Si Nuo,32068,Hong Kong Cricket Club Rockettes,Wong Javy Ki Ling,26016,Hong Kong Football Club L3C,01/11/2024,Hong Kong Cricket Club,2,3-0,Win,Home
Wong Javy Ki Ling,26016,Hong Kong Football Club L3C,Ho Si Nuo,32068,Hong Kong Cricket Club Rockettes,01/11/2024,Hong Kong Cricket Club,2,0-3,Loss,Away
Simmons Shirndre-Lee,34672,Hong Kong Cricket Club Rockettes,Chui Jennifer,33819,Hong Kong Football Club L3C,01/11/2024,Hong Kong Cricket Club,3,3-0,Win,Home
Chui Jennifer,33819,Hong Kong Football Club L3C,Simmons Shirndre-Lee,34672,Hong Kong Cricket Club Rockettes,01/11/2024,Hong Kong Cricket Club,3,0-3,Loss,Away
Wei Mia Lynn,34140,Hong Kong Football Club L3A,Lee Kit Ying,32725,i-Mask Advance Squash Club L3,01/11/2024,Hong Kong Football Club,1,0-3,Loss,Home
Lee Kit Ying,32725,i-Mask Advance Squash Club L3,Wei Mia Lynn,34140,Hong Kong Football Club L3A,01/11/2024,Hong Kong Football Club,1,3-0,Win,Away
Wan Esther,33570,Hong Kong Football Club L3A,Cheng Kathy Ka Wai,29962,i-Mask Advance Squash Club L3,01/11/2024,Hong Kong Football Club,2,0-3,Loss,Home
Cheng Kathy Ka Wai,29962,i-Mask Advance Squash Club L3,Wan Esther,33570,Hong Kong Football Club L3A,01/11/2024,Hong Kong Football Club,2,3-0,Win,Away
Fong Chui Ping,34138,Hong Kong Football Club L3A,Liang Shi Jing,35019,i-Mask Advance Squash Club L3,01/11/2024,Hong Kong Football Club,3,0-3,Loss,Home
Liang Shi Jing,35019,i-Mask Advance Squash Club L3,Fong Chui Ping,34138,Hong Kong Football Club L3A,01/11/2024,Hong Kong Football Club,3,3-0,Win,Away
Tse Ka Wing,31959,Hong Kong Football Club L3B,Wong Yu,32644,JESSICA L3,01/11/2024,Hong Kong Football Club,1,3-0,Win,Home
Wong Yu,32644,JESSICA L3,Tse Ka Wing,31959,Hong Kong Football Club L3B,01/11/2024,Hong Kong Football Club,1,0-3,Loss,Away
Ho Hoi Kiu Bernice,32377,Hong Kong Football Club L3B,Leung Wai Kwan,31027,JESSICA L3,01/11/2024,Hong Kong Football Club,2,3-0,Win,Home
Leung Wai Kwan,31027,JESSICA L3,Ho Hoi Kiu Bernice,32377,Hong Kong Football Club L3B,01/11/2024,Hong Kong Football Club,2,0-3,Loss,Away
Law Tsz Ting,34134,Hong Kong Football Club L3B,Au Shuk Ting,31750,JESSICA L3,01/11/2024,Hong Kong Football Club,3,0-3,Loss,Home
Au Shuk Ting,31750,JESSICA L3,Law Tsz Ting,34134,Hong Kong Football Club L3B,01/11/2024,Hong Kong Football Club,3,3-0,Win,Away
