Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Lo Chris Cheuk Hin,Kowloon Cricket Club 2,Chan Shui Lun Wilson,Hong Kong Football Club 2B,03/03/2025,Kowloon Cricket Club,1,3-0,Win,Home
Chan Shui Lun Wilson,Hong Kong Football Club 2B,Lo Chris Cheuk Hin,Kowloon Cricket Club 2,03/03/2025,Kowloon Cricket Club,1,0-3,Loss,Away
Kwong Anson Yu Shun,Kowloon Cricket Club 2,Wong Anson,Hong Kong Football Club 2B,03/03/2025,Kowloon Cricket Club,2,1-3,Loss,Home
Wong Anson,Hong Kong Football Club 2B,Kwong Anson Yu Shun,Kowloon Cricket Club 2,03/03/2025,Kowloon Cricket Club,2,3-1,Win,Away
Law Yat Long,Kowloon Cricket Club 2,Lee Tin Hang,Hong Kong Football Club 2B,03/03/2025,Kowloon Cricket Club,3,3-2,Win,Home
Lee Tin Hang,Hong Kong Football Club 2B,Law Yat Long,Kowloon Cricket Club 2,03/03/2025,Kowloon Cricket Club,3,2-3,Loss,Away
Luen Tsz Yu,Kowloon Cricket Club 2,Ma Tsz Hei,Hong Kong Football Club 2B,03/03/2025,Kowloon Cricket Club,4,2-3,Loss,Home
Ma Tsz Hei,Hong Kong Football Club 2B,Luen Tsz Yu,Kowloon Cricket Club 2,03/03/2025,Kowloon Cricket Club,4,3-2,Win,Away
Cheng Justin Hong-Chen,Hong Kong Football Club 2A,Chiu Ho Fai,Hong Kong Cricket Club 2,03/03/2025,Hong Kong Football Club,1,3-0,Win,Home
Chiu Ho Fai,Hong Kong Cricket Club 2,Cheng Justin Hong-Chen,Hong Kong Football Club 2A,03/03/2025,Hong Kong Football Club,1,0-3,Loss,Away
Low Mark Chun Kit,Hong Kong Football Club 2A,Chiu Raymond Shung Hei,Hong Kong Cricket Club 2,03/03/2025,Hong Kong Football Club,2,3-0,Win,Home
Chiu Raymond Shung Hei,Hong Kong Cricket Club 2,Low Mark Chun Kit,Hong Kong Football Club 2A,03/03/2025,Hong Kong Football Club,2,0-3,Loss,Away
Ward Andrew,Hong Kong Football Club 2A,Wong Kirstie Po Yui,Hong Kong Cricket Club 2,03/03/2025,Hong Kong Football Club,3,3-1,Win,Home
Wong Kirstie Po Yui,Hong Kong Cricket Club 2,Ward Andrew,Hong Kong Football Club 2A,03/03/2025,Hong Kong Football Club,3,1-3,Loss,Away
Broughton Samuel,Hong Kong Football Club 2A,Wai Sze Wing,Hong Kong Cricket Club 2,03/03/2025,Hong Kong Football Club,4,3-0,Win,Home
Wai Sze Wing,Hong Kong Cricket Club 2,Broughton Samuel,Hong Kong Football Club 2A,03/03/2025,Hong Kong Football Club,4,0-3,Loss,Away
