Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Yeung Yurisa,Hong Kong Football Club 6B,Chow Hester Yuk Ting,United Services Recreation Club 2,03/03/2025,Hong Kong Football Club,1,3-1,Win,Home
Chow Hester Yuk Ting,United Services Recreation Club 2,Yeung Yurisa,Hong Kong Football Club 6B,03/03/2025,Hong Kong Football Club,1,1-3,Loss,Away
Watt Ben,Hong Kong Football Club 6B,Bidal Jay,United Services Recreation Club 2,03/03/2025,Hong Kong Football Club,2,1-3,Loss,Home
Bidal Jay,United Services Recreation Club 2,Watt Ben,Hong Kong Football Club 6B,03/03/2025,Hong Kong Football Club,2,3-1,Win,Away
Ho Simon Man Kai,Hong Kong Football Club 6B,Mohammad Gull Ilyas,United Services Recreation Club 2,03/03/2025,Hong Kong Football Club,3,2-3,Loss,Home
Mohammad Gull Ilyas,United Services Recreation Club 2,Ho Simon Man Kai,Hong Kong Football Club 6B,03/03/2025,Hong Kong Football Club,3,3-2,Win,Away
Ladharam Sunesh,Hong Kong Football Club 6B,Freeman Neil,United Services Recreation Club 2,03/03/2025,Hong Kong Football Club,4,2-3,Loss,Home
Freeman Neil,United Services Recreation Club 2,Ladharam Sunesh,Hong Kong Football Club 6B,03/03/2025,Hong Kong Football Club,4,3-2,Win,Away
Le Hong Quang,Hong Kong Football Club 6B,Cheng Jonathan Yee Fung,United Services Recreation Club 2,03/03/2025,Hong Kong Football Club,5,0-3,Loss,Home
Cheng Jonathan Yee Fung,United Services Recreation Club 2,Le Hong Quang,Hong Kong Football Club 6B,03/03/2025,Hong Kong Football Club,5,3-0,Win,Away
Hau Venus,Kowloon Cricket Club 6B,Barr Shane,Hong Kong Football Club 6A,03/03/2025,Kowloon Cricket Club,1,3-1,Win,Home
Barr Shane,Hong Kong Football Club 6A,Hau Venus,Kowloon Cricket Club 6B,03/03/2025,Kowloon Cricket Club,1,1-3,Loss,Away
Ho Yiu Wah Hendry,Kowloon Cricket Club 6B,Derouet Yann,Hong Kong Football Club 6A,03/03/2025,Kowloon Cricket Club,2,3-1,Win,Home
Derouet Yann,Hong Kong Football Club 6A,Ho Yiu Wah Hendry,Kowloon Cricket Club 6B,03/03/2025,Kowloon Cricket Club,2,1-3,Loss,Away
Cheng Victor Kwok Wai,Kowloon Cricket Club 6B,Mountford Graham,Hong Kong Football Club 6A,03/03/2025,Kowloon Cricket Club,3,0-3,Loss,Home
Mountford Graham,Hong Kong Football Club 6A,Cheng Victor Kwok Wai,Kowloon Cricket Club 6B,03/03/2025,Kowloon Cricket Club,3,3-0,Win,Away
Leung Phoebe Hei Ting,Kowloon Cricket Club 6B,Lam Allen Kar Fai,Hong Kong Football Club 6A,03/03/2025,Kowloon Cricket Club,4,3-0,Win,Home
Lam Allen Kar Fai,Hong Kong Football Club 6A,Leung Phoebe Hei Ting,Kowloon Cricket Club 6B,03/03/2025,Kowloon Cricket Club,4,0-3,Loss,Away
