Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Lam Timmy Tin Yi,Hong Kong Football Club 4A,Yuen Tsz Long,United Services Recreation Club 1,04/03/2025,Hong Kong Football Club,1,2-3,Loss,Home
Yuen Tsz Long,United Services Recreation Club 1,Lam Timmy Tin Yi,Hong Kong Football Club 4A,04/03/2025,Hong Kong Football Club,1,3-2,Win,Away
Tsang Cheuk Fung,Hong Kong Football Club 4A,Lau Hugo Hin Yue,United Services Recreation Club 1,04/03/2025,Hong Kong Football Club,2,3-0,Win,Home
Lau Hugo Hin Yue,United Services Recreation Club 1,Tsang Cheuk Fung,Hong Kong Football Club 4A,04/03/2025,Hong Kong Football Club,2,0-3,Loss,Away
Chan Cheuk Fung,Hong Kong Football Club 4A,Pak Jethro Sek Huen,United Services Recreation Club 1,04/03/2025,Hong Kong Football Club,3,3-1,Win,Home
Pak Jethro Sek Huen,United Services Recreation Club 1,Chan Cheuk Fung,Hong Kong Football Club 4A,04/03/2025,Hong Kong Football Club,3,1-3,Loss,Away
Appan Janak,Hong Kong Football Club 4A,Tsang Chi Hin,United Services Recreation Club 1,04/03/2025,Hong Kong Football Club,4,3-1,Win,Home
Tsang Chi Hin,United Services Recreation Club 1,Appan Janak,Hong Kong Football Club 4A,04/03/2025,Hong Kong Football Club,4,1-3,Loss,Away
Pun Teddy,Hong Kong Football Club 4A,da Silva Juan,United Services Recreation Club 1,04/03/2025,Hong Kong Football Club,5,3-0,Win,Home
da Silva Juan,United Services Recreation Club 1,Pun Teddy,Hong Kong Football Club 4A,04/03/2025,Hong Kong Football Club,5,0-3,Loss,Away
Cheuk Kian Chun Yin,NEXUS 2,Lam Maurice Cheuk Him,Sha Tin 2,04/03/2025,Cornwall Street Squash Centre,1,2-3,Loss,Home
Lam Maurice Cheuk Him,Sha Tin 2,Cheuk Kian Chun Yin,NEXUS 2,04/03/2025,Cornwall Street Squash Centre,1,3-2,Win,Away
Liang Chun Wai,NEXUS 2,Chan Jason,Sha Tin 2,04/03/2025,Cornwall Street Squash Centre,2,3-0,Win,Home
Chan Jason,Sha Tin 2,Liang Chun Wai,NEXUS 2,04/03/2025,Cornwall Street Squash Centre,2,0-3,Loss,Away
Cheung Pak Hin Milo,NEXUS 2,Wong Ryan Chun Hung,Sha Tin 2,04/03/2025,Cornwall Street Squash Centre,3,3-0,Win,Home
Wong Ryan Chun Hung,Sha Tin 2,Cheung Pak Hin Milo,NEXUS 2,04/03/2025,Cornwall Street Squash Centre,3,0-3,Loss,Away
Lee Kit Long,NEXUS 2,Leung Kelvin Siu Fung,Sha Tin 2,04/03/2025,Cornwall Street Squash Centre,4,0-3,Loss,Home
Leung Kelvin Siu Fung,Sha Tin 2,Lee Kit Long,NEXUS 2,04/03/2025,Cornwall Street Squash Centre,4,3-0,Win,Away
Li Tsz Ho,NEXUS 2,Ma Michael Chung Wai,Sha Tin 2,04/03/2025,Cornwall Street Squash Centre,5,3-2,Win,Home
Ma Michael Chung Wai,Sha Tin 2,Li Tsz Ho,NEXUS 2,04/03/2025,Cornwall Street Squash Centre,5,2-3,Loss,Away
Kwan Wan Lok,X-Alpha 1,Lee Tsz Long Max,Hong Kong Football Club 4B,04/03/2025,Cornwall Street Squash Centre,1,3-0,Win,Home
Lee Tsz Long Max,Hong Kong Football Club 4B,Kwan Wan Lok,X-Alpha 1,04/03/2025,Cornwall Street Squash Centre,1,0-3,Loss,Away
Hui Ka Hei,X-Alpha 1,Wat Kien Long Peter,Hong Kong Football Club 4B,04/03/2025,Cornwall Street Squash Centre,2,3-2,Win,Home
Wat Kien Long Peter,Hong Kong Football Club 4B,Hui Ka Hei,X-Alpha 1,04/03/2025,Cornwall Street Squash Centre,2,2-3,Loss,Away
Chan Lok Hin,X-Alpha 1,Liou King Long,Hong Kong Football Club 4B,04/03/2025,Cornwall Street Squash Centre,3,3-2,Win,Home
Liou King Long,Hong Kong Football Club 4B,Chan Lok Hin,X-Alpha 1,04/03/2025,Cornwall Street Squash Centre,3,2-3,Loss,Away
