Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Liu Yang,Fusion Squash Club 2,So Hau Yi,Energy Squash Club 1,28/02/2025,Harbour Road Sports Centre,1,3-0,Win,Home
So Hau Yi,Energy Squash Club 1,Liu Yang,Fusion Squash Club 2,28/02/2025,Harbour Road Sports Centre,1,0-3,Loss,Away
Wang Youying,Fusion Squash Club 2,Zhao Ling Ban,Energy Squash Club 1,28/02/2025,Harbour Road Sports Centre,2,3-0,Win,Home
Zhao Ling Ban,Energy Squash Club 1,Wang Youying,Fusion Squash Club 2,28/02/2025,Harbour Road Sports Centre,2,0-3,Loss,Away
Ng Aurelia Kiu Hei,Fusion Squash Club 2,Wong Yi Ching Mia,Energy Squash Club 1,28/02/2025,Harbour Road Sports Centre,3,3-0,Win,Home
Wong Yi Ching Mia,Energy Squash Club 1,Ng Aurelia Kiu Hei,Fusion Squash Club 2,28/02/2025,Harbour Road Sports Centre,3,0-3,Loss,Away
Unknown,Fusion Squash Club 2,Chung Hau Yi,Energy Squash Club 1,28/02/2025,Harbour Road Sports Centre,4,CR,Loss,Home
Chung Hau Yi,Energy Squash Club 1,Unknown,Fusion Squash Club 2,28/02/2025,Harbour Road Sports Centre,4,CR,Win,Away
Unknown,Fusion Squash Club 2,Or  Caleb Ka Nok,Energy Squash Club 1,28/02/2025,Harbour Road Sports Centre,5,CR,Loss,Home
Or  Caleb Ka Nok,Energy Squash Club 1,Unknown,Fusion Squash Club 2,28/02/2025,Harbour Road Sports Centre,5,CR,Win,Away
Chiba Fouad,SocGen Squash,Tse Tin Yui,X-Alpha 5,28/02/2025,Harbour Road Sports Centre,1,3-0,Win,Home
Tse Tin Yui,X-Alpha 5,Chiba Fouad,SocGen Squash,28/02/2025,Harbour Road Sports Centre,1,0-3,Loss,Away
Rambaud- Chanoz Nicolas,SocGen Squash,Man Yu Hin,X-Alpha 5,28/02/2025,Harbour Road Sports Centre,2,3-0,Win,Home
Man Yu Hin,X-Alpha 5,Rambaud- Chanoz Nicolas,SocGen Squash,28/02/2025,Harbour Road Sports Centre,2,0-3,Loss,Away
Jain Shlok,SocGen Squash,Man Yu Ching,X-Alpha 5,28/02/2025,Harbour Road Sports Centre,3,1-3,Loss,Home
Man Yu Ching,X-Alpha 5,Jain Shlok,SocGen Squash,28/02/2025,Harbour Road Sports Centre,3,3-1,Win,Away
Lathia Areeb,SocGen Squash,Tse Tin Yiu,X-Alpha 5,28/02/2025,Harbour Road Sports Centre,4,3-2,Win,Home
Tse Tin Yiu,X-Alpha 5,Lathia Areeb,SocGen Squash,28/02/2025,Harbour Road Sports Centre,4,2-3,Loss,Away
Unknown,SocGen Squash,Chan Ming Hei,X-Alpha 5,28/02/2025,Harbour Road Sports Centre,5,CR,Loss,Home
Chan Ming Hei,X-Alpha 5,Unknown,SocGen Squash,28/02/2025,Harbour Road Sports Centre,5,CR,Win,Away
Yiu Cheuk Fung,Sha Tin 6,Lo Hoi Fung Douglas,Electrify Squash Div 13,28/02/2025,HK Squash Centre,1,1-3,Loss,Home
Lo Hoi Fung Douglas,Electrify Squash Div 13,Yiu Cheuk Fung,Sha Tin 6,28/02/2025,HK Squash Centre,1,3-1,Win,Away
Yam Tsz Hei,Sha Tin 6,Tse Tin Po,Electrify Squash Div 13,28/02/2025,HK Squash Centre,2,3-2,Win,Home
Tse Tin Po,Electrify Squash Div 13,Yam Tsz Hei,Sha Tin 6,28/02/2025,HK Squash Centre,2,2-3,Loss,Away
Li Kin,Sha Tin 6,Leung Long Hin,Electrify Squash Div 13,28/02/2025,HK Squash Centre,3,0-3,Loss,Home
