Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Tsang Sin Kei Ophelia,Kwai Tsing District Squash Club L4,27.0,162,6,6,0,L4,1.0
2,Ho Michelle Pak Wai,Squashathon Ladies,22.8,114,5,4,1,L4,0.8
3,Choi Angel Chung Yin,JESSICA L4,22.2,111,5,5,0,L4,1.0
4,Lee Rachel Wing Yan,JESSICA L4,21.0,105,5,3,2,L4,0.6
5,Leung Wai Kwan,JESSICA L4,20.57,144,7,5,2,L4,0.7142857142857143
6,Chung Tsam Yee,The Squash Club L4,20.57,144,7,3,4,L4,0.42857142857142855
7,So Hau Yi,JESSICA L4,20.4,102,5,5,0,L4,1.0
8,Leung Lilian Wai Shan,Hong Kong Cricket Club L4,19.8,99,5,3,2,L4,0.6
9,Ngan Joan,The Squash Club L4,19.29,135,7,4,3,L4,0.5714285714285714
10,Le Angelina Elizabeth,Hong Kong Football Club L4,18.0,90,5,2,3,L4,0.4
10,Simmons Shirndre-Lee,Hong Kong Cricket Club Rockettes,18.0,90,5,2,3,L4,0.4
12,Cumming Alison,Hong Kong Cricket Club Rockettes,16.12,129,8,3,5,L4,0.375
13,Lam Ka Yin,Hong Kong Cricket Club Rockettes,15.86,111,7,4,3,L4,0.5714285714285714
14,Wong Yi Ching Mia,Hong Kong Football Club JSA,15.75,126,8,5,3,L4,0.625
15,Wong Yeuk Yik,The Squash Club L4,15.6,78,5,3,2,L4,0.6
16,Tam Sum Yi,Kwai Tsing District Squash Club L4,13.0,78,6,2,4,L4,0.3333333333333333
17,Chan Alice Yin Ling,Squashathon Ladies,10.8,54,5,1,4,L4,0.2
18,Morton Mavis,Hong Kong Football Club L4,10.29,72,7,0,7,L4,0.0
19,Beyers Karli,Hong Kong Cricket Club Rockettes,10.0,60,6,2,4,L4,0.3333333333333333
20,Yu Wing Tung,Kwai Tsing District Squash Club L4,9.6,48,5,0,5,L4,0.0
21,Souza Suzanne,Hong Kong Football Club L4,9.0,54,6,2,4,L4,0.3333333333333333
22,Verma Tara,Hong Kong Cricket Club L4,9.0,54,6,0,6,L4,0.0
23,Mak Wing Sze,Hong Kong Cricket Club Rockettes,7.8,39,5,1,4,L4,0.2
