Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Lu Zi Chen,Squashathon Junior,26.14,183,7,7,0,15A,1.0
2,Yu Chung Wo,NEXUS 4,24.5,147,6,5,1,15A,0.8333333333333334
3,Yau Ming Chi,Squashathon Junior,23.62,189,8,7,1,15A,0.875
4,Chung Hau Yi,Dream Catchers,22.8,114,5,3,2,15A,0.6
5,Cho Yat Long,Squashathon Junior,21.6,108,5,5,0,15A,1.0
6,Yip Tin Rong,Happy Squash 5,20.4,204,10,7,3,15A,0.7
7,Jim Ho Yeung Brian,TKO Junior 2,20.4,102,5,3,2,15A,0.6
8,Zou Rongzan,TKO Junior 2,20.25,162,8,7,1,15A,0.875
9,Tang Tin Ming Helios,RC,20.25,162,8,6,2,15A,0.75
10,Chi Sum Yau,Happy Squash 5,19.12,153,8,7,1,15A,0.875
11,Ho Ka Wing,Electrify Squash Div 15,19.12,153,8,4,4,15A,0.5
12,Wan Kang Hao,TKO Junior 2,19.0,171,9,6,3,15A,0.6666666666666666
13,Kwok Yan Ming,Dream Catchers,18.6,93,5,5,0,15A,1.0
14,Tang Yat Ming,RC,18.6,93,5,4,1,15A,0.8
15,Chong Hoi Pui,TKO Junior 2,16.5,99,6,5,1,15A,0.8333333333333334
16,Or  Caleb Ka Nok,Dream Catchers,16.2,81,5,2,3,15A,0.4
17,Lu Zi He,Squashathon Junior,16.12,129,8,6,2,15A,0.75
18,Chan Yu Hin,RC,15.6,78,5,3,2,15A,0.6
19,Lai Long Kin,Electrify Squash Div 15,15.6,78,5,2,3,15A,0.4
20,Chi Ho Sum,Happy Squash 5,15.0,105,7,5,2,15A,0.7142857142857143
21,Xie Ho Yu,NEXUS 4,14.62,117,8,3,5,15A,0.375
22,Wong Wing Lam,TKO Junior 2,14.4,72,5,4,1,15A,0.8
23,Fong Pak Kiu Gaspar,Dream Catchers,14.4,72,5,3,2,15A,0.6
24,Cheung Yu Pak,Happy Squash 5,14.14,99,7,1,6,15A,0.14285714285714285
25,Lai Man Po,Electrify Squash Div 15,14.0,84,6,4,2,15A,0.6666666666666666
26,Jain Advik,Vitality Squash 3,13.8,69,5,4,1,15A,0.8
26,Hsu Ming Hin,Dream Catchers,13.8,69,5,4,1,15A,0.8
