Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Wu Chi Wai,Arctic Circle,24.6,123,5,5,0,13A,1.0
2,Chow Pui Sing,Bravo D13,24.6,123,5,4,1,13A,0.8
3,Chan Kwok Wa,Greenfield,21.6,108,5,5,0,13A,1.0
4,Zirah Pierre-Alexis Joachim,Royal Hong Kong Yacht Club Div 13,18.6,93,5,5,0,13A,1.0
5,Yuen Lok Hang,Physical Chess 4,16.8,84,5,3,2,13A,0.6
6,Chan Hong Ting,TNG 2,15.0,75,5,5,0,13A,1.0
7,Chan Shun Ting,TNG 2,15.0,75,5,3,2,13A,0.6
8,Tam Rony Kwok Ki,Star River 3,15.0,75,5,1,4,13A,0.2
8,Wong Bao Kwong Chi,Star River 3,15.0,75,5,1,4,13A,0.2
10,Leung Yat Hei,North District Sports Association 2,14.4,72,5,1,4,13A,0.2
11,Chen Marshall Youpeng,Vitality Squash 3,12.6,63,5,3,2,13A,0.6
12,Luk Argen,Vitality Squash 3,12.6,63,5,2,3,13A,0.4
13,Hong Hang Shan,Arctic Circle,9.6,48,5,1,4,13A,0.2
14,Pan Dan,Bravo D13,8.4,42,5,1,4,13A,0.2
15,Wong Ho Yi,M&M Squash,3.0,15,5,1,4,13A,0.2
,Luk Hoi Fai,TNG 1,24.0,72,3,3,0,13A,1.0
,Wong Tsz Hei,Greenfield,24.0,24,1,1,0,13A,1.0
,Cheung Chor Yu,TNG 2,24.0,24,1,1,0,13A,1.0
,Fu Wei,Bravo D13,24.0,24,1,1,0,13A,1.0
,Chan King Tsz,Physical Chess 4,24.0,24,1,1,0,13A,1.0
,Tang Ka Yan,M&M Squash,23.25,93,4,3,1,13A,0.75
,Loo Long Hui,Squashathon PLZ,22.5,45,2,2,0,13A,1.0
,Koon Long Ying,TNG 2,22.0,66,3,3,0,13A,1.0
,Chow Ka Lun,Squashathon PLZ,21.0,63,3,3,0,13A,1.0
,Chen Mickey Youlin,Vitality Squash 3,21.0,84,4,2,2,13A,0.5
,Cao Yu,TNG 2,21.0,63,3,2,1,13A,0.6666666666666666
,Kwok Yau Yau,TNG 1,21.0,42,2,2,0,13A,1.0
,Chung King Long Jacqueline,TNG 2,21.0,42,2,1,1,13A,0.5
,Tam Tsz Lung,TNG 1,21.0,42,2,1,1,13A,0.5
,Hui Tak Cheung,Greenfield,21.0,21,1,1,0,13A,1.0
,Lai Kid Ying,Physical Chess 4,21.0,21,1,1,0,13A,1.0
,Tse Ray,Royal Hong Kong Yacht Club Div 13,20.0,60,3,2,1,13A,0.6666666666666666
,Lai Yiu Wa,Greenfield,20.0,60,3,2,1,13A,0.6666666666666666
,Leung Hok Sum,Squashathon PLZ,19.5,78,4,3,1,13A,0.75
,Leung Ka Luen Wilson,Squashathon PLZ,19.5,78,4,2,2,13A,0.5
,Dogra Vijendra Singh Balbirsing,North District Sports Association 2,18.0,72,4,4,0,13A,1.0
,Wai Veronica Chi Man,Star River 3,18.0,54,3,3,0,13A,1.0
,Wan Yiu Hong,Physical Chess 4,18.0,18,1,1,0,13A,1.0
,Hung Wai Chun,TNG 1,18.0,36,2,1,1,13A,0.5
,Koon Ting Kong,TNG 2,18.0,18,1,1,0,13A,1.0
,Chan Siu Yuen,Royal Hong Kong Yacht Club Div 13,18.0,18,1,1,0,13A,1.0
,Zhang Ruitao,Bravo D13,17.0,51,3,2,1,13A,0.6666666666666666
