Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Ward Andrew,30509.0,Hong Kong Football Club M1B,Chiu Raymond Shung Hei,25313.0,Hong Kong Cricket Club M1A,30/10/2025,Hong Kong Football Club,1,3-2,Win,Home
Chiu Raymond Shung Hei,25313.0,Hong Kong Cricket Club M1A,Ward Andrew,30509.0,Hong Kong Football Club M1B,30/10/2025,Hong Kong Football Club,1,2-3,Loss,Away
Reyes Diego,35547.0,Hong Kong Football Club M1B,West Steven,28550.0,Hong Kong Cricket Club M1A,30/10/2025,Hong Kong Football Club,2,2-3,Loss,Home
West Steven,28550.0,Hong Kong Cricket Club M1A,Reyes Diego,35547.0,Hong Kong Football Club M1B,30/10/2025,Hong Kong Football Club,2,3-2,Win,Away
Tulloch Gillem,,Hong Kong Football Club M1B,Gray Jonathan,32271.0,Hong Kong Cricket Club M1A,30/10/2025,Hong Kong Football Club,3,3-0,Win,Home
Gray Jonathan,32271.0,Hong Kong Cricket Club M1A,Tulloch Gillem,,Hong Kong Football Club M1B,30/10/2025,Hong Kong Football Club,3,0-3,Loss,Away
Leung Shiu Moon,30690.0,Squashathon M+,Salahuddin,33374.0,Hong Kong Cricket Club M1B,30/10/2025,Masters - Cornwall Street Squash Centre,1,1-3,Loss,Home
Salahuddin,33374.0,Hong Kong Cricket Club M1B,Leung Shiu Moon,30690.0,Squashathon M+,30/10/2025,Masters - Cornwall Street Squash Centre,1,3-1,Win,Away
Ng Tsz Chun,31310.0,Squashathon M+,Unknown,,Hong Kong Cricket Club M1B,30/10/2025,Masters - Cornwall Street Squash Centre,2,CR,Win,Home
Unknown,,Hong Kong Cricket Club M1B,Ng Tsz Chun,31310.0,Squashathon M+,30/10/2025,Masters - Cornwall Street Squash Centre,2,CR,Loss,Away
Lam Yan Kiu,33643.0,Squashathon M+,Unknown,,Hong Kong Cricket Club M1B,30/10/2025,Masters - Cornwall Street Squash Centre,3,CR,Win,Home
Unknown,,Hong Kong Cricket Club M1B,Lam Yan Kiu,33643.0,Squashathon M+,30/10/2025,Masters - Cornwall Street Squash Centre,3,CR,Loss,Away
