Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Ho Chun Lok,33910.0,Smart Squash 2,Unknown,,NEXUS 3,31/10/2025,Cornwall Street Squash Centre,1,CR,Win,Home
Unknown,,NEXUS 3,Ho Chun Lok,33910.0,Smart Squash 2,31/10/2025,Cornwall Street Squash Centre,1,CR,Loss,Away
Ho Chun Yin,34448.0,Smart Squash 2,Unknown,,NEXUS 3,31/10/2025,Cornwall Street Squash Centre,2,CR,Win,Home
Unknown,,NEXUS 3,Ho Chun Yin,34448.0,Smart Squash 2,31/10/2025,Cornwall Street Squash Centre,2,CR,Loss,Away
Li Siu Ting,34636.0,Smart Squash 2,Unknown,,NEXUS 3,31/10/2025,Cornwall Street Squash Centre,3,CR,Win,Home
Unknown,,NEXUS 3,Li Siu Ting,34636.0,Smart Squash 2,31/10/2025,Cornwall Street Squash Centre,3,CR,Loss,Away
Lai Chak Hin,34691.0,Smart Squash 2,Unknown,,NEXUS 3,31/10/2025,Cornwall Street Squash Centre,4,CR,Win,Home
Unknown,,NEXUS 3,Lai Chak Hin,34691.0,Smart Squash 2,31/10/2025,Cornwall Street Squash Centre,4,CR,Loss,Away
Cheng Chung Yan,34584.0,Smart Squash 2,Unknown,,NEXUS 3,31/10/2025,Cornwall Street Squash Centre,5,CR,Win,Home
Unknown,,NEXUS 3,Cheng Chung Yan,34584.0,Smart Squash 2,31/10/2025,Cornwall Street Squash Centre,5,CR,Loss,Away
Luk Argen,33968.0,Vitality Squash 2,Lau Sai Kit Ethan,34698.0,i-Mask Advance Squash Club 7,31/10/2025,HK Squash Centre,1,3-2,Win,Home
Lau Sai Kit Ethan,34698.0,i-Mask Advance Squash Club 7,Luk Argen,33968.0,Vitality Squash 2,31/10/2025,HK Squash Centre,1,2-3,Loss,Away
Sun Jacob Jia-Wei,33589.0,Vitality Squash 2,Lam Tsz Wang,34660.0,i-Mask Advance Squash Club 7,31/10/2025,HK Squash Centre,2,1-3,Loss,Home
Lam Tsz Wang,34660.0,i-Mask Advance Squash Club 7,Sun Jacob Jia-Wei,33589.0,Vitality Squash 2,31/10/2025,HK Squash Centre,2,3-1,Win,Away
Cheng King Leung,34180.0,Vitality Squash 2,Hon Wai Lam,32183.0,i-Mask Advance Squash Club 7,31/10/2025,HK Squash Centre,3,3-0,Win,Home
Hon Wai Lam,32183.0,i-Mask Advance Squash Club 7,Cheng King Leung,34180.0,Vitality Squash 2,31/10/2025,HK Squash Centre,3,0-3,Loss,Away
Yoo Soo Min,35390.0,Vitality Squash 2,Poon Yik Fan,34315.0,i-Mask Advance Squash Club 7,31/10/2025,HK Squash Centre,4,0-3,Loss,Home
Poon Yik Fan,34315.0,i-Mask Advance Squash Club 7,Yoo Soo Min,35390.0,Vitality Squash 2,31/10/2025,HK Squash Centre,4,3-0,Win,Away
Unknown,,Vitality Squash 2,Lam Tsz Ching,34579.0,i-Mask Advance Squash Club 7,31/10/2025,HK Squash Centre,5,CR,Loss,Home
Lam Tsz Ching,34579.0,i-Mask Advance Squash Club 7,Unknown,,Vitality Squash 2,31/10/2025,HK Squash Centre,5,CR,Win,Away
Lee Nok Tin,34214.0,JSA 1,Chen Alexander Kelin,34224.0,i-Mask Advance Squash Club 6,31/10/2025,HK Squash Centre,1,3-0,Win,Home
Chen Alexander Kelin,34224.0,i-Mask Advance Squash Club 6,Lee Nok Tin,34214.0,JSA 1,31/10/2025,HK Squash Centre,1,0-3,Loss,Away
Wong Darren,33893.0,JSA 1,Au Pak Yin,34047.0,i-Mask Advance Squash Club 6,31/10/2025,HK Squash Centre,2,3-1,Win,Home
Au Pak Yin,34047.0,i-Mask Advance Squash Club 6,Wong Darren,33893.0,JSA 1,31/10/2025,HK Squash Centre,2,1-3,Loss,Away
Tsang Chi Him,34370.0,JSA 1,Yu Bella,35352.0,i-Mask Advance Squash Club 6,31/10/2025,HK Squash Centre,3,0-3,Loss,Home
Yu Bella,35352.0,i-Mask Advance Squash Club 6,Tsang Chi Him,34370.0,JSA 1,31/10/2025,HK Squash Centre,3,3-0,Win,Away
To Lut Ting,34602.0,JSA 1,Lin Hei Chi Amber,34048.0,i-Mask Advance Squash Club 6,31/10/2025,HK Squash Centre,4,2-3,Loss,Home
Lin Hei Chi Amber,34048.0,i-Mask Advance Squash Club 6,To Lut Ting,34602.0,JSA 1,31/10/2025,HK Squash Centre,4,3-2,Win,Away
Unknown,,JSA 1,Chu Nathan Yian Zhe,34593.0,i-Mask Advance Squash Club 6,31/10/2025,HK Squash Centre,5,CR,Loss,Home
