Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Fung Ching Hei,30881,Hong Kong Football Club L1,Tse Toby Yee Lam,31163,Kowloon Cricket Club L1A,18/12/2025,Hong Kong Football Club,1,0-3,Loss,Home
Tse Toby Yee Lam,31163,Kowloon Cricket Club L1A,Fung Ching Hei,30881,Hong Kong Football Club L1,18/12/2025,Hong Kong Football Club,1,3-0,Win,Away
Tang Helen,32404,Hong Kong Football Club L1,Lam Po Ying,31022,Kowloon Cricket Club L1A,18/12/2025,Hong Kong Football Club,2,3-0,Win,Home
Lam Po Ying,31022,Kowloon Cricket Club L1A,Tang Helen,32404,Hong Kong Football Club L1,18/12/2025,Hong Kong Football Club,2,0-3,Loss,Away
Chiu Hau Ching,33483,Hong Kong Football Club L1,Liu Tsz Ling,28123,Kowloon Cricket Club L1A,18/12/2025,Hong Kong Football Club,3,0-3,Loss,Home
Liu Tsz Ling,28123,Kowloon Cricket Club L1A,Chiu Hau Ching,33483,Hong Kong Football Club L1,18/12/2025,Hong Kong Football Club,3,3-0,Win,Away
Tong Tsz Wing,27291,Kowloon Cricket Club L1B,Wong Kirstie Po Yui,30423,Hong Kong Cricket Club L1,18/12/2025,Kowloon Cricket Club,1,1-3,Loss,Home
Wong Kirstie Po Yui,30423,Hong Kong Cricket Club L1,Tong Tsz Wing,27291,Kowloon Cricket Club L1B,18/12/2025,Kowloon Cricket Club,1,3-1,Win,Away
Kwong Ena,32077,Kowloon Cricket Club L1B,Wai Sze Wing,31176,Hong Kong Cricket Club L1,18/12/2025,Kowloon Cricket Club,2,3-0,Win,Home
Wai Sze Wing,31176,Hong Kong Cricket Club L1,Kwong Ena,32077,Kowloon Cricket Club L1B,18/12/2025,Kowloon Cricket Club,2,0-3,Loss,Away
Cheung Tsz Ching,32309,Kowloon Cricket Club L1B,Lo Pui Yin Chloe,32618,Hong Kong Cricket Club L1,18/12/2025,Kowloon Cricket Club,3,3-0,Win,Home
Lo Pui Yin Chloe,32618,Hong Kong Cricket Club L1,Cheung Tsz Ching,32309,Kowloon Cricket Club L1B,18/12/2025,Kowloon Cricket Club,3,0-3,Loss,Away
