Order,Player,HKS No.,Ranking,Points,Team
1,O'Dell Alex,32512,2,23.45,Hong Kong Cricket Club M3
2,Madden Hugh,30859,8,20.4,Hong Kong Cricket Club M3
3,Chan Peter Sun Hong,30182,4,21.69,Hong Kong Cricket Club M3
4,Elson Erol,31586,0,0.0,Hong Kong Cricket Club M3
5,Hewitt David,30615,35,11.5,Hong Kong Cricket Club M3
7,To Alva Yu Hung,16721,49,8.33,Hong Kong Cricket Club M3
8,Burden Andrew,29256,0,0.0,Hong Kong Cricket Club M3
9,Evans Christopher,32552,23,16.0,Hong Kong Cricket Club M3
10,Adams David,27878,55,6.0,Hong Kong Cricket Club M3
11,Cooke Simon,23964,41,10.8,Hong Kong Cricket Club M3
12,Collis Richard,30253,39,10.88,Hong Kong Cricket Club M3
13,Ellis Steve,30231,0,3.0,Hong Kong Cricket Club M3
14,Ytterdal Steel,29821,0,3.75,Hong Kong Cricket Club M3
15,Kam Alex Kwong Fai,28969,0,0.0,Hong Kong Cricket Club M3
2,Osmund James,31485,3,21.9,Hong Kong Football Club M3A
4,Kirpalani Arun,22872,26,13.8,Hong Kong Football Club M3A
5,Chew Fook Aun,25201,0,18.0,Hong Kong Football Club M3A
6,Pahlman Kari,31188,24,15.86,Hong Kong Football Club M3A
7,Harjani Vinod,29649,47,9.5,Hong Kong Football Club M3A
9,Gollop Stephen,26674,42,10.62,Hong Kong Football Club M3A
10,Jones Robert F.,27122,43,10.5,Hong Kong Football Club M3A
11,Murray David,27253,52,6.64,Hong Kong Football Club M3A
12,McAlinden Barry,31607,0,5.25,Hong Kong Football Club M3A
13,Laracy Damien,31512,0,6.0,Hong Kong Football Club M3A
14,Williams Richard,29816,0,0.0,Hong Kong Football Club M3A
15,Scrouther Martin,28640,0,0.0,Hong Kong Football Club M3A
1,Shringla Suberna,28082,7,20.62,Hong Kong Football Club M3B
2,Rafee Azhar,30546,12,18.0,Hong Kong Football Club M3B
3,Hakli Jukka,30118,9,19.67,Hong Kong Football Club M3B
4,Mulchand Rajesh,30396,20,16.25,Hong Kong Football Club M3B
5,Squires Mark,30124,22,16.15,Hong Kong Football Club M3B
6,Tsang Michael,27529,45,10.29,Hong Kong Football Club M3B
7,Organ Nick,31510,51,7.0,Hong Kong Football Club M3B
8,Li Charles Tak Kwong,25322,53,6.43,Hong Kong Football Club M3B
9,Sutcliffe Mark,31511,0,0.0,Hong Kong Football Club M3B
10,Teng Fredric,31138,0,10.5,Hong Kong Football Club M3B
11,Steffensen Nigel,31605,0,12.75,Hong Kong Football Club M3B
12,Roberts Neil,27552,0,0.0,Hong Kong Football Club M3B
1,Chiu Vincent Man Shun,13037,13,17.62,JAWS Master
3,Dan John Kai Yiu,30390,27,13.09,JAWS Master
4,Wong Alex Siu Ming,30388,36,11.25,JAWS Master
5,Mak Karl Ming Lok,12604,33,11.75,JAWS Master
6,Sih Peter Wai Hang,30387,50,8.0,JAWS Master
7,Chan Norman Tak Lam,27936,0,8.0,JAWS Master
8,Lam Kang Tim Dylan,32137,57,4.5,JAWS Master
9,Szeto Stephen Sai Hoi,11586,58,1.0,JAWS Master
10,Tong Jacinto Man Leung,4085,0,0.0,JAWS Master
1,Clayton Andrew,32626,1,25.09,Sovereign Group LRC M3
2,Madhok Rajat,31780,5,21.0,Sovereign Group LRC M3
3,Padgaonkar Ashwin,30116,17,16.75,Sovereign Group LRC M3
4,Olsen Sven,32493,10,18.8,Sovereign Group LRC M3
5,Weatherall Roland,27780,15,17.18,Sovereign Group LRC M3
6,Bilton Howard,24148,28,13.0,Sovereign Group LRC M3
7,Halder Graeme,31933,31,12.27,Sovereign Group LRC M3
8,Cho Albert,30076,0,10.5,Sovereign Group LRC M3
9,Shahani Dilip,22008,37,11.0,Sovereign Group LRC M3
10,Sze Morgan,30823,0,2.0,Sovereign Group LRC M3
11,Sackett Eleanor,11812,56,5.4,Sovereign Group LRC M3
12,Botsford Christopher,28240,0,0.0,Sovereign Group LRC M3
13,Goetz Roger,32810,0,0.0,Sovereign Group LRC M3
2,Shum Hin Yeung Almond,23204,14,17.4,The Hong Kong Jockey Club
3,Wong John Ying Man,20638,6,20.62,The Hong Kong Jockey Club
4,Hsu Marvin,22729,25,14.14,The Hong Kong Jockey Club
5,Woo Heng Che Stephen,29998,21,16.2,The Hong Kong Jockey Club
6,Ko Cecil,22999,29,12.82,The Hong Kong Jockey Club
7,Ho Wai Ying,27451,38,11.0,The Hong Kong Jockey Club
8,Tong Franco Sui Lun,23088,34,11.57,The Hong Kong Jockey Club
9,Ip Kenny Lau Chuen,8731,43,10.5,The Hong Kong Jockey Club
10,Dong Ka Chung Jacky,21062,40,10.88,The Hong Kong Jockey Club
11,Chung Kenneth Pui Kong,5943,54,6.0,The Hong Kong Jockey Club
12,Tyen Cedric Kwong Hui,4194,0,0.0,The Hong Kong Jockey Club
1,* Poon Victor King Him,28551,16,17.14,USRC M3
2,Leung Chung Yin,30467,19,16.38,USRC M3
3,Yuen Kermit Ka Fai,15427,18,16.67,USRC M3
4,Lavigne Francis,29556,0,9.0,USRC M3
5,Leung Chi Wang Christopher,16145,11,18.64,USRC M3
6,Cheung Peter Tat Kei,30389,48,8.57,USRC M3
7,Parker Ross,27537,32,12.0,USRC M3
8,Houstoun Iain,29268,30,12.33,USRC M3
9,Lai Kwok Wai Wilfred,25178,46,10.25,USRC M3
10,Ansar Mohammad,21001,0,7.0,USRC M3
11,Bryceland Alexander,27847,0,0.0,USRC M3
12,Ng Coleman Shung Ching,11000,0,0.0,USRC M3
13,Tilbrook Nicolas,27086,0,0.0,USRC M3
14,Pearce Les,9306,0,0.0,USRC M3
