Order,Player,HKS No.,Ranking,Points,Team
1,Tsui Marcus Chi Hung,18863,5,19.71,ALPHA CUHK 1
2,Lin Chun Wah,29885,9,18.0,ALPHA CUHK 1
3,Tam Kal Wai,28281,16,14.68,ALPHA CUHK 1
4,Leung C Yee,31840,0,5.0,ALPHA CUHK 1
5,Lau Li Lap,28140,35,7.5,ALPHA CUHK 1
6,Chan Kin Pong James,30660,41,2.62,ALPHA CUHK 1
7,Leung Ka Lau,19059,39,4.15,ALPHA CUHK 1
8,Ho Ricky Wai Ki,20841,37,4.5,ALPHA CUHK 1
1,Gates Stuart,32455,3,21.3,Hong Kong Football Club 9
2,Cross David,28751,4,20.18,Hong Kong Football Club 9
3,Zimmermann Michael,32235,7,19.06,Hong Kong Football Club 9
4,Lo Kenneth Kin Cheung,28913,11,16.62,Hong Kong Football Club 9
5,Osmund James,31485,17,14.4,Hong Kong Football Club 9
6,Hakli Jukka,30118,12,15.75,Hong Kong Football Club 9
7,Squires Mark,30124,27,10.8,Hong Kong Football Club 9
8,Thompson John,29507,13,15.6,Hong Kong Football Club 9
9,Padgaonkar Ashwin,30116,0,11.25,Hong Kong Football Club 9
1,Chu Ho Yin,29583,1,26.68,i-MASK Advance Squash Club 6
2,Yu * Kwok Chun,28275,0,18.0,i-MASK Advance Squash Club 6
3,Chow Hester Yuk Ting,29479,2,22.11,i-MASK Advance Squash Club 6
5,Leung Ricky Chung Yin,23509,6,19.07,i-MASK Advance Squash Club 6
6,Yu John Kwong Chong,24245,21,12.6,i-MASK Advance Squash Club 6
7,Ng Kevin Tin Pau,22807,20,12.86,i-MASK Advance Squash Club 6
8,Lee Winston Kim Wa,26219,31,9.67,i-MASK Advance Squash Club 6
9,Tsui Edmond Kin On,23512,0,12.0,i-MASK Advance Squash Club 6
10,Tse Percy Cheung Ka,25028,0,0.0,i-MASK Advance Squash Club 6
1,Busteed Alex,31428,10,17.79,Revolution
2,Wong Man Tsun Geoffrey,31854,18,14.0,Revolution
3,Ternes Daniel,27058,14,15.46,Revolution
4,Jessop David,27054,23,12.46,Revolution
5,Robinson Kieran,32923,0,0.0,Revolution
6,Scheepers Bradley,32491,29,10.38,Revolution
7,Sinclair Martin,28679,33,8.14,Revolution
8,Van Meerendonk David,32595,36,5.73,Revolution
9,Gordon Sebastian,32857,0,6.0,Revolution
10,Brigoli Michael,31812,0,0.0,Revolution
11,Rollinson Gary,31470,0,5.0,Revolution
12,Kahn Hetrakul,31546,0,0.0,Revolution
2,Li Shun Yiu,27277,8,18.33,Star River 1
3,Kan Wai Ho,24607,15,15.33,Star River 1
4,Au Jimmy Chun Yin,28228,34,8.0,Star River 1
5,To Kai Kong,27190,24,12.3,Star River 1
6,Wong Chi Fai,25155,32,8.79,Star River 1
7,Wong Ip Hing Paul,24294,26,11.33,Star River 1
8,Poon Patrick Lai Keung,23444,40,4.0,Star River 1
1,Lau Eric Chi Wai,27886,19,13.5,Twister 1
2,Tsui Terence Hing Tai,23534,0,10.0,Twister 1
3,Wong Ken Tat Tai,27882,22,12.53,Twister 1
4,Au Chi Keung,23596,30,10.31,Twister 1
5,Mo Peter Pui Hong,25116,25,11.67,Twister 1
7,Sze To Shiu Keung,27376,38,4.29,Twister 1
8,Wagh Ashwin,29797,28,10.71,Twister 1
