Order,Player,HKS No.,Ranking,Points,Team
1,Yip Tsz Fung,28146,3,22.5,Food Angel
2,Leung Henry Chi Hin,28706,4,22.15,Food Angel
3,Chan Linclon Wui Ki,30211,12,15.23,Food Angel
4,Khan Faheem,21229,14,14.4,Food Angel
1,^ Lee Max Ho Yin,27346,1,24.86,Hong Kong Football Club 1
2,Lau Tsz Kwan,28722,8,17.0,Hong Kong Football Club 1
3,Willemse Rudi,32518,10,16.2,Hong Kong Football Club 1
1,Au Leo Chun Ming,27547,2,24.0,Perrier Sergio Tacchini KCC 1
2,Lo Chris Cheuk Hin,28838,7,17.4,Perrier Sergio Tacchini KCC 1
3,Lai Matthew Cheuk Nam,29684,6,18.0,Perrier Sergio Tacchini KCC 1
1,Wong Chi Him,28658,5,21.64,Young Player 1
2,Kwong Anson Yu Shun,24673,9,16.5,Young Player 1
3,Au Annie Wing Chi,27546,15,12.75,Young Player 1
1,Tang Ming Hong,28463,11,15.55,Young Player 2
2,Wong Hon Fung,27413,13,14.77,Young Player 2
3,Chan Joey Ho Ling,26290,16,10.12,Young Player 2
