Order,Player,HKS No.,Ranking,Points,Team
1,Tsui Marcus Chi Hung,18863,3,24.0,Alpha CUHK MASTER
2,Lin Chun Wah,29885,2,24.27,Alpha CUHK MASTER
3,Leung Ka Lau,19059,28,13.8,Alpha CUHK MASTER
5,Lee Dominic Ho Chi,13326,24,15.25,Alpha CUHK MASTER
6,Liu Hing Wing,17456,18,16.8,Alpha CUHK MASTER
7,Lam Francis Fu Yuen,25420,0,17.25,Alpha CUHK MASTER
8,Ho Ricky Wai Ki,20841,0,18.0,Alpha CUHK MASTER
10,Tsang Ricky Wai Kit,29386,0,13.5,Alpha CUHK MASTER
11,Luk Thomas Yun Tong,23978,37,11.67,Alpha CUHK MASTER
12,Tam Benny Pit Shing,18543,0,3.0,Alpha CUHK MASTER
13,Ha Henry Kam Bo,19665,0,15.0,Alpha CUHK MASTER
14,Tam Stephen Wai Sing,19751,0,0.0,Alpha CUHK MASTER
15,Chiu Winston Dah Ming,29181,0,0.0,Alpha CUHK MASTER
1,Martin Timothy,26166,10,19.5,Bolton
2,Sullivan Andrew,26976,29,13.62,Bolton
3,Wilby John,28579,0,23.0,Bolton
4,Wright Martin,29202,36,12.0,Bolton
5,Glover Stephen,28580,0,10.5,Bolton
6,Burley Christopher,20693,0,4.5,Bolton
7,Pawlyn Ben,29225,47,9.9,Bolton
8,Healy Richard,30272,53,8.62,Bolton
9,Niehorster James,29617,0,0.0,Bolton
10,Hughes Trevor,28593,64,3.38,Bolton
11,Drake William,17979,59,4.2,Bolton
12,Adcock Barry,17818,65,0.6,Bolton
1,Bidal Jay,32927,1,24.46,Gloma
2,Tong Chi On,19166,7,21.0,Gloma
3,So Anthony Fuk Chi,22679,9,19.71,Gloma
4,Yam Ken Luen Kai,24703,19,16.5,Gloma
6,Tong Roden Man Lung,25512,0,16.5,Gloma
7,Chan Kei Tat,29421,11,19.12,Gloma
9,Ku Ken,31927,0,15.0,Gloma
10,Yu Chi Keung,23608,0,0.0,Gloma
11,Cheung Ken Wai Luen,31177,0,13.5,Gloma
12,Tsang Timmy Kwok Tim,30269,51,9.33,Gloma
13,Yuen Amos Wing Keung,14217,0,0.0,Gloma
14,Cheung Kee Wing,25181,0,12.75,Gloma
15,Lee Tom Bo Yuen,27985,58,4.5,Gloma
1,Bernard Edwin,29927,23,15.46,Hong Kong Cricket Club Young Masters
2,Swarbrick Andrew,29518,8,19.75,Hong Kong Cricket Club Young Masters
3,Sutherland Donald,13823,20,16.15,Hong Kong Cricket Club Young Masters
4,Chang Sean Pey,32223,14,18.38,Hong Kong Cricket Club Young Masters
5,Davies Simon,26493,0,4.5,Hong Kong Cricket Club Young Masters
6,Smith Robert,11930,35,12.0,Hong Kong Cricket Club Young Masters
7,Bradbury Adrian,25380,30,13.0,Hong Kong Cricket Club Young Masters
8,Zimmermann Lorenz,30184,44,10.2,Hong Kong Cricket Club Young Masters
9,Vera Henry,30779,56,7.0,Hong Kong Cricket Club Young Masters
10,O'Neill Glenn,29446,0,0.0,Hong Kong Cricket Club Young Masters
11,Peters Vivien,32224,0,0.0,Hong Kong Cricket Club Young Masters
12,Guest Claire,30514,0,0.0,Hong Kong Cricket Club Young Masters
1,Ho Kwan Lun,28186,15,17.62,Hong Kong Football Club M4
3,Wong William Wai Ming,15273,12,18.43,Hong Kong Football Club M4
4,Duncombe Emma,31829,0,16.5,Hong Kong Football Club M4
5,Ng Simon Chi Ming,6025,49,9.75,Hong Kong Football Club M4
6,Wong Javy Ki Ling,26016,0,18.0,Hong Kong Football Club M4
6,Sutcliffe Rachel,31259,0,18.0,Hong Kong Football Club M4
7,Thind Harry,32521,0,0.0,Hong Kong Football Club M4
8,Fong Kong Raymond,23694,41,10.88,Hong Kong Football Club M4
9,Matharu Channi,26276,43,10.5,Hong Kong Football Club M4
10,Sung Iris,22099,54,8.1,Hong Kong Football Club M4
11,Chau Phil,32598,60,4.2,Hong Kong Football Club M4
12,Lam Wai Ming,5239,55,7.2,Hong Kong Football Club M4
13,Cheng Chung Wing Raymond,25367,0,0.0,Hong Kong Football Club M4
14,Sung Stephen,9338,52,9.0,Hong Kong Football Club M4
15,Matharu Sati,28014,0,0.0,Hong Kong Football Club M4
1,Cox Simon,28422,0,13.5,Hong Kong Club Blue
2,Brien Peter Wilhelm Hubert,31433,0,15.75,Hong Kong Club Blue
3,Collins David,17220,0,0.0,Hong Kong Club Blue
4,Milner-Barry Philip,26508,34,12.33,Hong Kong Club Blue
5,Wood Mike,28578,0,15.0,Hong Kong Club Blue
6,Buttifant Barry John,8048,40,11.33,Hong Kong Club Blue
7,Peaker Mark,28616,0,8.0,Hong Kong Club Blue
8,McLennan Justin,31202,45,10.0,Hong Kong Club Blue
9,O'Connell Eamonn,20383,57,6.86,Hong Kong Club Blue
10,Leader Roger,32439,0,11.25,Hong Kong Club Blue
11,Sakhrani Sanjay Arjan,29200,0,6.0,Hong Kong Club Blue
12,Isler Joachim,27553,0,9.0,Hong Kong Club Blue
13,Sharp William,25438,0,5.0,Hong Kong Club Blue
14,Debnam Nicholas James,28702,62,3.6,Hong Kong Club Blue
15,Williams Gareth,3716,63,3.5,Hong Kong Club Blue
2,Chan Alex Siu Kun,4263,4,22.07,Perrier Serigo Tacchini KCC M4
3,Choy Yuk Kwong Donnie,3206,5,21.92,Perrier Serigo Tacchini KCC M4
4,Kundamal Dhiraj,28381,16,17.57,Perrier Serigo Tacchini KCC M4
5,Lo Tin Yee Clement,11972,45,10.0,Perrier Serigo Tacchini KCC M4
6,Chow Mark Yu Cheuk,17782,32,12.5,Perrier Serigo Tacchini KCC M4
7,Fraser Peter,21519,22,15.5,Perrier Serigo Tacchini KCC M4
8,Hira Ajay,29648,0,15.0,Perrier Serigo Tacchini KCC M4
10,Tang Man Shing,21136,0,15.0,Perrier Serigo Tacchini KCC M4
11,Yip Kent Chi Bun,25547,0,6.0,Perrier Serigo Tacchini KCC M4
12,Tsang Wai Kit Paul,23712,31,12.86,Perrier Serigo Tacchini KCC M4
13,Tang Raymond Wai Ming,25572,0,15.0,Perrier Serigo Tacchini KCC M4
14,Wong Terbin Tung,17446,0,15.0,Perrier Serigo Tacchini KCC M4
14,Chow Richard Kam To,7659,0,0.0,Perrier Serigo Tacchini KCC M4
15,Wan Vincent Shui Tong,15990,0,0.0,Perrier Serigo Tacchini KCC M4
15,Anderson Richard,31886,0,0.0,Perrier Serigo Tacchini KCC M4
1,Stewart Angus,29277,0,21.0,Royal Hong Kong Yacht Club M4
2,Holman Sander,30244,0,19.0,Royal Hong Kong Yacht Club M4
3,Bergqvist Erik,32237,25,15.0,Royal Hong Kong Yacht Club M4
4,McAuslan Gary,25353,17,17.1,Royal Hong Kong Yacht Club M4
5,Longuepee Francis,27002,26,14.5,Royal Hong Kong Yacht Club M4
6,Cherneski Elliott,31768,0,15.0,Royal Hong Kong Yacht Club M4
7,Bidlake James,28076,0,9.0,Royal Hong Kong Yacht Club M4
8,Kennel Yannick,30443,48,9.86,Royal Hong Kong Yacht Club M4
9,Tse Ray,28736,33,12.5,Royal Hong Kong Yacht Club M4
10,Levy Andrew,32924,39,11.57,Royal Hong Kong Yacht Club M4
11,Dunn Roger Turner,31494,38,11.67,Royal Hong Kong Yacht Club M4
11,Iannazzo Angelo,29056,0,5.0,Royal Hong Kong Yacht Club M4
