Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Unknown,Young Player 2,Chan Linclon Wui Ki,Kowloon Cricket Club 2,24/02/2025,HK Squash Centre,1,1-3,Loss,Home
Chan Linclon Wui Ki,Kowloon Cricket Club 2,Unknown,Young Player 2,24/02/2025,HK Squash Centre,1,3-1,Win,Away
Unknown,Young Player 2,Wong Wing Kuen,Kowloon Cricket Club 2,24/02/2025,HK Squash Centre,2,0-3,Loss,Home
Wong Wing Kuen,Kowloon Cricket Club 2,Unknown,Young Player 2,24/02/2025,HK Squash Centre,2,3-0,Win,Away
Unknown,Young Player 2,Law Yat Long,Kowloon Cricket Club 2,24/02/2025,HK Squash Centre,3,3-2,Win,Home
Law Yat Long,Kowloon Cricket Club 2,Unknown,Young Player 2,24/02/2025,HK Squash Centre,3,2-3,Loss,Away
Unknown,Young Player 2,Ng Ka Tsun Derek,Kowloon Cricket Club 2,24/02/2025,HK Squash Centre,4,3-0,Win,Home
Ng Ka Tsun Derek,Kowloon Cricket Club 2,Unknown,Young Player 2,24/02/2025,HK Squash Centre,4,0-3,Loss,Away
Lau Dick Siu Wai,Hong Kong Football Club 2B,Ho Tomato Tze Lok,Hong Kong Football Club 2A,24/02/2025,Hong Kong Football Club,1,1-3,Loss,Home
Ho Tomato Tze Lok,Hong Kong Football Club 2A,Lau Dick Siu Wai,Hong Kong Football Club 2B,24/02/2025,Hong Kong Football Club,1,3-1,Win,Away
Chan Shui Lun Wilson,Hong Kong Football Club 2B,Cheng Justin Hong-Chen,Hong Kong Football Club 2A,24/02/2025,Hong Kong Football Club,2,0-3,Loss,Home
Cheng Justin Hong-Chen,Hong Kong Football Club 2A,Chan Shui Lun Wilson,Hong Kong Football Club 2B,24/02/2025,Hong Kong Football Club,2,3-0,Win,Away
Lee Tin Hang,Hong Kong Football Club 2B,Unknown,Hong Kong Football Club 2A,24/02/2025,Hong Kong Football Club,3,2-3,Loss,Home
Unknown,Hong Kong Football Club 2A,Lee Tin Hang,Hong Kong Football Club 2B,24/02/2025,Hong Kong Football Club,3,3-2,Win,Away
Ma Tsz Hei,Hong Kong Football Club 2B,Unknown,Hong Kong Football Club 2A,24/02/2025,Hong Kong Football Club,4,3-2,Win,Home
Unknown,Hong Kong Football Club 2A,Ma Tsz Hei,Hong Kong Football Club 2B,24/02/2025,Hong Kong Football Club,4,2-3,Loss,Away
