Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Ho Chi Hung Eric,MERCURY,Yiu Sai Ngoi,LONGVIEW,03/01/2025,HK Squash Centre,1,0-3,Loss,Home
Yiu Sai Ngoi,LONGVIEW,Ho Chi Hung Eric,MERCURY,03/01/2025,HK Squash Centre,1,3-0,Win,Away
Siu Chen Dong,MERCURY,Gaffney Noel Patrick,LONGVIEW,03/01/2025,HK Squash Centre,2,3-0,Win,Home
Gaffney Noel Patrick,LONGVIEW,Siu Chen Dong,MERCURY,03/01/2025,HK Squash Centre,2,0-3,Loss,Away
Dissanayaka Waruna Lakmal,MERCURY,Li Ivan Chun Wing,LONGVIEW,03/01/2025,HK Squash Centre,3,0-3,Loss,Home
Li Ivan Chun Wing,LONGVIEW,Dissanayaka Waruna Lakmal,MERCURY,03/01/2025,HK Squash Centre,3,3-0,Win,Away
Chiu Ka Yin,MERCURY,Yu Ming Chi,LONGVIEW,03/01/2025,HK Squash Centre,4,3-0,Win,Home
Yu Ming Chi,LONGVIEW,Chiu Ka Yin,MERCURY,03/01/2025,HK Squash Centre,4,0-3,Loss,Away
Tse Winky Wing Kee,MERCURY,Ho Hok Leung,LONGVIEW,03/01/2025,HK Squash Centre,5,3-0,Win,Home
Ho Hok Leung,LONGVIEW,Tse Winky Wing Kee,MERCURY,03/01/2025,HK Squash Centre,5,0-3,Loss,Away
Cheung Tsz Long,Vitality Squash 2,Su Heng Man,Dynamos Squash,03/01/2025,HK Squash Centre,1,0-3,Loss,Home
Su Heng Man,Dynamos Squash,Cheung Tsz Long,Vitality Squash 2,03/01/2025,HK Squash Centre,1,3-0,Win,Away
Hui Cheuk Him Brody,Vitality Squash 2,Cheong Wan Seng,Dynamos Squash,03/01/2025,HK Squash Centre,2,0-3,Loss,Home
Cheong Wan Seng,Dynamos Squash,Hui Cheuk Him Brody,Vitality Squash 2,03/01/2025,HK Squash Centre,2,3-0,Win,Away
Wong Adrian Preston,Vitality Squash 2,Leong Chin Han,Dynamos Squash,03/01/2025,HK Squash Centre,3,1-3,Loss,Home
Leong Chin Han,Dynamos Squash,Wong Adrian Preston,Vitality Squash 2,03/01/2025,HK Squash Centre,3,3-1,Win,Away
Unknown,Vitality Squash 2,Liu Edmund Chi Fai,Dynamos Squash,03/01/2025,HK Squash Centre,4,CR,Loss,Home
Liu Edmund Chi Fai,Dynamos Squash,Unknown,Vitality Squash 2,03/01/2025,HK Squash Centre,4,CR,Win,Away
Unknown,Vitality Squash 2,Ng Cheuk Hin,Dynamos Squash,03/01/2025,HK Squash Centre,5,CR,Loss,Home
Ng Cheuk Hin,Dynamos Squash,Unknown,Vitality Squash 2,03/01/2025,HK Squash Centre,5,CR,Win,Away
Unknown,Happy Squash 3,Lo Yan Yiu,X-Alpha 4,03/01/2025,Tsing Yi Sports Centre,1,CR,Loss,Home
Lo Yan Yiu,X-Alpha 4,Unknown,Happy Squash 3,03/01/2025,Tsing Yi Sports Centre,1,CR,Win,Away
Unknown,Happy Squash 3,Tse Ka Chun,X-Alpha 4,03/01/2025,Tsing Yi Sports Centre,2,CR,Loss,Home
Tse Ka Chun,X-Alpha 4,Unknown,Happy Squash 3,03/01/2025,Tsing Yi Sports Centre,2,CR,Win,Away
Unknown,Happy Squash 3,Mo Shing Tsang,X-Alpha 4,03/01/2025,Tsing Yi Sports Centre,3,CR,Loss,Home
Mo Shing Tsang,X-Alpha 4,Unknown,Happy Squash 3,03/01/2025,Tsing Yi Sports Centre,3,CR,Win,Away
Unknown,Happy Squash 3,Pan Ka Hei,X-Alpha 4,03/01/2025,Tsing Yi Sports Centre,4,CR,Loss,Home
Pan Ka Hei,X-Alpha 4,Unknown,Happy Squash 3,03/01/2025,Tsing Yi Sports Centre,4,CR,Win,Away
Unknown,Happy Squash 3,Li Yuen Man,X-Alpha 4,03/01/2025,Tsing Yi Sports Centre,5,CR,Loss,Home
Li Yuen Man,X-Alpha 4,Unknown,Happy Squash 3,03/01/2025,Tsing Yi Sports Centre,5,CR,Win,Away
Lui Parkson Bryan,Fusion Squash Club 1,Dong Bo Ang,NEXUS 3,03/01/2025,HK Squash Centre,1,0-3,Loss,Home
Dong Bo Ang,NEXUS 3,Lui Parkson Bryan,Fusion Squash Club 1,03/01/2025,HK Squash Centre,1,3-0,Win,Away
Chiu Dustin,Fusion Squash Club 1,Unknown,NEXUS 3,03/01/2025,HK Squash Centre,2,CR,Win,Home
Unknown,NEXUS 3,Chiu Dustin,Fusion Squash Club 1,03/01/2025,HK Squash Centre,2,CR,Loss,Away
Mao Junhong,Fusion Squash Club 1,Unknown,NEXUS 3,03/01/2025,HK Squash Centre,3,CR,Win,Home
Unknown,NEXUS 3,Mao Junhong,Fusion Squash Club 1,03/01/2025,HK Squash Centre,3,CR,Loss,Away
Cheung Hiu Man,Fusion Squash Club 1,Unknown,NEXUS 3,03/01/2025,HK Squash Centre,4,CR,Win,Home
Unknown,NEXUS 3,Cheung Hiu Man,Fusion Squash Club 1,03/01/2025,HK Squash Centre,4,CR,Loss,Away
Tang Ching On,Fusion Squash Club 1,Unknown,NEXUS 3,03/01/2025,HK Squash Centre,5,CR,Win,Home
Unknown,NEXUS 3,Tang Ching On,Fusion Squash Club 1,03/01/2025,HK Squash Centre,5,CR,Loss,Away
