Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Chiba Fouad,SocGen Squash,Yiu Cheuk Fung,Sha Tin 6,03/01/2025,HK Squash Centre,1,1-3,Loss,Home
Yiu Cheuk Fung,Sha Tin 6,Chiba Fouad,SocGen Squash,03/01/2025,HK Squash Centre,1,3-1,Win,Away
Rambaud- Chanoz Nicolas,SocGen Squash,Yam Tsz Hei,Sha Tin 6,03/01/2025,HK Squash Centre,2,0-3,Loss,Home
Yam Tsz Hei,Sha Tin 6,Rambaud- Chanoz Nicolas,SocGen Squash,03/01/2025,HK Squash Centre,2,3-0,Win,Away
Jain Shlok,SocGen Squash,Li Kin,Sha Tin 6,03/01/2025,HK Squash Centre,3,3-0,Win,Home
Li Kin,Sha Tin 6,Jain Shlok,SocGen Squash,03/01/2025,HK Squash Centre,3,0-3,Loss,Away
Chan Sze Wing,SocGen Squash,Chau Ka Chung,Sha Tin 6,03/01/2025,HK Squash Centre,4,3-0,Win,Home
Chau Ka Chung,Sha Tin 6,Chan Sze Wing,SocGen Squash,03/01/2025,HK Squash Centre,4,0-3,Loss,Away
Unknown,SocGen Squash,Chang Ka Hei,Sha Tin 6,03/01/2025,HK Squash Centre,5,CR,Loss,Home
Chang Ka Hei,Sha Tin 6,Unknown,SocGen Squash,03/01/2025,HK Squash Centre,5,CR,Win,Away
Liu Yang,Fusion Squash Club 2,Pong Pak Him Matthias,HKIS Div 13,03/01/2025,HK Squash Centre,1,3-0,Win,Home
Pong Pak Him Matthias,HKIS Div 13,Liu Yang,Fusion Squash Club 2,03/01/2025,HK Squash Centre,1,0-3,Loss,Away
Cheng Hiu Tung,Fusion Squash Club 2,Lui Paktong Lilian,HKIS Div 13,03/01/2025,HK Squash Centre,2,1-3,Loss,Home
Lui Paktong Lilian,HKIS Div 13,Cheng Hiu Tung,Fusion Squash Club 2,03/01/2025,HK Squash Centre,2,3-1,Win,Away
Chiu Yuet Yi,Fusion Squash Club 2,Lui Pakying Jaclyn,HKIS Div 13,03/01/2025,HK Squash Centre,3,0-3,Loss,Home
Lui Pakying Jaclyn,HKIS Div 13,Chiu Yuet Yi,Fusion Squash Club 2,03/01/2025,HK Squash Centre,3,3-0,Win,Away
Unknown,Fusion Squash Club 2,Xiang Anna,HKIS Div 13,03/01/2025,HK Squash Centre,4,CR,Loss,Home
