Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Farran Andrew,Bolton,Chiu Chi Shing,WAKO,28/11/2024,Masters - Harbour Road Sports Centre,5,1-3,Loss,Away
Brien Peter Wilhelm Hubert,Hong Kong Club Blue,Dansanghani Rahul,Hong Kong Football Club M4B,28/11/2024,HK CLUB,1,3-2,Win,Home
Dansanghani Rahul,Hong Kong Football Club M4B,Brien Peter Wilhelm Hubert,Hong Kong Club Blue,28/11/2024,HK CLUB,1,2-3,Loss,Away
McLennan Justin,Hong Kong Club Blue,Ho Kwan Lun,Hong Kong Football Club M4B,28/11/2024,HK CLUB,2,1-3,Loss,Home
Ho Kwan Lun,Hong Kong Football Club M4B,McLennan Justin,Hong Kong Club Blue,28/11/2024,HK CLUB,2,3-1,Win,Away
Kendall Charles Richard,Hong Kong Club Blue,Kwan Kay Ho Kelvin,Hong Kong Football Club M4B,28/11/2024,HK CLUB,3,0-3,Loss,Home
Kwan Kay Ho Kelvin,Hong Kong Football Club M4B,Kendall Charles Richard,Hong Kong Club Blue,28/11/2024,HK CLUB,3,3-0,Win,Away
Debnam Nicholas James,Hong Kong Club Blue,Ng Simon Chi Ming,Hong Kong Football Club M4B,28/11/2024,HK CLUB,4,2-3,Loss,Home
Ng Simon Chi Ming,Hong Kong Football Club M4B,Debnam Nicholas James,Hong Kong Club Blue,28/11/2024,HK CLUB,4,3-2,Win,Away
Buttifant Barry John,Hong Kong Club Blue,Cheng Chung Wing Raymond,Hong Kong Football Club M4B,28/11/2024,HK CLUB,5,2-3,Loss,Home
Cheng Chung Wing Raymond,Hong Kong Football Club M4B,Buttifant Barry John,Hong Kong Club Blue,28/11/2024,HK CLUB,5,3-2,Win,Away
Au Siu Fai,Hong Kong Football Club M4A,Chan Kin Hung Kit,SKCSC,28/11/2024,Hong Kong Football Club,1,3-0,Win,Home
Chan Kin Hung Kit,SKCSC,Au Siu Fai,Hong Kong Football Club M4A,28/11/2024,Hong Kong Football Club,1,0-3,Loss,Away
Ford Anthony,Hong Kong Football Club M4A,Leung Michael Yan Por,SKCSC,28/11/2024,Hong Kong Football Club,2,3-2,Win,Home
Leung Michael Yan Por,SKCSC,Ford Anthony,Hong Kong Football Club M4A,28/11/2024,Hong Kong Football Club,2,2-3,Loss,Away
Murray David,Hong Kong Football Club M4A,Wong Tony Wing Tung,SKCSC,28/11/2024,Hong Kong Football Club,3,2-3,Loss,Home
Wong Tony Wing Tung,SKCSC,Murray David,Hong Kong Football Club M4A,28/11/2024,Hong Kong Football Club,3,3-2,Win,Away
Sung Stephen,Hong Kong Football Club M4A,Chui King Yat,SKCSC,28/11/2024,Hong Kong Football Club,4,0-3,Loss,Home
Chui King Yat,SKCSC,Sung Stephen,Hong Kong Football Club M4A,28/11/2024,Hong Kong Football Club,4,3-0,Win,Away
Lam Wai Ming,Hong Kong Football Club M4A,Siu Andrew Chung Fai,SKCSC,28/11/2024,Hong Kong Football Club,5,0-3,Loss,Home
Siu Andrew Chung Fai,SKCSC,Lam Wai Ming,Hong Kong Football Club M4A,28/11/2024,Hong Kong Football Club,5,3-0,Win,Away
