Order,Player,HKS No.,Ranking,Points,Team
1,Fu Ivan Fuk Cheong,27126,40,13.8,7NT
2,Ko Sze Chai Cedric,32055,9,20.45,7NT
3,Chan Koon Yan Boris,35177,13,19.29,7NT
4,Hui Adrian Wai Hung,25636,29,15.64,7NT
5,Chan Raymond Tsan Fai,23067,30,15.27,7NT
6,Yip Nigel Wing Kei,29188,32,15.0,7NT
7,Tang Terry Kin Ming,26179,46,12.38,7NT
8,Man Hok Him,32057,0,9.0,7NT
9,Wong Ka Hei,32054,0,8.25,7NT
10,Yung Kai Sing,32148,55,10.71,7NT
11,Yeung Samuel Albert,32056,0,3.0,7NT
12,Lui Danny Wai Kit,15150,0,3.0,7NT
1,Lin Chun Wah,29885,2,24.94,Alpha CUHK
2,Mok Sui Kei,22983,24,16.64,Alpha CUHK
3,Leung Ka Lau,19059,31,15.0,Alpha CUHK
4,Lai Tsz Pang,35425,28,15.86,Alpha CUHK
5,Lee Dominic Ho Chi,13326,38,14.14,Alpha CUHK
6,Lau Chi Wai,27682,42,13.33,Alpha CUHK
7,Lam Francis Fu Yuen,25420,0,0.0,Alpha CUHK
8,Chen Wai Man,28455,80,5.57,Alpha CUHK
9,Tsang Ricky Wai Kit,29386,0,0.0,Alpha CUHK
10,Lo Carlos Wing Hung,27115,0,8.0,Alpha CUHK
11,Ha Henry Kam Bo,19665,0,10.0,Alpha CUHK
12,Chiu Chi Shing,15157,0,0.0,Alpha CUHK
1,Lam Cheuk Yin,31194,5,21.67,Electrify Squash Div 11
2,Lau Chun Kin,34520,7,21.0,Electrify Squash Div 11
3,Lo Hoi Fung Douglas,33984,6,21.5,Electrify Squash Div 11
4,Lee Ching Long,33881,10,20.4,Electrify Squash Div 11
5,Ho Kwan Ho,33614,25,16.36,Electrify Squash Div 11
6,So Hau Yi,34271,17,18.0,Electrify Squash Div 11
7,Leung Long Hin,33985,54,10.88,Electrify Squash Div 11
8,Tse Tin Po,32669,0,11.25,Electrify Squash Div 11
9,Yeung Chi Kit,34532,61,9.43,Electrify Squash Div 11
10,Sat Wai Yin,34420,0,5.25,Electrify Squash Div 11
11,Lam Tsz Yan,34038,48,11.57,Electrify Squash Div 11
12,Leung Yuk Ming,34030,0,0.0,Electrify Squash Div 11
1,Chow Kar Wah,23072,3,22.76,GMDBB
2,Chang Sean Pey,32223,21,17.12,GMDBB
